,0
emotional manipulation,10515
manipulation piled,22226
piled wooden,27036
wooden acting,39731
acting dreadful,604
dreadful script,9933
bad world,2598
world treats,39898
treats sam,36943
sam good,30767
good simpleton,15011
simpleton daughter,32679
daughter pure,8036
pure love,28442
love corrupt,21533
corrupt selfish,7173
selfish normal,31879
normal people,25112
people blah,26454
blah blah,3536
blah pass,3537
pass popcorn,26287
popcorn bag,27583
bag gonna,2614
gonna hurl,14862
par,26168
justify,19112
calling,4625
despise,8630
fiber,12442
acting par,628
par irritating,26171
irritating direction,18323
direction competent,9140
competent ways,6646
ways hard,39161
hard justify,15972
justify calling,19113
calling worst,4626
worst movie,39951
movie despise,23706
despise fiber,8631
emotionally,10519
wrenching,40039
nitty,25041
gritty,15492
valuable,38024
ambiguous,1413
accustomed,528
flattered,13292
vs,38491
unusually,37837
unsettled,37819
deeper,8326
film critics,12618
critics say,7620
say emotionally,30984
emotionally involving,10521
involving wrenching,18288
wrenching acting,40040
acting natural,624
natural realistic,24615
realistic nitty,29023
nitty gritty,25042
gritty valuable,15494
valuable rare,38025
rare thing,28782
thing story,35860
story works,34225
works common,39852
common plot,6578
plot movies,27352
movies today,24295
today revenge,36534
revenge plot,29967
plot instead,27340
instead revenge,18037
revenge gets,29965
gets ambiguous,14429
ambiguous thoughtful,1415
thoughtful treatment,36155
treatment accustomed,36935
accustomed flattered,529
flattered audience,13293
audience sent,2241
sent home,31953
home feeling,16786
feeling good,12311
good wins,15037
wins end,39525
end evil,10578
evil film,11145
film stereotypical,12906
stereotypical simplistic,33929
simplistic good,32681
good vs,15033
vs evil,38492
evil taken,11153
taken apart,35187
apart revenge,1720
revenge leaves,29966
leaves feeling,20098
feeling unusually,12323
unusually unsettled,37838
unsettled good,37820
good thing,15025
thing deeper,35819
deeper sense,8328
cheated,5598
tragic,36817
town,36773
devastation,8699
naturalistic,24617
nuanced,25240
blame,3545
hackneyed,15753
confident,6795
todd,36541
field,12463
meditative,22681
shots,32463
drapes,9915
breeze,4127
wanted like,38701
like film,20565
film help,12730
help feeling,16381
feeling cheated,12307
cheated hours,5599
hours life,17043
life main,20391
main problem,21840
problem lies,28137
lies fact,20337
fact supposed,11724
supposed realistic,34867
realistic look,29020
look tragic,21289
tragic events,36819
events small,11111
small town,33008
town emotional,36774
emotional devastation,10512
devastation parents,8700
parents feel,26197
feel murder,12289
murder son,24385
son yes,33214
yes acting,40296
acting naturalistic,625
naturalistic nuanced,24618
nuanced didn,25241
didn buy,8928
buy single,4522
single moment,32738
moment main,23318
main turn,21850
turn events,37283
events blame,11103
blame hackneyed,3546
hackneyed script,15754
script confident,31558
confident director,6797
director todd,9200
todd field,36542
field screaming,12465
screaming oh,31463
oh look,25456
look long,21267
long meditative,21215
meditative shots,22682
shots pretty,32470
pretty drapes,27979
drapes blowing,9916
blowing breeze,3645
breeze oh,4128
oh aren,25446
aren artistic,1883
process,28158
formula,13590
builds,4391
dramatic,9907
event,11094
spends,33453
majority,21892
exploring,11537
aftermath,1130
cope,7123
coastal,6200
maine,21852
landscape,19786
spacek,33352
wilkinson,39430
engaged,10691
wondering,39705
rare movies,28777
movies process,24266
process formula,28159
formula builds,13591
builds big,4392
big dramatic,3351
dramatic event,9910
event earlier,11097
earlier movies,10193
movies spends,24284
spends majority,33455
majority film,21893
film exploring,12670
exploring event,11538
event aftermath,11095
aftermath characters,1131
characters cope,5415
cope beautifully,7124
beautifully shot,2901
shot coastal,32445
coastal maine,6201
maine landscape,21853
landscape strong,19787
strong performances,34355
performances spacek,26709
spacek wilkinson,33353
wilkinson dark,39431
dark times,7969
times keeps,36430
keeps engaged,19199
engaged wondering,10692
wondering plot,39710
plot turn,27383
parody,26227
regarded,29422
wayans,39150
grasp,15257
concept,6750
temporarily,35549
forgot,13562
sequel,31977
geniuses,14354
alas,1255
mistakes,23233
loved original,21627
movie huge,23827
huge fan,17104
fan parody,11920
parody favorite,26228
favorite form,12187
form humor,13577
humor regarded,17183
regarded intelligent,29423
intelligent form,18096
humor wayans,17192
wayans boys,39151
boys grasp,4038
grasp concept,15258
concept perfectly,6756
perfectly original,26635
original film,25745
film temporarily,12925
temporarily forgot,35550
forgot making,13563
making sequel,22080
sequel think,31994
think wayans,36025
wayans family,39153
family comical,11855
comical geniuses,6500
geniuses alas,14355
alas geniuses,1256
geniuses make,14356
make mistakes,21935
jonathan,18784
tragger,36815
cusack,7782
meets,22699
sara,30832
kate,19163
beckinsale,2930
christmas,5819
eve,11087
bloomingdale,3637
unique,37708
gloves,14693
available,2299
sale,30753
cafeteria,4567
serendipity,32028
asks,2032
phone,26868
dollars,9657
newspaperman,24892
sell,31883
york,40336
store,34059
states,33837
destiny,8654
chase,5563
reach,28866
jonathan tragger,18789
tragger john,36816
john cusack,18687
cusack meets,7785
meets sara,22707
sara thomas,30835
thomas gorgeous,36068
gorgeous kate,15077
kate beckinsale,19164
beckinsale chance,2931
chance christmas,5242
christmas eve,5820
eve bloomingdale,11088
bloomingdale trying,3638
trying buy,37208
buy unique,4523
unique pair,37712
pair black,26110
black gloves,3508
gloves available,14694
available sale,2302
sale decide,30754
decide cafeteria,8261
cafeteria serendipity,4568
serendipity jonathan,32029
jonathan asks,18785
asks phone,2034
phone sara,26877
sara decides,30834
decides write,8276
write book,40049
book dollars,3791
dollars gives,9660
gives newspaperman,14623
newspaperman says,24893
says sell,31092
sell book,31884
book new,3816
new york,24872
york used,40345
used books,37907
books store,3861
store states,34062
states destiny,33838
destiny wants,8655
wants jonathan,38723
jonathan book,18786
book receive,3823
receive day,29252
day jonathan,8073
jonathan chase,18787
chase sara,5567
sara book,30833
book trying,3837
trying reach,37231
reach lost,28867
lost love,21407
devil,8739
backbone,2486
supernatural,34817
haunted,16124
orphaned,25804
scaring,31130
inhabitants,17890
gloomy,14682
building,4388
makers,21985
present,27917
frightening,13876
devil backbone,8740
backbone spanish,2489
spanish language,33363
language supernatural,19806
supernatural thriller,34818
thriller consists,36185
consists haunted,6922
haunted school,16126
school orphaned,31362
orphaned boys,25805
boys american,4031
american film,1441
film ghost,12708
ghost running,14488
running scaring,30618
scaring young,31133
young inhabitants,40360
inhabitants gloomy,17891
gloomy building,14683
building scary,4390
scary credit,31140
credit makers,7513
makers devil,21990
backbone present,2488
present actual,27918
actual ghost,828
ghost frightening,14486
frightening aspect,13877
aspect film,2043
film fact,12674
fact moral,11712
moral center,23451
center deeply,5137
deeply complex,8331
complex story,6715
piano,26922
erika,10979
kohut,19654
isabelle,18328
huppert,17237
haneke,15864
la,19696
pianiste,26919
personification,26799
derangement,8556
perversion,26812
elfriede,10448
jellinek,18576
repulsive,29772
disgusting,9328
translate,36864
proficiency,28208
mortal,23482
activity,722
playing,27233
dubbing,10050
deliver,8423
think piano,35984
piano teacher,26926
teacher erika,35401
erika kohut,10980
kohut isabelle,19655
isabelle huppert,18329
huppert michael,17238
michael haneke,22927
haneke film,15865
film la,12763
la pianiste,19701
pianiste ultimate,26921
ultimate degree,37439
degree personification,8396
personification derangement,26800
derangement perversion,8557
perversion darkness,26813
darkness ve,7983
ve got,38108
got news,15135
news piano,24886
teacher elfriede,35400
elfriede jellinek,10449
jellinek novel,18577
novel la,25202
pianiste film,26920
based twice,2754
twice repulsive,37358
repulsive disgusting,29773
disgusting deranged,9331
deranged fascinating,8553
fascinating words,12085
words translate,39774
translate level,36865
level artistic,20277
artistic proficiency,1983
proficiency isabelle,28209
huppert reached,17239
reached mortal,28873
mortal actresses,23483
actresses activity,811
activity today,723
today played,36532
played character,27192
character emotional,5330
emotional power,10516
power complete,27748
complete best,6667
best piano,3200
piano playing,26925
playing dubbing,27237
dubbing actor,10051
actor deliver,728
messed,22864
result,29899
stand,33670
portrait,27625
controlling,7034
inkling,17926
roots,30498
depravity,8532
study,34419
sado,30700
masochistic,22366
want know,38663
know messed,19580
messed people,22866
people end,26477
end result,10607
result film,29902
film stand,12902
stand clear,33672
clear just,6051
just portrait,19024
portrait really,27627
really really,29161
really sick,29175
sick person,32578
person leave,26763
leave hole,20084
hole soul,16706
soul yes,33283
yes controlling,40302
controlling piano,7035
teacher mother,35403
mother inkling,23506
inkling roots,17927
roots depravity,30499
depravity know,8533
know teacher,19599
teacher history,35402
history study,16620
study sado,34423
sado masochistic,30701
masochistic interesting,22367
interesting psychological,18152
psychological study,28355
faint,11774
desensitized,8572
graphically,15253
beware,3322
telling,35525
steer,33894
aware,2359
pleasing,27286
strictly,34328
shock,32360
value,38026
skip,32850
chapter,5294
razor,28862
blade,3532
faint heart,11775
heart definitely,16286
definitely avoid,8352
avoid film,2331
film like,12769
like desensitized,20538
desensitized graphically,8573
graphically violent,15254
violent sexual,38383
sexual acts,32191
acts movies,824
movies beware,24180
beware telling,3323
telling steer,35529
steer away,33895
away film,2378
film aware,12569
aware disturbing,2360
disturbing material,9450
material definitely,22429
definitely pleasing,8370
pleasing film,27287
film watch,12971
watch screen,38931
screen strictly,31500
strictly shock,34330
shock value,32366
value admit,38027
admit watched,999
watched film,38958
film second,12874
time skip,36376
skip chapter,32852
chapter razor,5298
razor blade,28863
blade scene,3534
scene came,31180
leopold,20199
meg,22709
ryan,30646
romances,30446
sweep,35088
admit characters,988
characters kate,5452
kate leopold,19168
leopold superb,20202
superb meg,34788
meg ryan,22710
ryan great,30647
great hugh,15337
jackman incredible,18443
incredible kind,17757
kind movie,19406
movie skip,24037
skip night,32854
night town,24987
town saturday,36780
night watch,24991
definitely women,8378
women believe,39624
believe true,3053
true romance,37131
romance really,30445
really don,29096
mind watching,23057
watching hugh,39015
jackman comedy,18441
comedy romances,6437
romances leopold,30448
leopold sweep,20203
sweep feet,35089
feet steal,12343
steal heart,33874
heart away,16283
example,11206
stuart,34387
liev,20345
schreiber,31376
accidentally,488
sticks,33958
kneeling,19498
adorable,1009
working,39836
people movie,26514
like kate,20601
leopold little,20201
little cute,20960
cute consider,7803
consider example,6876
example scene,11216
scene early,31186
early film,10197
just stuart,19060
stuart liev,34388
liev schreiber,20346
schreiber accidentally,31377
accidentally brought,489
brought leopold,4306
leopold wonderful,20204
wonderful performance,39687
performance hugh,26658
jackman present,18444
present day,27920
day kate,8074
kate meg,19169
ryan sticks,30651
sticks head,33959
head window,16216
window going,39494
going meg,14801
ryan kneeling,30648
kneeling looking,19499
looking window,21333
window scene,39496
scene probably,31215
probably adorable,28086
adorable ve,1012
movie doubt,23723
doubt adorable,9799
adorable actors,1010
actors working,796
working hollywood,39840
hollywood today,16757
halle,15806
berry,3139
publicity,28376
skeptical,32834
toad,36513
lightning,20471
convinced,7067
jaw,18552
dropped,10004
emotion,10503
range,28744
leticia,20259
musgrove,24406
redefined,29350
meaning,22622
phrase,26900
distraught,9434
fundamentally,13977
hides,16476
layers,20000
analysis,1500
billy,3421
bob,3686
thorton,36087
hank,15875
grotowski,15521
guard,15588
vicious,38219
buck,4352
peter,26826
boyle,4023
sonny,33235
hates,16103
ruined,30574
sees,31843
traits,36848
deadbeat,8153
mom,23303
overweight,25983
coronji,7150
calhoun,4593
combs,6309
unforseen,37650
seemingly,31744
unmatchable,37769
mutual,24477
sadness,30697
climaxes,6114
complaint,6656
extension,11570
grief,15470
cries,7560
ecstasy,10261
anguish,1570
oral,25686
satisfaction,30854
uncomfortable,37508
pointless,27464
illustrates,17456
devotion,8749
wholly,39384
devoted,8747
rescuing,29792
importance,17588
beings,3013
porch,27612
bowl,3986
ice,17321
cream,7435
quietly,28583
poetic,27428
endings,10665
closer,6152
redemptive,29358
heard halle,16251
halle berry,15807
berry getting,3143
getting publicity,14472
publicity film,28377
called monster,4618
monster ball,23399
ball movie,2625
movie heard,23811
heard little,16255
little skeptical,21010
skeptical mean,32836
mean come,22598
come halle,6327
berry star,3147
star actress,33710
actress said,808
said know,30730
know happens,19563
happens toad,15934
toad gets,36514
gets hit,14442
hit lightning,16637
lightning thing,20472
thing happens,35835
happens men,15929
men convinced,22763
convinced saw,7069
movie jaw,23857
jaw dropped,18553
dropped knew,10006
knew berry,19502
berry performance,3145
performance emotion,26654
emotion range,10507
range power,28746
power berry,27747
berry leticia,3144
leticia musgrove,20261
musgrove redefined,24407
redefined actress,29351
actress career,800
career brought,4846
brought new,4311
new meaning,24855
meaning phrase,22627
phrase emotionally,26901
emotionally distraught,10520
distraught film,9435
film plot,12826
plot fundamentally,27331
fundamentally simple,13978
simple hides,32664
hides layers,16477
layers emotion,20001
emotion deep,10505
deep character,8311
character analysis,5303
analysis billy,1501
billy bob,3422
bob thorton,3689
thorton strong,36088
strong hank,34353
hank grotowski,15879
grotowski selfish,15522
selfish racist,31880
racist prison,28683
prison guard,28066
guard lives,15590
lives vicious,21066
vicious hateful,38220
hateful father,16100
father buck,12136
buck peter,4354
peter boyle,26827
boyle sweet,4028
sweet utterly,35098
utterly decent,38000
decent son,8250
son sonny,33213
sonny heath,33236
ledger hank,20119
hank hates,15880
hates father,16104
father ruined,12154
ruined life,30575
life point,20404
point time,27454
time says,36368
says hates,31086
hates son,16107
son sees,33212
sees character,31846
character traits,5388
traits lost,36850
lost long,21406
long ago,21193
ago halle,1180
berry deadbeat,3141
deadbeat african,8154
african american,1128
american mom,1445
mom overweight,23309
overweight son,25985
son coronji,33203
coronji calhoun,7151
calhoun husband,4594
husband sean,17264
sean combs,31606
combs death,6310
death row,8201
row unforseen,30545
unforseen tragic,37651
events bring,11104
bring seemingly,4212
seemingly unmatchable,31748
unmatchable people,37770
people mutual,26515
mutual hurt,24478
hurt sadness,17251
sadness climaxes,30698
climaxes powerful,6115
powerful emotional,27759
emotional love,10514
love scenes,21585
scenes film,31271
film history,12735
history common,16613
common complaint,6574
complaint sex,6660
sex movies,32180
movies days,24196
days doesn,8104
doesn make,9571
sense story,31940
story sex,34197
sex scene,32183
scene perfect,31209
perfect evolution,26605
evolution story,11161
story extension,34124
extension characters,11572
characters mutual,5466
mutual need,24479
need feel,24701
feel grief,12280
grief make,15471
make feel,21913
good berry,14885
berry cries,3140
cries mix,7561
mix ecstasy,23250
ecstasy anguish,10262
anguish brilliant,1571
brilliant moment,4176
moment later,23316
later film,19850
film hank,12724
hank gives,15878
gives oral,14625
oral satisfaction,25687
satisfaction leticia,30855
leticia moment,20260
moment uncomfortable,23326
uncomfortable pointless,37512
pointless illustrates,27471
illustrates hank,17457
hank devotion,15876
devotion woman,8750
woman wholly,39620
wholly devoted,39385
devoted giving,8748
giving person,14637
person ve,26769
ve act,38093
act rescuing,562
rescuing redemption,29794
redemption monster,29356
ball truly,2626
truly beautiful,37151
beautiful effective,2883
effective film,10329
film redemption,12856
redemption importance,29355
importance love,17590
love human,21557
human beings,17138
beings final,3014
final shot,13143
shot hank,32452
hank leticia,15882
leticia porch,20262
porch hank,27613
hank house,15881
house bowl,17055
bowl ice,3987
ice cream,17323
cream quietly,7436
quietly poetic,28584
poetic effective,27429
effective endings,10328
endings seen,10667
seen hank,31786
hank final,15877
final line,13137
line perfect,20856
perfect closer,26601
closer film,6153
film ultimate,12951
ultimate redemptive,37440
redemptive quality,29360
quality love,28523
love think,21590
think gonna,35954
gonna alright,14858
puffy,28385
trouble,37086
film finest,12691
finest performance,13195
performance comes,26651
comes puffy,6476
puffy know,28386
know trouble,19604
sums,34762
idiotic,17404
behaving,3002
positively,27666
foolishness,13475
inducing,17809
unlikable,37753
bridget,4147
lightly,20468
escapades,10999
assume,2082
grant,15235
likely,20800
skipped,32857
altogether,1366
colin,6241
firth,13235
word sums,39757
sums movie,34764
movie idiotic,23834
idiotic british,17405
british humor,4227
humor funny,17169
funny men,14065
men behaving,22758
behaving badly,3003
badly coupling,2605
coupling funny,7283
funny british,14012
british shows,4229
shows occasionally,32548
occasionally bbc,25350
bbc america,2836
america love,1429
love god,21550
god movie,14727
movie positively,23960
positively funny,27667
funny complete,14017
complete foolishness,6669
foolishness funny,13477
funny foolishness,14035
foolishness utter,13479
utter foolishness,37996
foolishness sleep,13478
sleep inducing,32908
inducing foolishness,17810
foolishness characters,13476
characters unlikable,5504
unlikable way,37755
way bridget,39072
bridget intelligent,4148
intelligent lightly,18100
lightly escapades,20469
escapades assume,11000
assume supposed,2083
supposed amusing,34850
amusing annoying,1481
annoying hugh,1642
hugh grant,17117
grant far,15236
far away,12002
away favorite,2377
favorite actor,12178
actor time,746
time known,36332
known movie,19633
movie likely,23877
likely skipped,20807
skipped altogether,32858
altogether colin,1367
colin firth,6244
firth character,13236
character character,5313
character enjoyed,5331
enjoyed watching,10785
watching kind,39018
kind intelligence,19402
intelligence depth,18083
depth little,8544
little mystery,20988
mystery intrigue,24503
wet,39332
overlooked,25951
comic,6484
absurdest,448
1980,156
sketch,32839
employed,10541
hall,15803
ticket,36243
farelly,12043
pie,26984
pep,26571
vegetables,38135
overly,25959
thwarted,36239
barrel,2698
hay,16187
wide,39394
driving,9997
danny,7934
song,33215
screams,31468
slams,32874
hilariously,16570
rapid,28766
underworld,37600
despair,8619
spending,33448
janeane,18490
garafalo,14217
timing,36458
molly,23301
shannon,32269
bizarre,3498
grossly,15513
hope,16842
allowed,1324
collaborate,6246
dawn,8053
infecting,17851
barbarian,2673
hordes,16895
wet hot,39335
hot american,16980
american summer,1455
summer overlooked,34752
overlooked comic,25952
comic gem,6488
gem absurdest,14299
absurdest spoof,449
spoof god,33576
god awful,14711
awful summer,2448
camp movies,4708
movies 1980,24170
1980 enjoy,159
enjoy monty,10744
python style,28505
style sketch,34534
sketch humor,32841
humor fan,17167
fan state,11927
state players,33832
players employed,27231
employed kids,10542
kids hall,19310
hall ticket,15804
ticket people,36246
people enjoy,26478
enjoy humor,10736
humor line,17177
line farelly,20841
farelly brothers,12044
brothers american,4284
american pie,1448
pie films,26989
films probably,13096
probably just,28106
won matter,39654
matter taste,22491
taste sense,35376
sense humor,31930
humor seriously,17186
seriously wrong,32090
wrong movie,40156
movie pep,23944
pep talk,26572
talk talking,35299
talking vegetables,35318
vegetables overly,38136
overly dramatic,25961
dramatic chase,9909
chase scene,5568
scene person,31210
person doing,26757
doing chasing,9635
chasing thwarted,5583
thwarted single,36240
single barrel,32733
barrel hay,2701
hay middle,16188
middle wide,22962
wide open,39395
open road,25619
road personal,30293
favorite guy,12189
guy driving,15671
driving van,9999
van singing,38055
singing danny,32725
danny song,7937
song screams,33219
screams bloody,31469
bloody murder,3635
murder slams,24384
slams tree,32875
tree oh,36946
oh forget,25450
forget hilariously,13547
hilariously rapid,16572
rapid decent,28767
decent underworld,8253
underworld drugs,37601
drugs despair,10032
despair kids,8621
kids spending,19326
spending hour,33451
hour away,17007
away camp,2370
camp town,4712
town people,36778
people appreciate,26445
appreciate janeane,1825
janeane garafalo,18491
garafalo comic,14218
comic timing,6495
timing molly,36461
molly shannon,23302
shannon bizarre,32270
bizarre brand,3499
brand humor,4069
humor film,17168
film grossly,12720
grossly overlooked,15515
overlooked hit,25954
hit theaters,16644
theaters think,35734
think cult,35933
cult following,7726
following waiting,13455
waiting movie,38561
movie hope,23823
hope people,16856
people allowed,26444
allowed collaborate,1326
collaborate comedy,6247
comedy new,6429
new dawn,24832
dawn monty,8054
style humor,34526
humor infecting,17174
infecting barbarian,17852
barbarian hordes,2674
friggin,13871
winter,39528
remembering,29629
motorcycle,23534
lebowski,20107
ended,10621
copy,7130
movie funny,23785
funny friggin,14037
friggin hilarious,13872
hilarious time,16567
time watched,36402
watched winter,38982
winter laughed,39529
laughed times,19921
times remembering,36439
remembering motorcycle,29630
motorcycle chase,23535
scene gave,31192
gave run,14269
run blown,30602
blown away,3649
away haven,2384
haven laughed,16136
laughed hard,19915
hard second,15983
saw big,30911
big lebowski,3359
lebowski ended,20108
ended buying,10624
buying copy,4526
flattest,13294
chuckled,5840
flattest comedy,13295
comedy seen,6440
seen time,31830
time chuckled,36292
internet,18171
database,8005
lists,20923
invent,18241
jeneanne,18578
garofolo,14235
comedian,6362
picks,26958
unintelligent,37700
ton,36611
ladies,19744
manages,22206
redeeming,29344
meatballs,22662
porky,27614
aspires,2057
insulted,18057
paper,26161
2x4s,258
aptly,1857
spots,33599
troubled,37094
responsible,29865
spend,33440
maker,21978
basis,2780
internet movie,18172
movie database,23691
database lists,8006
lists movie,20924
movie genre,23789
genre comedy,14363
comedy think,6449
think review,35996
review choice,29973
choice possible,5766
possible invent,27681
invent new,18242
new genre,24843
genre called,14362
called worthless,4624
worthless jeneanne,39982
jeneanne garofolo,18579
garofolo intelligent,14236
intelligent comedian,18092
comedian picks,6363
picks unintelligent,26960
unintelligent movie,37701
movie star,24051
star film,33719
film ton,12940
ton attractive,36612
attractive ladies,2206
ladies manages,19745
manages avoid,22207
avoid considered,2329
considered redeeming,6899
redeeming quality,29349
quality movies,28526
like meatballs,20628
meatballs porky,22663
porky movie,27615
movie aspires,23612
aspires insulted,2058
insulted audience,18058
audience movie,2233
movie gives,23795
chance characters,5241
played absolutely,27188
absolutely paper,431
paper thing,26165
thing 2x4s,35799
2x4s aptly,259
aptly acting,1858
acting spots,640
spots deeply,33601
deeply troubled,8334
troubled soul,37095
soul responsible,33280
responsible movie,29867
movie probably,23967
probably spend,28120
spend rest,33445
rest life,29877
life prison,20406
prison order,28068
order time,25706
time think,36388
think want,36023
want say,38674
say apology,30972
apology day,1748
day meet,8077
meet maker,22692
maker recommend,21981
recommend basis,29296
basis showing,2785
showing world,32519
world write,39906
write better,40048
funnier movie,13990
fond,13460
compelled,6630
people aren,26446
aren nearly,1892
nearly fond,24669
fond feel,13461
feel compelled,12273
compelled write,6631
write did,40050
did like,8884
opening,25623
13,64
ghosts,14490
reminded,29636
umpteen,37451
sources,33326
scrapyard,31444
freddy,13718
resurrection,29922
nightmare,24997
elm,10465
involvement,18275
paramilitary,26180
organisation,25717
hooks,16837
files,12524
ethereal,11075
opening scene,25630
scene 13,31172
13 ghosts,67
ghosts instantly,14492
instantly reminded,18019
reminded umpteen,29646
umpteen sources,37452
sources scrapyard,33328
scrapyard reminded,31445
reminded freddy,29639
freddy resurrection,13727
resurrection nightmare,29923
nightmare elm,24998
elm street,10466
street involvement,34297
involvement secret,18276
secret paramilitary,31685
paramilitary organisation,26181
organisation couldn,25718
help reminded,16395
reminded pre,29643
credit hooks,7512
hooks files,16838
files ethereal,12526
ethereal voice,11076
voice favourite,38443
favourite voice,12210
voice film,38444
film moment,12802
carried,4904
gwyneth,15737
paltrow,26121
filling,12540
unlike,37756
traditional,36805
enjoys,10790
lighthearted,20460
fooled,13470
size,32821
shouldn,32479
shallow,32248
represent,29755
pictured,26979
transform,36854
unappealing,37465
hal,15774
thought jack,36110
jack black,18413
black best,3503
best carried,3161
carried movie,4907
movie gwyneth,23808
gwyneth paltrow,15739
paltrow did,26123
did excellent,8861
excellent job,11247
job filling,18644
filling roles,12544
roles unlike,30415
unlike people,37760
people like,26504
like non,20643
non traditional,25086
traditional comedy,36806
comedy strong,6444
strong moral,34354
moral message,23453
message enjoys,22855
enjoys lighthearted,10792
lighthearted meaningful,20461
meaningful story,22636
story definitely,34116
definitely movie,8368
movie don,23722
don fooled,9687
fooled reviews,13471
reviews say,30026
say makes,31009
makes fun,22013
fun overweight,13950
overweight people,25984
people message,26513
message size,22859
size doesn,32822
doesn shouldn,9585
shouldn matter,32482
matter yes,22493
yes main,40312
main characters,21834
characters shallow,5489
shallow say,32255
say awful,30974
awful things,2450
things main,35896
main purpose,21841
purpose represent,28465
represent need,29757
need change,24696
way view,39144
view treat,38276
treat human,36928
beings ve,3016
ve like,38114
like jack,20594
black comedian,3504
comedian pictured,6364
pictured boyfriend,26980
boyfriend character,4015
character seeing,5373
seeing movie,31724
movie able,23590
able transform,397
transform shallow,36855
shallow unappealing,32258
unappealing hal,37466
hal likeable,15780
likeable person,20754
person gwyneth,26760
gwyneth cute,15738
complain,6647
wasnt,38844
kingpin,19459
grossout,15516
sweetness,35104
prevailed,28007
department,8487
incredibly,17762
viewing,38307
slack,32867
know complain,19540
complain wasnt,6650
wasnt funny,38846
funny past,14075
past farelly,26321
farelly movies,12045
movies mary,24243
mary kingpin,22357
kingpin wasnt,19462
wasnt supposed,38847
supposed intended,34862
intended comedy,18111
comedy extremely,6404
extremely successful,11615
successful funny,34624
funny wasnt,14106
supposed non,34864
stop grossout,34037
grossout laughs,15517
laughs like,19953
like past,20652
past efforts,26319
efforts liked,10392
liked farelly,20770
brothers movies,4291
movies hilarious,24221
hilarious underlying,16568
underlying sweetness,37535
sweetness think,35106
think prevailed,35989
prevailed department,28008
department think,8494
think shallow,36002
shallow hal,32253
hal incredibly,15778
incredibly sweet,17769
sweet second,35097
second viewing,31665
viewing just,38309
just charming,18915
charming great,5555
great movie,15356
movie watching,24133
watching experience,39007
experience think,11477
people chance,26456
chance cut,5243
cut slack,7799
slack non,32869
stop jokes,34039
jokes department,18734
department great,8490
great enjoyable,15317
movie message,23901
message really,22858
farrely,12069
irene,18292
thrilled,36179
touchy,36736
obesity,25288
tricky,36986
hypocritical,17306
jerk,18587
adored,1015
farrely brothers,12070
brothers odd,4292
odd film,25381
film makers,12787
makers hits,21992
hits like,16661
like mary,20627
mary dumb,22351
dumber irene,10103
irene wasn,18296
wasn thrilled,38841
thrilled mary,36181
mary hyped,22354
hyped reviews,17293
reviews thinking,30031
thinking movies,36039
like especially,20555
especially touchy,11053
touchy subject,36738
subject obesity,34560
obesity world,25289
world usually,39901
usually big,37973
big people,3365
people attractive,26451
attractive making,2207
making comedy,22055
comedy tricky,6451
tricky really,36988
really loved,29139
loved shallow,21631
hal bit,15775
bit hypocritical,3461
hypocritical really,17307
really funny,29109
funny think,14099
think mainly,35972
mainly cast,21860
cast jack,4993
black great,3510
great male,15351
male lead,22099
lead going,20013
going total,14816
total jerk,36688
jerk audience,18588
audience absolutely,2211
absolutely adored,421
adored end,1016
jason,18518
alexander,1275
picking,26955
outer,25846
explained,11506
trapped,36883
elevator,10444
opens,25634
unattractive,37475
gal,14151
300lb,271
inside,17966
ugly,37423
implies,17586
knows,19639
approachable,1845
portrays,27646
drama romance,9899
romance good,30437
little movie,20987
watch black,38883
black paltrow,3522
paltrow great,26126
great jason,15339
jason alexander,18519
alexander hilarious,1277
hilarious movie,16555
movie guy,23807
guy named,15687
named hal,24545
hal decent,15776
decent guy,8245
guy problem,15697
problem picking,28140
picking women,26957
women looks,39634
looks outer,21349
outer beauty,25847
beauty woman,2916
woman explained,39609
explained opening,11509
scene hal,31194
hal gets,15777
gets trapped,14455
trapped elevator,36884
elevator guy,10445
guy opens,15691
opens hal,25636
hal mind,15781
mind inner,23038
inner beauty,17931
beauty women,2917
women hal,39631
hal suddenly,15783
suddenly finds,34656
finds unattractive,13180
unattractive girls,37477
girls perfect,14581
perfect leads,26608
leads funny,20044
funny scenes,14090
scenes leads,31282
leads rose,20050
rose mary,30504
mary gal,22353
gal finds,14153
finds perfect,13177
perfect sees,26617
sees 300lb,31844
300lb gal,272
gal movie,14154
movie says,24018
says lot,31089
lot shallow,21470
shallow society,32256
society does,33116
does good,9509
job don,18641
don think,9731
think unattractive,36018
unattractive fat,37476
fat gal,12113
gal beautiful,14152
beautiful inside,2885
inside attractive,17967
attractive gal,2205
gal ugly,14155
ugly inside,37425
inside movie,17970
movie implies,23837
implies movie,17587
movie clear,23669
clear people,6054
people hal,26491
hal knows,15779
knows look,19644
look just,21263
just wish,19092
wish ladies,39547
ladies open,19746
open approachable,25607
approachable movie,1846
movie portrays,23959
farrelly,12066
route,30537
imitators,17533
create,7437
dimension,9071
note,25152
gross,15500
partially,26231
failed,11755
hal proves,15782
proves genius,28308
genius farrelly,14349
farrelly brothers,12067
brothers instead,4289
instead taking,18041
taking downhill,35229
downhill route,9827
route following,30539
following imitators,13452
imitators american,17534
pie road,26995
trip create,37044
create brilliant,7439
brilliant comedy,4166
comedy takes,6447
genre new,14382
new dimension,24834
dimension note,9073
note did,25153
did try,8915
try gross,37191
gross comedy,15502
