Rank,Review,Year
9,"Back in the 60s this genre was handled best on the radio by I'm Sorry I'll Read That Again. There have been several TV attempts to revive that format and this one gets it absolutely right. The best description I have seen is like a really fun dinner party. The quiz part is still central, the questions are real, the answers are real, the points scored are real, but the time is largely taken up by the banter triggered by the questions.",2014
10,"Since the beginning of QI me and my partner watched these series and loved Stephen Fry and his guests. The wit, the knowledge, the humor of most of the guests but certainly of Mr. Fry; they all gives us reason for at least smiling, but very often laughing our socks off. Please do not stop. We need at least another 10 series. And bring the actress Emma Thompson, back. She was especially funny and knows Mr. Fry very well and with her the show is even better. Also we love the role Mr. Alan Davies plays. Always thanking the people for their applause. He accepts the scores gracefully. We also like to see Jo Brand; we find her replies very funny. Lots of comedians came as guests and we liked most of them.",2011
10,"I love QI, it has something for everybody. Steven Fry is very intelligent and has helped make the programme very entertaining and educational. It also has Alan Davies who stops the show becoming too high brow.",2007
10,"Never un-entertaining, sometimes whimsical,often hilarious (I seriously can't believe another reviewer said 'never hilarious')and occasionally side-splittingly, pant-wettingly funny, I can honestly say I don't think there has been one episode of QI in which I didn't laugh and I didn't learn some obscure (or not so obscure) fact about something in the world. Who would ever suspect that the great naturalist Charles Darwin once skipped cataloging a species, because he (and indeed everyone who came upon it) ATE the darn things almost into extinction. Who would imagine that rabbits weren't introduced into England until the 1300s and then remained penned up in enclosures for about 600 years before escaping into the wild (heck I didn't know they weren't native). This is a wonderful panel game (possibly an oxymoron?) and Stephen Fry, so beloved of the British public (and I think the Americans also, although perhaps lesser known here, but youtube is a great way to watch these if you can't get them on TV) makes a wonderful host; sometimes unable to contain the rambunctiousness of his comedic panel guests(which is just as entertaining as when he does manage to keep them in line). Watch it. Learn. Laugh.",2012
10,** Spoilers included - well sort of **,2006
3,"This is a BBC comedy panel game quiz show, whose title stands for Quite Interesting. It was hosted by Stephen Fry from when it started in 2003 until 2016. Sandi Toksvig has presented it since 2016. I haven't seen any of the Toksvig-presented episodes, so my review is only about the Fry-presented episodes.",2017
8,"A hilarious series starring many of TV's greatest comedians. 'QI' is a very unique, funny and often intelligent show. It also certainly lives up to its name, 'Quite Interesting'. Many ideas for this series are ingenious, such as every subsequent series being called the next letter of the alphabet, and each episode using a word beginning with that letter and other words. 'QI' is certainly a very different show, and definitely not in a bad way.",2014
5,"QI is a panel quiz show which really sets out with the Reithian principle of to educate, inform and entertain.",2014
9,"Starring the BBC's ubiquitous rent-a-host; multi-talented Stephen Fry enticingly draws this excellent panel show along with an often unlikely though almost always entertaining mixture of guests, subjects and answers. Alan Davies gags it up as 'fool in residence', complementing Fry's towering intellect. Three other personalities ad-hoc the panel into a foursome.",2009
10,"Jonathon Ross is either incredibly wise or very, very, very well briefed. He was absolutely superb in this episode. Poor old Stephen was sometimes lost for words!!!! ",2007
3,I learned about QI in a search for British comedy and was an instant fan of the quirky show that presented quirky facts with quirky comedic conversation thrown in.,2016
7,"I saw this movie in the theater with my father and I have to say even though Sandler can annoy me most of the time, this is one of his better comedies. I think he owes that to Jack Nicholson's performance, since Jack can carry a film so well he also makes the jokes into perfect cues and great laughs. Adam does a good job as well, both actors worked very well together and actually have great chemistry. I think everyone would agree that their version of ""I feel pretty"" was just so awesome and beyond hilarious. It was also nice to see that this wasn't a typical Sandler film filled with predictable cameo's of his friends, so it showed that he could carry the film without doing the common predictability.",2003
9,"This is a funny movie. When my husband and I went to see it in the theater we were actually laughing out loud. And it was not just us, it was everybody in the theater. Someone looking for a deep and meaningful plot will not find what they are looking for, however it is one of the best plots of all the Adam Sandler movies. It would also not be for anyone who would easily get offended by off-color jokes. Jack Nicholson is hilarious as the Anger Management therapist. He has some of the funniest parts in the whole movie. Adam Sandler is not to shabby himself as the not angry guy learning to be angry through a series of seemingly unfortunate and random events. ",2005
7,What is the funniest thing about this comedy? Adam Sandler? Hardly. The best thing about this movie is Jack Nicholson. he's the sole reason this movie is funny.,2005
8,"Let me just say one thing, before I comment on this film: Jack Nicholson is a star. I've heard bad things about his personality, lifestyle, bla bla bla, but, the fact of the matter is (no matter what kind of selfish bean he may be) he is a remarkably good actor. The way he can put so much life into his character, how he can make you believe this was an actual event, is amazing. He made the terrible ""About Schmidt"" a watchable (barely) film. And in his earlier effort, ""Anger Managemenet"", he plays the most annoying man ever to be put on screen (including that utterly stupid Gilligan) but, this time (thankfully!) to a brain-bustingly hilarious effect. ",2005
7,"Adam Sandler (Dave Buznik) is a mild mannered and submissive business man with an apparent knack for getting himself into unfortunate and disastrous situations. After a very small misunderstanding aboard an aeroplane escalates out of control, Dave is sentenced to Anger Management at the hands of Jack Nicholson (Buddy Rydell) ",2006
7,"This is a pretty good romantic comedy with silly bits tossed in (like the squeaky toy bear). This is the first Sandler performance I've really liked a lot, and while Nicholson is really just tossing it off, let's face it, his throwaways are frequently better than the best from most other actors. Here the match - Sandler at his most restrained, Nicholson getting sloppy - works very well, as each becomes a complement to the other, which is wholly in keeping with the characters and their situation. The supporting cast is also doing very well. And the film is well-made: possibly even too much so, as for instance with the cinematography, which is of a high quality that would suit a heavy dramatic film.",2007
10,This movie is purely wonderful slapstick. Jack Nicholson as the quirky anger management therapist Dr. Buddy Rydell and Adam Sandler as patient Dave Buznik. It's amazing to see how insane yet practical Rydell's (Nicholson) methods are. A great movie to see if you're a Nicholson and/or Sandler fan.,2003
10,This is the best Adam Sandler movie I have ever seen.,2004
10,"no, i really didn´t expect much, because of what i had read, and because i am not much of an adam sandler fan. however, i´m faithful to jack and see whatever he's done on film. and god, did i enjoy myself. i went to the cinema with my boyfriend and a friend of ours and all three were laughing on end. so did the couple next to us and the guys behind us. ok, i´m not saying that this was the best film ever, but given the circumstances, saturday night out after a week of work (including all saturday), this was just the film that made us happy. and we´ve been talking about some scenes for 2 days now. in fact, we´ve decided to buy the video once it´s out,because this will be just one of the feel-good movies one likes to see every once in a while. jack is great in what he does, and every bit of what makes jack nicholson is in this picture, sandler is good as well, as is marissa tomey (sp?). fans of one of these actors will be deligthed, others maybe not, but hey, it's comedy!",2003
2,"What could have been a nice little comedy turns out to be a complete bore. Jack Nicholson could not be anymore subdued in his performance here and Sandler, who should have been replaced with an actor like Jim Carrey, does his usual repressed angry man routine that simply falls flat on it's face. Nicholson is supposed to be a weirdo and a man of respectability at the same time but we don't really feel that he is all that credible as an authority and his weirdness is just annoying instead of being funny. He tries to provoke Sandler in some kind of pseudo mental health treatment but how is it that Sandler follows his advice even though he knows pretty early on that he is dealing with a nutball.",2005
1,"Anger Management is probably the best example of 'good actors, bad movie' syndrome.  Some of the best in the biz were in this movie, and yet, somehow, it turned out to be one of the worst movies I've ever seen.  One wonders how this movie ever made it out of the editing room.  How, throughout production, nobody looked up and said ""god, what a crap movie we're making."" Or why anyone signed on to make it in the first place.",2003
4,"Initially,the idea of Adam Sandler and Jack Nicholson appearing together in a film called Anger Management looks good on paper.Unfortunately,what makes this a bad film is that the idea wasn't carried out very well.The story goes along smoothly enough,but what ultimately kills it is a it's totally ridiculous and disappointing ending.The whole idea that all of Dave's situations were staged as part of his therapy brought a very promising idea crashing to the ground with a thud.Perhaps Adam and Jack will make another film together one day,the story idea will be a good one,and this time the idea will be carried out a little better.Sandler has hits and he has misses.For me,this one goes down as a miss.",2005
1,"Don't go to see this movie if you didn't like Happy Gilmore or for that matter any of Sandler's past couple of movies.  I feel like it dragged, the plot was a disappointment after waiting for two months to see the movie due to the trailers that were played in theaters.  Jack Nicholson's acting was off I think because Adam is hard to work around.  He's a very boring actor that doesn't help the character have a personality at all.... drib drab character.  Marisa was disappointing too.. if you liked her in My Cousin Vinny... you'll hate her role here... Don't waste your money... wait till it's out in video...then waste it...",2003
2,"Although I was not expecting this to be a classic bit of comedy, I clearly had no idea that the script would be so weak that it could not be saved even with the best efforts of Nicholson and Sandler.  Within the first thirty minutes, I observed twelve people walk out of the theater; I managed to hold out for almost an hour.",2003
1,"Which you may or may not like.  I hated it. I found it embarrasingly unfunny, trying to make up for its lack of wit with strained sexual outrageousness. If you can't charm em, brutalize em.  An extremely nasty film, its target audience I suppose is adults who never matured beyond 14. Anyway, if your life is in your loins, you'll probably enjoy this piece of ignoble garbage.",2003
5,"The best I can say about Adam Sandler's films is that I don't hate them. Unlike many of his detractors, I find his humor dull rather than obnoxious. But I do have one pet peeve regarding his habit of stealing jokes from recent films then executing them poorly. A case in point: I found the 2000 Farrelly Brothers comedy ""Me, Myself, and Irene"" forgettable overall, but it did feature an amusingly irreverent scene in which an African-American dwarf limo driver (Tony Cox, who has made a career out of playing characters like this) goes berserk after a white character played by Jim Carrey offhandedly uses the phrase ""you people"" (in reference to limo drivers, not blacks). Nobody handles material of that sort better than the Farrelly Brothers, and what makes the scene even funnier is that the entire plot hinges on those words carelessly escaping Carrey's lips. This event causes a chain reaction leading to an affair, a divorce, and finally a mental breakdown.",2005
8,"Mostly silly, with Adam Sandler doing his usual goofy stuff, but Jack Nicholson - looking like Orson Welles - gives the movie exactly what it needs. There are some scenes that we expect in an Adam Sandler movie (e.g., someone eventually exposes something embarrassing about himself), but other parts really hit you. The whole ""I Feel Pretty"" sequence was a real surprise. And of course, there's some great lines, especially the ""phobe"" scene. Also starring Marisa Tomei, Luis Guzman, John Turturro, Woody Harrelson and Rudy Giuliani (yes, THAT Rudy Giuliani).",2006
1,"This movie was so predictable at every turn. I won't tell you why in case you wish to watch it. But it started out as a good idea, and with a few chuckles. But it never really approached the point of really funny. It was easy to figure out, and I almost fast forwarded at the end just to get it over with, but I watched any way, already knowing what was going to happen. If you enjoy watching the over inflated ego of Jack Nicholson, then perhaps you will like this movie. I for one prefer his classics such as Witches of Eastwick or the Shining. Heck, even the Bucket List was at least a feel good movie. This felt like an hour and half Saturday Night Live Skit to me.",2012
8,"Well, I usually don't like Sandlers' comedies, but this one is an exception.",2011
9,"I've just got back from Anger Management and I'm buzzing. I've read the comments and some reviews beforehand, and thankfully ignored them. There will probably always be criticism on Adam Sandler's movies, and many people hate them, but I can't help wondering what people are complaining about. Okay, his movies don't rank amongst personal favorites such as Fight Club or Requiem For A Dream, but they are entertaining, funny, reasonably original for feel-good-movies (except for the obvious boy gets girl scenario, but hey, even that can be nice from time to time (unless you're a cynic)), full of hilarious cameos and supporting roles, and you can see how much fun all the actors have in playing their roles and that they are having a great time doing these movies. And for me that's all I need if I want to have a good night out. Save the classics for when you're in the mood, and watch these movies once in a while so you don't get too serious about it all. And compare it to all the other comedy trash (romantic or teen) that come out every year and you'll see: in his genre Adam Sandler is in a league of his own. So for all the fans, don't miss out on this one, and for those out there that cannot appreciate it, too bad you don't understand it because you are the ones that are missing the point.",2003
1,Enough is enough!   Last Saturday evening I watched one of the worst movies I have ever seen -- Anger Management.,2003
1,"This movie looked like it might be fun from the preview, and I like both Jack Nicholson and Adam Sandler. There really is probably only one reason they were in this movie--for the paycheck. What a terrible, terrible film. It's highly uncomfortable to watch, features very bad Three Stooges humor, and is completely unrealistic. I don't mind stupid movies if they're funny, but this had only one funny minute in the whole film. If you feel some great need to see it, catch it on video. Just remember that you can't get those two hours of your life back. It's simply dreadful--full of exaggeration, stupid stereotypes, and cued movie music that tells you how you're supposed to feel. It's basically a typical big-budget Hollywood movie trying to take your money without giving you any real entertainment in return. If you want to see Adam Sandler in something sweet and funny, rent The Wedding Singer.",2003
1,"The few parts where this movie is somehow mildly funny are totally outdominated by the fact that it is criminally unrealistic. If you get the idea that what happens in this plot is therapy, or might actually work as a therapy, you're out of your mind... if anything this would be the best way to drive somebody completely insane. The only reason this illogic, unfunny, pointless, storyless crap sometimes gets good criticism is the fact that there are some good actors in it... It's just a really cheap idea, not even a new one, splattered across way too much time and resulting in a ridiculous, totally made-up ending that is impossible to believe if you got some sort of a brain...",2008
9,"I'm one of those people who tend to think that South Korean movies are perhaps a bit too slow-paced for my taste. Memories of Murder isn't a fast-paced film, by any means, but this time the slow pace made this movie about an investigation of serial killings so much better than 95% of its American counterparts.",2005
10,"I read a review about this movie and am aware what business it made in Korea, but nothing (I mean NOTHING) prepares me for this great work. With the exception of, perhaps, SE7EN, serial-killer movie has never been this good. The story (about real-life killings of 10 women in Korea during the 1986-1991) is compelling enough, but the actors (Song Kang-ho cuts you deep even when he's silent, and his big-city partner offers emotional jolts at the end), the director (effectively plays some scenes in docu-style approach), the cinematography (a shadow creeps out in the paddy field will give you, well, creeps. big one.), and the music (haunting) are welcome bonuses.",2004
9,"This is probably the best crime thriller I've seen since ""Insomnia,"" and contains the most haunting climax of any serial killer flick since ""Seven."" But like most films reaching for greatness, this is most admirable for its striking details.",2005
10,"Beginning in the fall of 1986 and continuing for the next four years South Korea was haunted by the nation's first recorded serial killer. Preying upon women in a remote rural community the killer was both vicious and meticulous, strangling his victims with their own undergarments and leaving nothing of any use to the police investigating the crimes. The killer was never caught.",2006
8,"After two women are found dead in a rural community, a detective arrives from the big city to help out. Things quickly mushroom with the discovery of more bodies, more suspects and no end in sight.",2004
9,"What a good movie.What a great work of casting. Perhaps a little bit long, but the most part the movie is enjoyable and there's no perfection without mistakes. I think i haven't ever seen before a Korean movie and if there are much of them like this one i shall become Korean movie fan. The tempo, the thrill, the development of characters, everything it has been well worked.The direction is good yet without emphatic resources, there are just two moments with a little much use of slow motion but it doesn't arrive to be an abuse of it.",2004
10,"My ""one line summary"" might be too subjective (well it's just an opinion after all), but that's what kind of thought came to my mind after seeing this film. It just sucked me in and didn't let away until the ending credits appeared. I'm really not a fan of this genre which is popular in various ""detective"" TV series but this film was something exceptional. A perfectly made detective film based on a real shocking murder case in S.Korea in 80's. This is a must see Korean film for everybody and this must be a real pearl for those who love detective stories because perhaps it's the best detective film ever...",2004
10,"Being a movie buff and a director in the making, I watched this film (with English subtitles, Korean not being my mother tongue), I was completely blown away by this piece of cinematic excellence. There is not a single thing about this film that I can think of in a negative connotation. I wouldn't want to give away anything about this masterpiece. All I would like to say is that this is a film not to be missed. If I want any of my movies to be globally renowned one day, I hope it resembles ""memories of murder"" in any form whatsoever.",2005
10,"Since a synopsis would be redundant here, I'll confine myself to praise alone.",2006
9,"I have long since heard of the excellence of this korean movie on koreanfilm.org, but it was only after reading the review in detail and realizing that the score was written by Taro Ishiwaro ( a well known Japanese musician who also wrote scores for Shohei Imamura and Japanese TV serials, including The Inanimate World ), and that the DOP was Kim Hyung-gu (who also shot Musa, One Fine Spring Day and Chen Kaige's Together) that it stumped on me I was indeed missing a masterpiece.",2004
9,This film is based on the true series homicide happened in the country of Korea from 1986 to 1990.,2003
9,"Recent Korean (and other international) films have surpassed Hollywood films in many ways except in the department of special effects. Special effects and big names is the main reason Hollywood still rules. However, for sheer originality and creativity, look away from Los Angeles towards Seoul.",2010
10,"Having seen a lot of good films this year, I picked this up after watching Thirst and wanting to see more of Song Kang Ho, remembering him being great in the Host. However, I was blown away by the fact that I never found this film earlier and while Song is excellent in it, the film and nearly everything about it is flawless in execution. The story about a detective in a small countryside town who finds a serial killer yet it's the incompetencies of the police force in general and human error which leads more and more murders. As the murders continue they find themselves powerless to use whatever clues they have to find the murderer. I'll leave it at that in terms of plot as it the film beautifully pulls you in until it's frustratingly simple conclusion. The cinematography is outstanding with a haunting score worthy of the film's amazing direction. I simply cannot find the words to describe how great this film is. I rarely watch films twice and never watched a film again without getting bored. On repeated viewings, you begin to appreciate the little scenes the director has put in and i didn't pick up one of the running gags until the third time though, they add little to the plot but are enjoyable and fascinating as the director chooses to move at his own pace. While not perfect, the quality of the film brings the smallest niggles to light and while there are only a few, this film does not get the recognition it deserves in the west, yet at the same time, it's like a little secret that is appreciated by those who are lucky enough to find it. As with any murder and mystery, you'll be looking for clues, even on multiple viewings but at best you'll be grasping at straws and jumping to conclusions until the frustratingly simple ending",2010
9,"This definitely is one of my favorite Korean films. On the surface ""Memories of Murder"" might appear as a simple cop-genre film. Yet underneath this costume lies an honest depiction of South Korea during the military dictatorship in the 80's. The lead actor Song Kang-ho's performance is outstanding as ever under the direction of Bong Joon Ho (The Host). The style and tone of the film constantly alludes and reminds the audience of the Japanese director Immamura Showei(Unagi, Vengeance is Mine), while the narrative structure seems too plotted according to the film's genre predecessors. For instance serial killer who gets stimulated by color red and rain while good/bad cop buddies come together in an expected fashion. However, I give 9/10 for its subtext rather than the film's outer appearance. Strongly recommend it!",2010
10,Memories of murder is a masterpiece.WOW! what a brilliant piece of film making!.The colors are filled with suspense and saturated with Korean attitude. I have seen a lot of movies about detective. Memory of murder is the best ever made.This definitely is one of my favorite film. The atmosphere create tension that keeps you at edge of the seat and keep you guessing.,2013
7,"""Memories of Murder (Salinui chueok)"" is an involving, cross-cultural take on the ""L.A. Confidential"" noir genre of a murder mystery with a political filter, layered with elements that gritty British TV detectives have mastered, from ""Prime Suspect"" on.",2005
9,"It is difficult to know how best to describe the merits of this gripping yarn. The story is very well done; funny and horrifying, like life itself. the direction, action, lighting, acting, sound; all superb. The characters are entirely believable and engaging. While the movie deals with adult themes in an adult way, it is not in the least distasteful, even when for instance one hapless suspect is apprehended masturbating at a crime scene. The one sex scene is borderline hilarious and true to life. Funniest sequence of all is when the lead detective is looking in the sauna for the hairless suspect. And when he told the sauna staff to look out for the hairless one ""They just smirked at me!"" The various interrogation scenes are very well done. The conflict among the detectives is very convincing. The economy of storytelling is such that the viewer cannot afford to miss a single minute, unlike typical Hollywood pap where you could practically go and take a bath or a a shower, come back and you won't have missed a thing. A great, fascinating commentary on Korea at that time also.",2005
10,"If you want to know why koreans (especially south koreans) are really into the movie you gotta know the history of 80's korea. during 80's south korea had been ruled by military government. Do you remember the siren which sounded when the killing is happen? that siren was controlled by military government. after the siren, nobody is allowed walking outside. they might think it could suppress commiees or anti-Gov gruop action.  AS you've seen the siren had become the perfect chance for murder.",2003
9,"The crime thriller genre is something that is particularly difficult to pull off. Most films of the genre end up being simple predictable and unoriginal. Even a lot of the films that are supposed to be great in the genre just end up being dull and forgettable. Luckily there are exceptions, films that break the clichés and tropes of the genre. One of these rare exceptions is Jong Boon-Ho's Memories of Murder.",2016
10,"It's been a while since I wrote a movie review, but so blown away was I by this masterpiece of moody suspense that I had to pen down something. I have seen only two Korean movies in my life so far and both have been among my favorites – this one and Oldboy. If that's not a sign to watch a few more of Korean cinema, I don't know what is.",2014
10,"A crime-thriller movie has never been this better I think. 'Memories of Murder' offers some elements that some kind of crime movies don't have. First hour of this movie moves quite slowly, many investigations and jokes in it which is enjoyable to see. It shows how real-life detective investigates, makes suspect confess and sometimes cheats the evidence if it's necessary. And last an hour of this movie is so tense and brilliant, especially near ending of it. Bong Joon Ho shows his genius idea by adapted an unsolved true story into a terrifying and memorable film, also combining with some jokes that makes 'Memories of Murder' not boring to watch. What makes it different from other detective movies are some unclear evidence doesn't always lead it to the killer, perhaps it's just an accidental or coincidence. For me, 'Memories of Murder' is one of the best crime movie ever created and the one that could be remembered for a long time.",2013
9,"I recorded this on the Sundance Channel and knew nothing about it. Wow! It was such a treat! The story started out kind of slow and satisfying ... reminded me of some Hong Kong police procedurals I have watched. But then this cop from the big city shows up (the murders are happening way out in the countryside), and we start to see a really interesting interaction among the cops (the city cop, two country cops, and their supervisor).",2009
9,"Just everything from the corrupt cops to the subtleties of the acting was top class believable stuff. I loved how corruption was shown not to work but yet at the same time you understood why cops get frustrated with the job. It would be interesting to know if the songs on the radio evidence was actually true because it seemed very credible as evidence for the factory workers guilt. This is unfortunately the reality of policing when often they don't catch the guy and it is frustrating and not at all satisfying for them or the viewers. I still remember The Pledge by Sean Penn. That left me more dissatisfied than this film and i suppose it was because this smart university trained cop was pushed to this frustrating point where violence was his only release. The conclusion was understanding how difficult it is and also why morally crime doesn't pay. The violent cop lost his foot, the one for kicking suspects. lol",2007
7,"a teen movie. I enjoyed it because well I'm a teen. The comedy could have been better, but there were some funny moments, like when Tom was attacked by the pigeons, and when Tom and Peter were fighting. It was pretty predictable, but I am a fan of corny romantic comedies, and if you are, you will want to see this movie. it is a heartwarming film that any Ashton or Brittany fan will want to see. It does not reflect the best work of anyone but it is enjoyable none the less. Final review: A cheesy, not that great movie, with an enjoyable plot and a nice cast.",2006
7,"OK, the story wasn't brilliant, and the ending was predictable. There wasn't anything really amazing about this movie. But, I loved it. A lot. It made me laugh, a lot and thats all I really care about. Brittany Murphy and Ashton Kutcher were great together, they made a really good pair. I'm not a huge Ashton fan, but I do think he is funny, and this was probably the best movie I've seen out of the ones I've seen him in. Same with Brittany Murphy, although I really haven't seen much of her stuff. Like I said, the story is simple and predictable, but if you don't care about that kind of stuff then I'd recommend for a few laughs, nothing more, nothing less. =]",2006
6,Newlyweds Brittany Murphy and Ashton Kutcher embark on the honeymoon from hell. Ermmm. That's it.,2007
6,"I had low hopes for this film. It's directed by Shawn Levy, one of the worst directors of all time. It stars Ashton Kutcher and Brittany Murphy, both of whom can't really act and are only in films now because of their social/celebrity status.",2005
1,"You remember those Jerry Springer episodes where a husband cheats on his wife with her sister, calls her a whore and is actually a woman himself (well, you get my drift). The response the wife gives to everybody: Well, he's coming home with me! When Jerry asks her why she would want to do that, she just looks down and says: Well, I just love him Jerry...",2004
6,"Tom (Ashton Kutcher) a traffic reporter with a white collar up bringing and Sarah (Brittany Murphy) a writer whose family is wealthy and snobbish, fall in love and marry; much to the despair of her parents and her ex-boyfriend. After their wedding they set off on what should be their honeymoon, but it's more the trip from hell.",2007
4,"Just Married is an average comedy and something you would expect from Ashton Kutcher. Tom Leezak and Sarah McNerney are newlyweds and are about to go off of their honeymoon. The trip turns out to be terrible as all these accidents start happening to them. Will they able to overcome these obstacles and stay married? The plot is pretty generic as there's really nothing new about it. Films like Just Married can sometimes be really funny while other times, they can be bad. Just Married falls somewhere in between. While there are some funny moments, there are also a lot of yawns. Ashton Kutcher stars as Tom and he does a good job. He usually plays the same character but does it well. Brittany Murphy plays Sarah and does a good job. She is a really good actress and one day will be a huge star. The material she is given in this film, just isn't very good. Christian Kane plays the ex-boyfriend of Sarah and he is trying to get her back. He is an okay actor, nothing special though. Shawn Levy directs and does an average job. Just Married is the type of comedy you would expect out of January, which is average and forgettable. The film is only 95 minutes long, which means it isn't too much of a pain to watch. The movie does drag sometimes though and so it feels like its longer then it really is. There are no memorable scenes or lines as you have already probably heard it and seen it before. There's really no reason to go and see Just Married. The stars didn't benefit from it nor were they affected from it in a bad way. In a few years most people will forget they have seen it. So there's no harm in watching but there are better comedies out there. Rating 5.3/10, a so-so comedy that's really not worth watching.",2005
2,"Stuck in a hotel room and exhausted, I turned on HBO and saw this film. Aside from the high energy levels of the main stars, this movie is without redeeming features.  The script is insipid and predictable, and the production is only adequate.",2004
9,"I know this film is getting a bad rep, but I enjoyed it. I really laughed a lot at the film. Yes, the script is a bit amateurish. And the story gets a little stupid here and there. But it seems to me that a lot of the people who hated this movie didn't put their guards down. I have the same problem to sometimes. I don't like Ashton or Britney. I think that they are amateur actors. They have a hard time acting. And that's why it came so natural in the film. That's how they really are. I'm glad I just decided to sit down and watch the movie. Let go and watch it. It has it's very funny moments. As for the 5.0, I can let go. Some films, it just takes time I guess.",2004
5,"Because, to redefine average, a movie would have to be .. well, more average than average.",2003
4,"This movie is a bit of a stinker. I see that some of the young ladies really like it, possibly due to Kutcher(!). However, I judge a movie on more than just the fanciability of the cast. I mean, Brittany Murphy is pretty hot, and that's worth at least a point, but the movie as a whole is quite lame. Kutcher and Murphy do seem to have a bit of chemistry, and they do show sporadic flashes of real acting ability, but in all, this movie doesn't really go anywhere. It's a bad advertisement for the new wave of ""brat-packers"". American Pie was always going to be tough to follow, but nothing since has come close, and Just Married is light years away.",2003
1,"Hollywood shows the flavor of the months in this awful film starring two semi-talented ""actors"" who attempt to play off each other in the sloppy script and terrible comedy.",2004
1,"The supporting cast of the movie largely consists of one-dimensional stereotypes (WASPs have silly pet names! Chinese people talk funny!) -- but, sadly, they're more amusing than the lead parts.",2007
7,"I would never be moved until the end of that. Or else I would like to say that could be a really awful movie if this ending were not designed. During my enjoying I never stop doubting what an inadvisable arrangement to tell us the come-off at the very first of the movie. When I am enjoying the final, however, I know that's the right choice. ""Courage is needed for loving a guy"", which is the beginning in a piece of fair-sounding Chinese song. In fact courage is needed for Tom and for Sarah as well in this movie. One side is the great disparity in their family background and life conditions, the other is the suspicion and even the disdain from Sarah's father and her other family members. The biggest frustration is what happened on their honeymoon, on which they began to doubt their marriage and some sorts of misapprehension exacerbated their distrust. Fortunately their love is true and lasting, which can endure no matter what kinds of disadvantage come forth. When they recollect with happy laughs and tears what has happened on their honeymoon, I think everyone can share their feeling at the same time. It is courage and lasting love that make and will make them crush through all of the frustrations before and after. God bless them. This movie will give you more confidence and expectations in your own love, try it!",2005
10,"personally, i thought the movie was great and maybe it is because i am young but i think it targeted an audience my age and not so much people who are already married or married with children and have been through the newlywed process. i don't agree at all with what George said before because i don't think it is a pathetic attempt at film making. ashton and brittany work very well together and have worked in previous films and shows before so i thought the chemistry was great- of course chemistry isn't what makes up a movie but i think the point of the movie was displayed great and its one of my favorite movies. its a great romance and comedy and frankly i guess you have to have a sense of humor to understand it =)",2004
5,"I remember the advertisements for this film. It never looked like a movie that I'd want to spend any energy or money getting to watch, so I never did. As it aired on TV tonight(not even for the first time, either), I decided to give it a chance. The plot holds little originality, and it's not terribly interesting or engaging. The acting is fine, but overdone much of the time(seemingly more the result of the writing and direction than the work of the actors). The characters are neither likable nor realistic. They seem stereotyped and one-note, in spite of attempts at fleshing them out. Kutcher and Murphy have both given in good performances and been in good films, but here... well, at least they have fairly good on-screen chemistry. The humor mostly consists of mishaps, usually involving pain, with the occasional awkward and/or embarrassing situation. No observations, no wit, no clever references. Just unpleasant scenes. The pacing is OK. As clichéd as it was, I must admit that I liked the ending(formulaic and predictable as it may be). However, by then, it was much too late. A film that's just annoying and not at all funny, this is one you should not spend time on unless you're into the Adam Sandler type humor of pain and embarrassment being funny. I recommend this to fans of Sandler and his type of comedy. Everyone else should most likely just steer clear. 5/10",2006
1,Some movies have characters who act stupid but have some redeeming quality in the plot or the overall comedy or in great actors or actresses. This one had none of that to help with the stupidity of the characters and the scenes. Take every stereotype of frat-boy behavior and add the ugly American abroad and you're going where this film did. I enjoyed the childish humor in classics like Animal House and Blazing Saddles... they showed creativity and made us laugh despite the groans. This one caused the groans and left out the laughs. Why do actors and actresses allow themselves to be seen in such trash. They can't have been that in need of money. I couldn't watch it to the end. Suggest you don't bother to start.,2010
6,"This movie was OK. I could have sat through a mediocre movie if I get to see Christian Kane. There was a boring plot line, mediocre acting, Ashton Kutcher is just plain annoying. Britney Murphy somehow pulls this movie and Ashton out of the down slide running toward the dump. Ashton Kutcher is immature, bad actor, and if you paid money to see this movie-You just got PUnkd. I see the point or moral of the movie, perseverance pays off with a marriage. But a marriage to Ashton Kutcher---Is it really something you would want to save or leave that mistake in Vegas? I think the fact that rather than Christian Kane ""getting the girl"" and Ashton defeats him trashes the ending.",2005
