Rank,Review,Year
1,"As over-heated as its title suggests though more wasteful of energy than a leaking kettle, 'Boiler Room' at least manages to duplicate the efforts of its characters by promising much but delivering nothing.",2005
3,"Was looking forward to seeing this movie, was painfully disappointed.  The plot disjointed, the characters unlikable, and the acting was pitifully incompetent.  It's funny that they highlighted two good movies in this film, Glengarry Glenross, and Wall Street. If you're thinking of watching a good movie about sales, choose Glengarry Glenross, and if you have a yen for something about stocks and takeovers, choose Wall Street.  Whatever you do, don't waste your precious time with this misguided, inane piece of cinematic garbage.",2001
1,"I watched this movie last night on USA and it is one of the least coherent movies I've ever seen. There are all these useless details that are never explained and cause confusion to the viewer. Whose house are they at and why is there no furniture? How can your boss give you advice on not spending your money frivolously while driving 80 miles per hour in a Lamborghini? Will Giovanni Ribisi ever get any sleep? The movie is based on a decent premise, but leaps out of bounds because of the acting and direction. The acting is awful. The characters are unbelievable. And the direction is...well, was there a director? The movie slaps around for awhile not making any sense then tries to bring it all together at the end. This is ineffective.",2006
8,"Everything you feared might be true about the macho culture of Wall Street is duly confirmed by this gripping thriller; although in fact, the story is set in a small firm not actually on Wall Street, but operating in Long Island. Which is perhaps part of the reason this film is good rather than great. In telling the story of an obvious bad apple, it shies from the business of dredging the barrel: no opinion is offered as to whether the big finance houses are up to the same tricks, but only with more finesse. Still, the movie is compulsively watchable, although the ending is slightly anticlimactic and the plot a little stretched. And given the essential unlikeability of its characters, even the nominally sympathetic ones, that's a fair achievement.",2006
7,"Love and Basketball: Monica and Quincy have lived beside one another since they were kids, and they only care about two things in life - basketball and each other. ",2000
10,"First off, let me say that I am a huge fan of almost every sport known to mankind.  Now perhaps because of this, you'd think I'd enjoy movies easier whose central theme revolves around a sport.  Contrary to that notion though, I am often a hard rater of sports movies because I expect so much from them.",2002
9,"""Love and Basketball"" is one of the most feminist and non-stereotypical teen-through-20something movies I've ever seen. ",2005
10,"i love this movie.. actually i watching it now.. I love how it puts love into one of my favorite sports.. its so much fun to watch and you never get sick of watching it. It shows how Monica and Q have grown through the ""quarters""in the movie.. This movie reminds me a lot of my first love, when we broke up I still loved him just as Monica did with Q.. My favorite part of this movie is when everything is going great with them and they are in college and their life just seems perfect. My least favorite part is when they are going through their crossroads because i hate to see people that are so in love break up. this is my favorite movie and i would recommend it to anyone!!!",2005
10,"This movies is mind- blowing, excellent,heart-rising and down to earth. The title of the movie really spoke for itself. Young kids growing up with loving each other and also loving basketball. I didn't know until this movie how basketball can impact of your life.It reminds me of me when i was little and was kind of like a tomboy but still had female feelings. There were a lot of different emotions spread without the film. Good? This movie was great and I even cried believing that they would be together at the end. It was like I was in the movie myself... Eyes glued to the T.V.",2009
7,I don't like sports movies.  I don't like chick flicks.  So imagine how happy I was when I rented this movie (it had been advertised as a sports movie in some ads and a chick flick in others) and found gold.,2001
6,"While I found some of the dialog to be silly, I found the plot and acting to be very good.",2009
2,I had high hopes for this one after reading earlier reviews but it was so slow and the plot so basic that well I wondered if I had read the wrong reviews.  ,2002
1,"One of the most boring movies I've ever had to sit through, it's completely formulaic.  Just a cookie cutout of a movie, you could predict about every scene in the movie just from knowing the genre, as this movie adds nothing new.  The dialogue is never funny, interesting, or intelligent.  The acting is weak and the soundtrack is annoying - basically everything looks to have been done by an amatuer filmmaker.  Nothing fresh, memorable, or entertaining in this movie, combined with the fact that it is LONG gives it an easy thumbs down.  Sorry, fans.",2001
10,"I am definitely more of a movie fan than a basketball fan, thus I went in expecting a jock flick with a token relationship thrown in to justify the title. I could not have been more wrong. Unlike ""He Got Game"" (another very good film), which dwells solely on the negative aspects of the sport - hustlers, hookers, drugs and death, L&B concentrates on the positive things in life and basketball serves as the background rather than the focus. The story is very well written and works on several levels - it refuses to be pinned down as simply a romance or drama, choosing instead a careful blending of different elements. My only complaint - minor at that - would have to be the ending (and no I'm not going to tell you).",2017
7,"It's 1981 L.A. 11 year old Monica Wright moves in next door to Quincy McCall in the suburbs. She surprises him with her basketball skills and he gives her a scar on the chin. Years later, Monica (Sanaa Lathan) and Quincy (Omar Epps) are platonic best friends. While everybody roots for him following his former Clippers player father (Dennis Haysbert)'s footsteps, most dismiss Monica's ball dreams. Her short fuse doesn't help and she struggles in her game. Quincy's parents fight at home. The two friends find their way in their relationship.",2017
10,"Love & Basketball directed by Gina Prince-Bythewood, released in 2000 by 40 Acres & A Mule Filmworks, is a romance film that follows the love story of Monica Wright (Sanaa Lathan) and Quincy McCall (Omar Epps) and offers and emotional and sensual experience. Throughout the film, you feel the reality and intensity as a viewer. Although this film does not fit the usual fast-paced action, excitement, and adventure stereotype of this analytical approach, it can still be used because you can feel the intensity of Monica and Quincy's love throughout the whole movie. The diegesis of the film seems like a reality, and makes you forget that you're watching a film.",2011
10,"This movie is one of my favorite films. It came out in the year of 2000. I gave this movie a 10 because i like this film,it shows the passion that both Q and Monica has for basketball. To me, its cute. I just love the way they grew up together and in the end how they had a baby. This movie shows many things. It shows passion, love and determination for what they want. The first time i watched this movie i wasn't really paying attention. I had to watched this movie over and over again to grip the concept or the moral of this love story. I honestly loved how they both acted in this movie. I love the determination. To me its crazy because they didn't only focus on basketball, but they focused on other things in life other than themselves or each other. I also enjoyed this film because its some what realistic. Im pretty sure many people out there in the world love this movie for all the right reason. I must say that i had to give a standing ovation to the director/writer. I so love this movie, Its awesome!",2009
9,"Love and Basketball has been one of my favorite movies since it was released in 2000. The soundtrack to it was awesome! It was effective and appropriate. The songs fit the movie perfectly and actually complimented it. Since the movie was told through the 80's and 90's the music fit the time appropriately. It wasn't music from the 70's or the 50's but music that was within the time line. However, Al Green's LOVE AND HAPPINESS which open the beginning scene was a nice touch even though it wasn't directly from the given time period.",2009
10,"I was not in a good mode that day switching between channels when i found a movie starting under the name ""love & basketball"". The beginning of the movie was interesting having those little kids competing over a basketball game, i noticed it will be a love story when they grow up, but it is a really rich movie offering the sport, romance, social flavors which are my favorite flavors. I really loved the purity of Sanaa Lathan, she was incredible & also Omar Epps was great too. They were in complete harmony. The movie is about true love that stays forever & also about achieving your life goals & having someone beside you supporting you to never give up. Hope to see such couples in real life!!",2007
9,"I don't know why everybody rips this movie. The special effects are very realistic, down to the pink-tinted Martian sky. The plot is plausible (for science fiction), paying attention to many small details that often make these kinds of movies farcical. Most important, it's very existential; humans simply trying to survive against almost insurmountable odds. As the struggle builds, the relationships begin to gel nicely. This IS a movie about human relationships, not Star Wars style hype. I know, there are some weak spots. The opening and closing dialog, Val Kilmer whispering all the way through, some of the dialog, etc. But overall, this movie doesn't try to do too much (unlike the abysmal Mission To Mars), and that's what makes it a success.",2005
7,"I avoided most of the Mars movies when they came out in the past 4 years because the reviews were mostly bad and none of the trailers inspired me. I eventually caught MISSION TO MARS on TV and I was glad I didn't see it at the movies or even rented it. But now I rented RED PLANET last night and I have to say that I liked it a lot. It's much better than the hokey De Palma movie. There are a lot of weaknesses in it but even with all it's faults, the whole package worked.",2005
10,"I honestly loved ""Red Planet."" I thought that Kilmer did a great job playing the ""rebellious yet skilled"" character that he was so deft at in the 80's. I also felt that Moss added another good performance that was similar to her ""soldier yet woman"" role from ""Matrix."" The thought of not only oxygen but LIFE on Mars had not really been touched yet but it worked out greatly..think about it: the actors can actually do their thing without having to wear a bulky space suit the whole time...it adds a lot of fast moving action and real drama to the movie. I also love Sizemore's performances. I guess if you like the actors and are open to a new kind of sci-fi/action plot, you at least should give this movie a shot. I loved it!",2002
7,"What a perfect rivalry this film has with Brian De Palma's Mission to Mars. Two films coming out in the same year, set on the same planet, with the same production values and featuring casts of equal talent. While both movies also feature numerous scientific inaccuracies and stupidities, each has something different to offer. If you are looking for mystique, try Mission to Mars, but if you want action or thrills, then go with Red Planet.",2009
9,"Looking at the other comments i think people really have a hatred to sci-fi films at the mo.  I know that Mission to Mars was bad, i'd be the 1st to admit that......but that doesn't mean that all other sci-fi films are going to be bad.  Last year we had Pitch Black which i thought was okay.........and we had Red Planet.",2001
1,I made an account just to comment on this pile of garbage.,2016
8,"Movies like ""Red Planet"" remind me why I enjoy science fiction so much. Most sci-fi films today put the special effects first before characterizations. While that's not a bad idea (I have enjoyed several films in that vein such as ""Independence Day""), films can become too dependent on that and that's when the fun drains away.",2001
8,"I found this to be much better than average among science-fiction films, a very pleasant surprise. To its credit, it resists the temptation to overdo the violence and still keeps the viewer entertained throughout the 106 minutes with some inventive material.",2006
6,"I think it will take about as much time to see a good film about Mars as it will take mankind to land on it. Although this film is much better than the (oddly) bigger box-office hit Mission to Mars it still lacks a lot. OK Carrie Ann Moss and Tom Sizemore are good in their roles, but the plot is just too predictable at times. The biggest compliment though goes out to Val Kilmer who on his own earned one of the points I give this film.",2001
1,"This movie is so 1) predictable 2) formulaic 3) unscientific 4) stupid I walked out of the movie shaking my head, wondering why did even bothered? What were they thinking?  This movie could have been a bad made-for-tv movie or a bad episode of Stargate - but the idea of thinking people should pay for this?!?!?",2000
1,Right from the the getgo this movie was & turned to worse. Tom Sizemore & Simon Baker could not act if their lives depended on it. The director should be embarrassed. not worth hiring. I bet the producer never got a good return on their money. I think Val Kilmar & Kerrie anne Moss lowered them selves on this 1,2017
4,I honestly haven't got a lot of good things to say about Red Planet other than it tried. It really tried. This wasn't meant to be a movie that makes you fall asleep instead of afraid and thrilled and to that end I feel like I must go easier on it. The people behind the effects deserve praise and really push this movie up in quality. it's just a shame that it is undercut by lazy directing and bland as unbuttered white bread acting with Val Kilmer putting in a lazy performance to rival his batman performance a few years earlier. ,2016
3,"The movie has a predictable plot and ticks off all the clichés in the book. However, I want to commit on the ""scientific accuracy"" for a bit.",2016
6,"While there are some mistakes made in the science parts of the movie. The movie is not that bad as indicated by a large number of viewers. Having watched both Mission to Mars and Red Planet back to back thanks to the SciFi channel M2M is not as good as Red Planet. Having watched M2M 3 times now, I would recommend RP 1st. It is a nice twist of the 1950s B grade sci-fi movies.",2005
7,"Director Antony Hoffman's ""Red Planet"" is an old-fashioned sci-fi action picture with some modern twists. The gum-chewing, wise-cracking mechanic, who would have been a quickly-killed-off supporting character in a 1950s movie, is now the lead. He is solidly played by the quirky Val Kilmer.  The tough-as-nails, damn-my-orders-I'll-save-my-crew captain is a woman-Carrie-Anne Moss from ""The Matrix.""   The gray-haired old scientist-an underused Terence Stamp-has turned to philosophy and religion, where in the old days he would have been a hard-headed skeptic (that role is left to biologist Tom Sizemore). 	The premise is that, by the year 2057, Earth is so badly polluted that we are seeding the sands of Mars with algae to produce oxygen so that humans can colonize the red planet (don't algae need water to live?)-but the algae have suddenly vanished from our telescopes.  So Commander Bowman and her crew are sent to investigate.  While she orbits in a crippled spaceship, the five men (including pilot Benjamin Bratt and Simon Baker-the obligatory Guy From Brooklyn) land on Mars in a suspenseful crash scene. 	I won't give away what they find, but I will say the solution to the mystery is more like something out of a good science fiction novel than a Hollywood sci-fi movie.  There is life on Mars, but it's not a typical movie monster.  But there is the expedition's robot, AMEE, which is damaged in the crash landing, reverts to its original military programming, and starts stalking the men like a rogue lion.  This leads to scenes reminiscent of another Val Kilmer film, the underrated ""The Ghost and the Darkness."" 	The premise may be far-fetched, but I thought the execution and resolution of ""Red Planet"" were exciting and  satisfying.  (And yes, guys, Carrie-Anne does get one brief, gratuitous shower scene.)  I haven't seen ""Mission to Mars,"" so I can honestly say that this is the best Mars movie I've seen this year.",2001
7,"RED PLANET is decent science fiction in a year that brought us some relatively weak competition in the genre. Outstanding special effects, a competent cast, great sound, and an artistic eye for set design are the film's strong points. After what seems like a long drought, it's nice to see the sleek Carrie-Anne Moss back on the screen. Serious, pragmatic, and physically fit, she is a natural choice for a mission commander. Some might argue that she and the other characters are somewhat wooden, but I would counter that coolness is a requisite trait in those individuals who are selected to fly such a mission. The director had to choose between verisimilitude and dramatic impact, and I applaud his riskier choice of the former.",2000
8,"Recap: Earth is dying. Mankind's hope stands to Mars. Unmanned probes has sent a type of algae to the red planet in hopes of rising the oxygen level. All seems to go according to plan, but then all algae disappear and the oxygen level starts to drop. A team is sent to the planet to find out what is happening. But as the team approaches the planet, they experience a solar proton event, and the mothership sustains heavy damage. Most of the crew try to evacuate with the landing vehicle, but crashes. The senior member of the team is fatally injured. With limited air supply they head for the pre-built habitat. They arrive, and finds it in ruins. Soon out of air, all hope seem lost. But there are good news and bad news. The good news is that the atmosphere is mysteriously breathable. The bad news is that the team's robot AMEE (on loan from the marines) suffered damage in the landing too, and turned to military mode. And she thinks the ground team is the enemy.",2005
10,I have tangled with over a dozen people who said this movie was trash.. and each and every one of the viewers 1. Didn't see the movie. 2. Confused it with Tim Robbins' AWFUL Mission to Mars.,2005
2,"I've had a real dilemma since seeing Red Planet.  For this year, which was the worse movie, Red Planet or Mission to Mars?  It's a tough call.  I gave both a 2, feeling the sometimes fun special effects saved each from being ""Plan 9"" level.  But, these are both truly awful science-fiction films. What is so amazing is how both turned out to be just about the same film. Both are based on the ""big accident when we get there"" plot line. At least Red Planet avoided the ""Faces on Mars"" nonsense of Mission to Mars.  But, the idea that we can have massive terraforming efforts going on on Mars including a built habitat without noticing lots of life forms, dramatically increased oxygen levels, and everything else this movie just pops out of the woodwork is so moronic as to be just about ""Plan 9"" level.  As if that wasn't enough, we throw in the ""killer robot""/""military hardware run amok"" standard plot line #17 just for good measure.",2001
7,"Thirty years is a long time to wait to make a sequel, especially when no one is clamoring for one.  Director/Writer/Producer John Singleton decided it was about time.  The result is a solid, but undistinguished crime drama. The elements of this story have been told so many times that they are becoming hackneyed.  A tough, no-nonsense cop fights evil and corruption to bring justice to the streets while often disregarding the law.  A spoiled rich kid is trying to get away with murder by hiring a drug dealer to snuff an eyewitness with the help of a couple of dirty cops.  This is not vanguard material.",2001
8,"I went to see this movie expecting to see a big-budget remake of the original Shaft, and I got it.",2000
7,"This review is written as a defence of John Singleton's 'homage' to the 2000 edition of Shaft. The majority of people that I know (6 in all) use similar terms when referring to it: average, mediocre, I-hate-Busta-Rhymes etcetera. However, it actually isn't average or mediocre at all (although Busta Rhymes is indeed a complete tool.) Sure, the story is linear, predictable and doesn't bring anything new to a tired genre (Racial injustice! Rogue cops! Black attitude!) but one has to see past that to the performances, because that's where the real gold lies. Well, three performances to be precise. First, Samuel L. Jackson. Though his roles may lack a certain amount of vicissitude, they are always entertaining. And he seems to restrain himself as the ""sex machine to all the chicks."" He doesn't actually have sex at all throughout the film, which I see as a good thing. As Shaft, he receives most of the animated and colourful dialogue, kills the most bad guys technically murder seeing as he resigns from the police force at the beginning), and gets to wear nine different varieties of the same jacket, all the while looking effortlessly cool. Plus he throws a police badge into a wall... really fast! Second, Christian Bale. It is no secret that Bale is now objectively the best actor of his generation, but come the dawn of the new millennium he had yet to present himself to a wider audience. Unfortunately, Shaft failed to do so too. However, is performance is superb. Following on from his equivocal turn as Norman Bates in American Psycho (2000), Bale continues his villainous streak as Walter Wade, Jr, a truly horrible character whose racial attack in a restaurant provides the basis for the story. Really the only word that can describe Wade is ""a$$hole"" and Bale plays this role perfectly. It is rare that one could despise a character this much and that is what makes him so fun to watch.",2008
4,"An enjoyable but nevertheless quite silly and average remake of the classic television show has the new John Shaft (Samuel L. Jackson) beating up a white racist (Christian Bale) and getting booted off of the police force. Everyone in this film is a racist - primarily the whites - and this whole idea is way too forced. The language and violence is rough, yet the film itself is quite goofy, with not many good scenes and only a few mediocre action sequences. The moral is somewhat depressing: if someone wrongs you, or someone of your race, then beat them up and kill them once they reappear. Richard Roundtree's cameo helps a bit, but regardless, this SHAFT is still only ""good"" at best.",2004
7,Shaft (2000),2013
6,"""Shaft 2000"" is a reasonable successor to the original Shaft of 29 years ago. The film shows restraint by keeping Shaft big, but not bigger than life, as it tries to be a human story first and an action flick second. Unfortunately, in spite of good performances (especially by Wright) and good production talent, the story fails on the human level and hedges on the obvious alternative of exaggerated good and bad guys and a profusion of gratuitous violence, sex, and action. Worth a watch but keep expectations low.",2000
1,"While the trailers and commercials for this movie made it look really good, this movie itself is a POS that is openly racist against white people and the plot itself is nothing more than African American revenge. Samuel L. Jackson's worst role ever. ",2006
8,"I was surprised that I liked this remake of ""Shaft"" as much as I did. It has a wonderful ensemble cast, which included Toni Collette, Christian Bale, and the terrific, Jeffrey Wright. All of them are allowed to bring their considerable acting chops to their roles, especially Bale as a Hateful Rich White Boy from central casting, and Wright as a simultaneously hilarious and scary gangster. Samuel L. Jackson plays, well, Samuel L. Jackson, this time cast as Shaft, a tall, tough, elegant black dude who looks like Samuel L. Jackson  not that there's anything wrong with that.",2008
7,"I love this 1980s-style action flick, and watch it every time it is pops up on TV. Sam Jackson plays Shaft's nephew, a big-city cop trying to track down a reluctant witness to a racially motivated murder. The killer, played by a sinister, pre-BATMAN Christian Bale, is modeled on the New York preppie rapist (remember him?). He hires a low-level drug dealer (Jeffrey Wright) to track down the witness, a waitress (Toni Collette), and kill her. Shaft must find her before they do. Jackson is silky smooth, the action is right out of a DIE HARD or LETHAL WEAPON flick, and the landscape is populated by some great supporting players including Dan Hedaya as a corrupt cop and Vanessa Williams as a cop who has Shaft's back. The original Shaft, Richard Roundtree, even pops up a couple of times. This is one wild and funny ride that plays the way we prefer our action films to play. At times, it is a little thin on plot, but it keeps moving. No blood to speak of, just action, action and more action. And keep a close eye on Wright, a noted stage and screen actor. His soft-spoken drug lord tenderly holds a newborn baby at one moment and in the next pokes a knife into the neck of a terrified woman. He steals every scene he is in.",2010
5,"""a low down dirty shame"" - that's the name of the movie this movie was based on, originally directed & starring Keenan Wayans (1994). But that film is as much comedy as action film. This is... well, obviously, Samuel Jackson wanted to show that he could play ""black""; but I don't know who ever doubted that.",2006
5,Is it better than original?,2003
2,I was very surprised to read a number of positive reviews on this list.,2002
1,Contains spoilers,2001
1,"What have you done, John Singleton? You went from ""Boyz N the Hood"" (one of the best movies EVER made by a freshman director) and ""Higher Learning"" (flawed, but still a good film at the end of the day) to a movie that was unnecessary, excessive, and profoundly stupid. You quarreled with your star (Samuel L. Jackson) and botched the character development of 2 of the best actors in films, in Jeffrey Wright and Christian Bale. Unoriginal to the Nth degree, this is a terrible remake, and is a time waster. If you want the real deal, stick to the Richard Roundtree original. Vanessa L. Williams, Dan Hedaya, Toni Collette, Mekhi Phifer, Busta Rhymes, and Lee Tergesen all show up for this dud, and my one hope is that they were paid well for appearing in this steaming pile of !@%%^^$#@!",2005
3,"For me, the old bad-attitude-cop-turned-investigator routine is getting boring.  Shaft is just this, it doesn't provide any new twists to an old character.  The movie could be good for TV not for theaters.  However, it was entertaining.",2001
8,"Singleton's homage and modern day Shaft is an entertaining movie. Its not perfect, definitely flawed, from Wright's hilarious performances as People Hernandez, to the lines Samuel L. Jackson uses, to the whole feel of it, at times it did feel like a long sitcom. However it is always entertaining and exciting, and thats more than i can say for some other movies. I thought the cast did well, and basically saved Singleton, as the film seemed put together kind of lazy and rode the reputations of those involved. Still, it was a good movie, and i think its worth a look. Jeffrey Wright has some hilarious lines like ""this is Italian leather, worth more than half your shitty paycheck"" to the cops. hahaIMDb Rating: 5.9- MY Rating: 8/10",2008
4,"Entertaining, I guess. Samuel L Jackson is naturally urbane. Richard Roundtree gets a role, rather than a cameo. Christian Bale is a high-calibre baddie - Jeffrey Wright is always watchable. Just like the celebrated blaxploitation films of the 70s retribution comes through a conflict of charisma.",2007
1,"Racist cop John Shaft (again the over rated Sam Jackson) thinks that he can break all the rules and beat up innocent people, well, this movie is a bit of something absurd.  The direction is terrible, the action sequences are cliched and the ""black brother"" message doesn't really make sense because it falls flat.  I would avoid this mess unless of course you are someone who feels that violence is necessary against innocent civilians.....",2004
1,"This is one terrible movie, in an attempt to make all ""white people"" as ""racists"", the cop called 'Shaft' gets upset if someone uses the wrong word to describe black negroes.  This is silly because he himself is hateful and uses violence to beat up people that don't agree with him.  The plot, or the simplistic story, deals with some white guy who is stereotyped to the extreme by the black director and the cop Shaft loses his job because some black kid he knew was killed.  It just goes down hill from there, this isn't even worth watching.",2003
1,"When i first saw commercials for Shaft I thought it looked great.  But when I saw it i was sorely mistaken.  It made me sick to my stomach that people watched it and actually enjoyed it.  I saw no attraction whatsoever. Characters you didnt care about, a stupid plot that has been done over and over and over and over.  And even Samuel L. Jackson (who is a personal favorite of mine) sucked in it.  Spouting off cheesy catch phrases in an attempt to sound like ""the man"".  Well, Shaft is not the man, and shame on anyone who thought he was.",2001
2,"Did this black director have to create a white villain whose villainy was essentially racial hatred? Couldn't he have been a little more creative than that? Would it have been possible to have at least two good white guys in the movie? Does Singleton really believe that justice in America is unavailable to people of color? This movie joins a parade of films recently that endorses anti-white, anti-establishment vigilante violence. It ain't cute and it ain't funny. In the end it sows the seeds of ongoing racial alienation and hatred. But I'll bet John Grishom loved it.",2000
1,"In this case the theme song is right on the money - Shaft is one bad - m ovie!!  This movie boils down to one thing - race.  You see everyone white) in the movie is a racist (what a surprise coming from Singleton - SO different from his other films (please!)) and Shaft is the defender of justice against it.  Mind you I am not white and thought that was quite ridiculous.  Other than that the movie is basically garbage action with weak action sequences and a thin plot line.  Not even the so called surprise ending could help the film in any way.  The only bright part of the film was of course Samuel L. Jackson, who's acting was the only thing that prevented me from walking out of the movie theater.  Other than that, Shaft should be shafted up Singleton's rear end.",2000
8,"In 2001 after the terrorist attacks on the World Trade Centers, the Pentagon, and the plane crash in Pennsylvania, my class and I talked about it and what was disturbing to us. I mentioned how everyone thinks it's impossible to make a better world, but is it? I told them that if one person can do something wonderful for another person, that it could pass on like a domino reaction. Everyone loved my speech and the teacher even said that we could all do one nice thing, so for that day after class we had to do something nice, hoping it would cause a reaction. Didn't happen.",2006
10,"In our world helping other people is perhaps the most important we can do. Children are the ones who often teach us how to behave in certain unpleasant circumstances. It is not only a moving story but everybody who sees this film stops for a moment or more and think over the meaning of life. One of the best American films I have ever seen with lots of good actors. Kevin Spacey and Helen Hunt are wonderful. In secondary schools it should be a compulsory part of education. I am a teacher and when I want to talk about this topic I always choose this film and students find it a very good example, too. It has not got a happy ending like it often happens in life. It is not a stupid story, it gives us lots of extras. When I first watched it, at the end of the film I was full of emotions and just could not sleep for a while. To put it into a nutshell: Try it and pay attention to Pay it forward.",2005
9,"Trevor McKinney (Haley Joel Osment) is a boy troubled by the events in his life. With a violent and Alcoholic father, who has left the scene; and his struggling Alcoholic Mother (Helen Hunt), who is trying to make ends meet, Trevor feels alone and is fearful of the future.",2005
9,"Life is full of inconsistencies, and it is not without a sense of irony. There are people that have tried to make a difference in life and some of them have paid for it with their lives.  Some that come to mind are Martin Luther King Jr, JFK, Gandhi and Terry Fox.  It's not easy to change the world.  It takes a lot of hard work and determination.  And it doesn't happen overnight.  But then you see a film like this and you begin to question that rationale.  What if a concept like this really was implemented?  What if every single person that had a favour bestowed upon them was asked to pay it forward?  Is it possible that a Utopian world could be achieved?  I doubt it, but it certainly would go a long way to making this condemned world a better place to live.",2000
7,Pay It Forward is a movie that is aimed at one particular audience. The kind of audience that expects to have their life changed as the minutes tick by.,2002
10,"This is one of the most moving movies that I have seen in years. The performances are excellent by all the cast members and the emotional tie you develop with the characters is so amazing that you start to feel what they are feeling and go through their good and bad times. This movie is inspiring and heart driven. I really enjoyed this movie because of the well written story and smoothly moving plot of this movie. The movie does not leave you confused as to what is going on or why. That's why I gave this movie a 10, because it is excellent. The odd thing is about movies, the ones that aren't really that good get the awards, yet the really good ones never get one. I have really never understood that. This movie should have been given an award.",2004
8,watched the movie over the weekend! And i really enjoyed the story. I haven't read the book but i think the idea deserves credit and well done on making it into a movie... greater potential to get people thinking even if it is just for 5minutes.,2007
8,"A film of surprising majesty mainly because of its sincerity to convey the tale of a young (American) high school student, touchingly and masterfully played by the then 12-year-old Haley Joel Osment, who, at the instigation of his new teacher's challenge to the class, comes up with a beautiful and simple plan to make a difference in the world, involving doing a good turn to not just one person but three, who then, in turn, return the gift themselves to three more people, thereby very quickly spreading goodness in both directions, in the giving and receiving, in the most unlikely places and ways. Warning: a tear-jerker!",2008
8,"Pay It Forward is based on a plot that makes you think almost about everything -both while watching and after. There are elements that make you smile and cry, and the cast is very good at delivering the superb scenario. Helen Hunt and Kevin Spacey surely do not disappoint and Haley Joel Osment performs perfect, giving everything one could expect from such a young actor. Jon Bon Jovi is the surprise among the cast and adds a nice flavor to an already delicious dish. From the beginning until the very end, the movie manages to touch somewhere deep in your heart, and although I did not the book it was based on, the plot makes a lot of sense in its entirety and shines with its originality. It does not come with numerous awards or an exceptionally high IMDb rating, but it really is a very good movie.",2012
8,"I watched this movie, before reading the original book and surprisingly, i found myself liking the movie better! never have i had this experience before, but i must say, that the story behind Eugene's disfigurements was more interesting than Reuben (the book character's name) who was a war veteran. I also think that although the character of Reuben/Eugene was meant to be played by a black man, Kevin Spacey was perfect for the role and you could not have chosen a better actor to play it. Helen Hunt also did very well as Arlene McKinney and really represented the character how she was meant to be, based on the book, which is a rather difficult thing to do. I think that although the film and book differed to a certain extent (as all film adaptations do), the film kept the sentimental quality of the book and in the movie Trevor doesn't get to meet the president which I find to be more realistic rather than a story book fairytale idealism. Overall, i recommend both the book and the movie.",2005
10,"""If somebody does something for you, don't pay it back, pay it forward"". This is the quote that you can find on the front case. Trevor is a 7th grader who's teacher tells the class to come up with something that can change the world and then tells them to act on it.",2013
7,"First of all, I liked this movie. I did enjoy it a lot. It pulled me in. It appealed to me for lots of reasons... but I didn't like the ending. I wish like the dickens that they'd have chosen a different one. The feeling that it left me with was wondering what anyone in that story gained by its ending that way. I'm sure there was something... some lesson, some high consciousness or something, kicking in to make the people better human beings... but I know how the viewer was expected to feel all through it and that said, they were rooting for the triumph of the main character, and it was coming along so nicely... then poof. You are left bewildered and mad.",2004
10,"This movie has everything a great movie should have. A strong, original plot. Phenomenal acting and great performances. Powerful dramatic scenes with clever dialouge. It's thought provoking and has a strong message to convey. It makes you smile, laugh, cry and then cry again.",2006
1,"Did i see the same movie that most of the other commenters saw?  This has got to be one of the worst films of the year.  Right up there with Battlefield Earth and Hollow Man.  How could a movie with Kevin Spacey, Helen Hunt and Haley Joel Osment be this bad.  I had to go home and watch Usual Suspects and American Beauty just to be remind that Spacey has made some good films.  I like the idea of this film very much and I wanted to like it, I really did.  I wanted to feel good when I left this movie, like after watching Field of Dreams or The Shawshank Redemption.  Instead I felt empty, manipulated and stupider. Lets start with the screenplay.  What the hell is up with the screenplay?  I mean, I like the beginning where they show Spacey ironing (his routine), then the scene with Jay Mohr where he has to Pay it Forward.  I liked that because it can be viewed as a turning point in the movie.  It is from this scene that Pay it Forward gets national attention.  Scorsese used this technique in Goodfellas and Casino and it would have worked here if they didn't decide to defy the rules of space and time.  The film procedes to cut between ""4 months earlier"" when the movement first begins, and Jay Mohr trying to find out how it started.  It was distracting and unnecessary. It took away from the whole movie.  It was like the people in charge were saying ""look how clever we can be, we're telling you the story in a nonlinear way.""  They could have shown Jay Mohr and then go back 4 months, leading up to the beginning, like in Goodfellas or American Beauty even. The ending was stupid and contrived.  this movie is so frustrating.  THe characters are so one dimensional and cliched.  They say one thing and then in the next scene they are doing the opposite.  I told three people not to see this movie i hope they pay it forward and tell three people not to see it and so on and so on until no one sees this awful film.",2000
1,"
*******WARNING********SPOILERS**************",2001
1,"One winner, lots of losers...that's the goal.",2006
1,"Cloying, dishonest manipulation of the emotions for those who need to have ""feeling"" queued up and spoon-fed.  An assembly line movie that has no heart or soul at the center.  Watch a real movie that demands your involvement - say ""Ratcatcher.""",2000
