Rank,Review,Year
2,"Kristy Yamaguchi was slated to win DWTS almost before it got underway. She's a well seasoned PROFESSIONAL! ""Dancing"" on ice is HARD. A dance floor is much easier to perform on, so of course she out-shined all of the other poor contestants. It doesn't really seem fair. The contestants should be fairly chosen based on a level playing field. It appears that this year's show was BIASED. I know plenty of viewers that won't watch next year! Read some blogs. You'll see how upset and how the audiences feel. Secondly, it is very disappointing that the results are revealed on the internet before we on the West Coast have even seen the show! I am not one to complain but this was not right.",2008
10,"My friends all think I watch this program for the skin-show but they couldn't be more wrong! Okay, who wouldn't enjoy watching such a lavish disply of youthful physicality? But Dancing With The Stars is SO much more than that. Start with the moment the professional dancer meets his (or her) new partner. That could be anything from a race car driver to a famous actress to a computer geek to a cowboy -- or who knows what else? The partners are from different worlds. They barely know each other but their destinies are now in each other's hands. In a matter of moments, they will be locked in embrace -- swaying -- gripping -- tumbling -- sliding sensuously together -- and spending entire days sweating all over each other from elevated head to pointed toe.",2009
1,It's no secret that I loathe reality television and this show really needs to do what American Idol did and go away. It's yet another rigged contest where the winner is pretty much decided the day they announce the participants.,2017
3,Aren't people sick of this yet?,2009
1,"The reaction I have with this show is the same as when I used to watch ""Remote Control"" and they had that segment called ""Dead or Alive"" where they would say name of celebrities and contestants would guess if they were dead or alive. Here is almost the same: They announce the people on that and I always catch myself ""Oh, he/she is still alive?!?!?"". They are so Zlist celebs, half of them I have to search on Google to see what they do, there is always one or two though that you cannot believe they are there ( Jerry Springer, sometimes you gotta say NO to your agent) Then the competition, awful the dancing , the remix is worth a lawsuit (""Now Mario Lopez will dance the salsa"" - And it is the salsa remix of Like a Prayer). The judges are boring, even more than ... I cannot even think of another show with such bad judges. Even America's Next Top Model have better judges.",2006
5,"It is happening again as it did last year where the judges give high praise and marks several who are less talented than others. Last year we had P-Diddy(might be wring name),Geaorge Hamilton, and Jerry Rice and other more talented dancers got bounced early. Now this year we have Jerry Springer who stands there and lets his partner do the work and he stays and Vivaca Fox gets booted. I hear the judges are shocked but they are responsible for telling the audience how good he's doing. And the dramatic showing of him going over and hugging his daughter was nothing more ""on with the show"". Emmet Smith who I like and is doing as good a job as Jerry Rice did last year still doesn't have the moves of some of the other stars. I realize that some of the stars have tremendous star support which makes is all the more critical that the judges do their jobs properly. If the star does a poor job than give them the 2, 3, and 4's they deserve. 2006 review",2006
4,"I'm sorry to say, the 2006 version of DWTS looks like a bust. There isn't 1 celeb I'm interested in watching. And you just know that when Harry is on, big lips Lisa (the great mother that she is) will be there too. Yikes! Sorry, but if I watch it will only be to watch the pros.",2006
2,"The death of reality TV lingers and morphs so painfully slowly. It grew more and more popular as the gong show became Jerry Springer and Cops and we have come full circle. They lament the gradual decline in ratings as each show tries to freshen itself like salting an old green piece of beef and declaring it's ""still good!""",2013
10,"Choosing Christie(figure skater) to compete in season 6 was TOTALLY RIDICULOUS. Off course she was gonna win. She is a world champion DANCING on ice, knows and is use to perform in front of millions of people, already knows how to be graceful(posture, hands etc). How unfair and ridiculous can you be. Even to choose music artist who do dance moves is absurd and unfair. What is amateur about Christie or the girl who won the UK dancing with stars. Get real. Jason should and deserve to win this competition and if Christian had not injured his arm - he would have walked it but no, you decide to put a already world champion dancer against them. I AM TOTALLY SICK TO MY STOMACH that that girl won. Unfair!!!!!!!!",2010
1,"It's no secret that this TV show is rigged, they literally know who's going to win as soon as they announce the contestants, the winners are usually up hours before they're even announced. Also most likely if they're doing the DWTS Tour then they're the winner, just because some stars schedules are too busy, it usually ends with them losing.",2017
5,"So it has come out that AT&T accepts a certain amount of votes before none count anymore. The question is what is limit? Regardless of the voting counting issue. People who get 10's can lose to someone who has no dancing ability like Season 17 where Elizabeth Berkley who won two all 10's throughout the show's progression and lost to Bill Engvall, who has no dancing ability at all. I get them wanting to bring on people who are older for a larger audience but they need to invite people who can dance or at least have a shot. Bill Nye did way better to me than Bill Engvall that season and was booted so fast. This show is about POPULARITY NOT ABILITY. When you find out that the judges scores basically mean nothing compared to the people's votes then you see how sad this show is. I will say there are some seasons where the winner made sense but it is roll of the dice.",2015
5,This is just correcting a mistake that was made:,2007
10,"I started watching Dancing With the Stars in the middle of the fourth season, and I absolutely loved it. At first, I wanted Billy Ray Cyrus to win, even if he was a bad dancer, because he is one of my favorite country singers, and not only because he was on Hannah Montana, although that is how I knew he was a country singer. But after Billy Ray Cyrus lost, I wanted Apollo to win, because he was a good dancer and he was cute. I was really happy when he did win. I like this show because dancing is my favorite sport, and I don't like how people don't think it is a sport. Dancing is a sport! Dancing With the Stars was very suspenseful during the results. And, the dancing was fun to watch because each pair had a completely different idea to choreograph it. Dancing with the Stars is one of my favorite television shows, and I am definitely going to watch it every night it is on, because it is great!",2007
8,"If you had ever told me that I would end up really liking a movie starring Marky Mark from the Funky Bunch and the lead singer of Outkast (the perpetrators of one of the most annoying songs in recent history - Hey Ya) then I would've laughed right in your face. Come on, a movie with three rappers (Tyrese throws down the rhymes also, yo!)? There's no way I would've expected that to satisfy my entertainment needs. But I'm man enough to admit that I would've been wrong.",2005
8,"I was ready to bet that this was a remake after an older movie. Great 60's and 70's music, the endless theme of the small town terrorized by a villain and the rise to justice of the people involved, Mark Wahlberg... ;) ",2005
8,"I'm drawn to movies whose trailers inspire a visceral reaction...This one's is so clichéd...Poor old Mom gets whacked and her adopted sons go after the crooks...Still, the action in the trailer inspired me...gave me that feeling of wanting to see the bad guys get it, and after seeing the film, I can say I was not disappointed. The story moves along and does not step outside of itself. There are some intriguing plot twists, but the goal of revenge always remains. The performances are solid; we have experienced film actors and a director here who know what they're doing. Even the newer actors settle into their respective roles...",2005
7,"One good thing Steven Spielberg has done for 21th century movies is to show the importance of starting things off with a bang rather than a whimper, something he learned from the old grade B films of the 30's, 40's, and 50's. So when director John Singleton begins ""Four Brothers"" he doesn't dwell on background material about how mom came to be the shining star for her boys. Singleton goes right for the jugular by showing mom's demise--I say showing, the viewer doesn't actually see the killing in the beginning. Singleton builds up the relationship between mom and the brothers step by step, letting a Detroit policeman, Lt. Green (Terrence Howard), introduce the four brothers as they show up for the funeral and become reacquainted. Not to give away the story, one heavy leads to another until the whole city of Detroit becomes a personification of corruption and evil. I loved the Motown music played throughout the film which was very apropos for the setting.",2005
9,"I had been scoping this movie since it was called ""Untitled Mark Wahlberg Project'. Being directed by John Singleton and starring Mark Wahlberg it looked promising. I knew I wanted to see it after reading 5/5 reviews and seeing entertaining trailers of it. Eventually I saw it for a friends's birthday party, and I was impressed!",2005
9,"As the Summer is winding down that means a couple things. One is that Fall/Winter feel-good, and more animated movies than you can count are coming to theaters. Also, it also means that the Summer Movies of 05 are closing. HOO-RAYYY!!! But wait hold on, before it is gone one of few good movies sneaks in. It is the new John Singleton movie Four Brothers, and what a good one it is.",2005
8,"I've always loved revenge movies, and this one fits the bill because it has four brothers trying to find out the truth of their mother's murder. The four brothers are all superb in their roles, as adopted brothers from foster care that went their separate ways, who come home to find out who killed their mother and why. The 8 minute AOL trailer on the movies sold me. Also superb is Terrence Howard as a Detroit cop who doesn't trust his own who is desperately trying to find out what happened himself. The plot is well executed through twists and turns. Mark Wahlberg just gets better and better. He was great in ""Three Kings,"" and he is better here.",2005
9,"OK, I'm a girl who normally loves ""chick flicks"" and comedies, so when I had nothing to do this evening and decided to go see a movie with my parents, (I thought they were seeing ""Deuce Bigalow: European Gigalo""...but alas I was incorrect.) and discovered we were going to see ""Four Brothers"", I was a little upset. I'm normally not one for movies that are seemingly all about people getting revenge and lots of killing and fighting. I dunno..I'm not one for the action/drama type...unless it's a horror movie, and then I'm definitely there. Anyways, I was genuinely surprised at how good this movie ended up being. Each of the four brothers gave an amazing performance. Andre Benjamin showed that he's not only a talented singer, but a talented actor as well.",2005
7,"I remember first seeing the trailer for this movie about a year ago before a movie I watched last summer and thought it looked very promising. A year later I had almost forgot about it until I started seeing commercials on TV and I got my hopes high. To be honest, this is probably the first movie that met my expectations.",2005
8,"I went to see the movie last night and I really wasn't sure what to expect going in, and I must say I'm very impressed with the results. Despite a few hitches (how cliché this movie really is, I.E. revenge), it really did deliver. All four of the brothers delivered the flavor that this movie probably would have needed and I must say that the screenplay must have been superb. This movie pays the obvious homage to Death Wish and it's been quite overdone, but not without receiving the credit it deserves.",2005
5,"I didn't find this movie to be unwatchable or one of the worst I've seen, as many have commented on here. It's also not a brilliant piece of film making.",2008
10,"Went to see a preview of it two nights ago, and was presently surprised with it. ",2005
1,"This film only has a handful of main problems, which I shall outline below:",2005
7,"I have to admit ""Four Brothers"" is not a movie I was giddy about seeing. I didn't have really high expectations and why should I, much less you? Well, if you do have high expectations, you better lower them, because ""Four Brothers"" is not a deep and involving picture but is really more of a straight-forward action flick with a few sly one-liners thrown in for good measure.",2005
8,"(Synopsis) Four adopted brothers come together to bury their mother (Fionnula Flanagan) who was killed during a grocery store robbery in Detroit. The brothers see the video tape of the robbery and believe that she was marked for death and murdered by the two thieves. The four brothers Bobby (Mark Wahlberg), Jack (Garrett Hedlund), Angel (Tyese Gibson) and Jeremiah (Andre Benjamin) want revenge. They don't think the police will find the murderers, so they start looking into the crime themselves.",2005
8,"''Four Brothers ''is an awesome movie who has a mixed genre: lots of Action,Drama and Thriller all together, makes a delicious movie to watch. I like Mark Wahlberg very much, so it was a pleasure to see him here,and I liked the other actors who played the other ''Mercers'' as well. (Garrett Hedlund is a cutie! And I am happy to see, here in IMDb, that he is one of the actors who are going to be present in the Eragon's movie!)",2006
8,"when John Singleton released Boyz n the Hood, i thought wow, a young, brilliant director with a future full of potential; a young genius with more exquisite films to come. Four Brothers could be the best film he's made since then, pulling great performances from Mark Wahlberg who surprised me so much in Boogie Nights, Tyrese Gibson, Andre Benjamin, Garrett Hedlund, and Terence Howard, who is always so good. And the score in his films is usually so fine. i didn't know rap qualified as music until i heard it in Boyz. And it's great here too. this film is stylish, poignant, active, and has some very clever moments. I don't think it's fair to compare this film to his others, but it is in stark contrast to the message he portrayed in his first film, that violence begets violence, that violence solves nothing, and that the worst in us has a chance at redemption. his themes of poverty, hopelessness, misdirection, and role models aren't really here. ironic, since their kindly and compassionate foster mother mentored a sense of safety, love, and acceptance in their make-shift family. instead, what we have here is a revenge film, vigilante justice, well-constructed scenes of brutality and violence. the background details were just fine, with it's fargoesque winter scenes, flash-backs, chases, and personalities, unexpected turns of events. Four Brothers is an entertaining film for adult audiences and worth a watch. but i am still waiting for Mr Singleton to make another masterpiece. This isn't it, but i'm still hoping that it's coming.",2005
3,"I was definitely looking forward to this movie, which is not hard to imagine for a John Singleton movie, especially with the cast its got. I love Mark Wahlburg, and couldn't wait to see Andre Benjamin's big screen debut, bla, bla, bla, BUT what a total disappointment! Actually those two were good, Tyrese too, but the story and dialogue were weak at best. I spent most of the movie wondering why people were doing what they were doing, why I should care about these thinly drawn, backgroundless and insubstantial characters, and who wrote that weak and chiche' dialogue that started out bad, oversimplified, and patronizing, and stayed that way. I kept wanting it to get better, and that was all that kept me from walking out before it was over.",2005
7,"This film deals with four brothers (Mark Wahlberg , Andre Benjamin, Garret Hedlund and Tyrese Gibson) . They reunite one time their mother (Fionnula Flanagan) has been murdered into a grocery store hold-up . But the happenings aren't as predictable as they might understand . Then , they come to revenge and take the law on their own hands . Meanwhile , Lieutenant Green (Terence Howard) and Lt Detective Towler (Josh Charles) are attempting to resolve the case and track down the killers and the four brothers . The investigation of the killing reveals many suspects and dark activities involving to criminal mobster (Chiwetel Esbofor) and Detroit Councilman (Barry Shakaba ), among others.",2008
3,"have seen this one the other night and i'm very disappointed to say the least. according to IMDb votes and reviews this should be at least beyond average with fine acting and a nice story. Now as i find, this movie has so many holes in its plot, one might assume the script got shot during one of the action scenes. ridiculous twists in the story, very very VERY bad sequences that are simply unbelievable and that do not make much sense in the course of action (sometimes it is like Charles Bronson's Disney) and a cast that doesn't fit together at all. Now i realize that this is an adaption of Katie Elder and that it might not be that easy to transform a wild west story into today's world, but still as a writer/director you have to take care that the story conveys some realism, otherwise it gets laughable/boring and you as a viewer can't care less for what happens to the characters. unfortunately the filmmakers failed big time here and all their trying to give their characters a life and the storyline a ground was heavily countered by their sledgehammer-style in every way. not to mention the unreflected use of violence against ANYBODY with a big smile on the face which makes the major premise of the film that the old lady did a good job raising problematic boys and changing their life to the better, a big fat lie. just do not waste your time.",2008
1,"Some marginal actors got coaxed into this nothing-but-violence waste of time. Bunch of unruly people with guns shooting at each other (and the bad guys are the worst marksmen). Cars chase each other, crash but still keep going. They crash again and still keep going. A few more times, crash, BANG. Nobody is around to see or hear what must have been a loud chase although it is in the middle of a city. And how convenient for nobody else to be on the road. Bad guys, good guys. Bad cops, good cops. And more stuff you've never seen before. The real victims in this one were the people who wasted money to watch it.",2007
1,"This is an awful movie. I really don't know where to start but maybe it should be the actors. Actors are often called talent but sadly looking at this pile of steaming manure it is hard to see why. Marky Mark possesses all the subtlety of a skunk's fart. His kid brother played by Garrett Hedlund looks like he had a rancid burger a while back and still hasn't recovered. Andre 3000bc should stick to being an average musician and not try to be a below par actor. And as for the other one, Tyrese Gibson - he should go back to appearing on Moesha. The script is ludicrous, the dialogue laughable and in charge of this whole quagmire of idiocy is John Singleton who has directed a decent film since Boyz n the Hood. Honestly don't even bother. Unless you like your movies loud, dumb and pointless you should spend 90 minutes starring at the wall; you mightn't learn much but at least it won't insult you.",2006
1,"Pretty often a bad movie has a bad rating on this site after enough people have seen it. This is not the case with some of the really bad action movies, especially the ones that contain some decent action but besides from that are completely worthless.",2007
1,"Truly risible clichéd garbage. How this movie got a 7.0 I will never know. I could rant on all day about weak characters, self indulgent over the top scenes with bad acting but I wont, I'll just say this -",2005
1,"I think John Singleton got himself into debt, and needed to pay some bills quickly.",2005
9,"After not seeing much from Daniel Day-Lewis for a while, I was excited to see this film, though I was afraid it may not live up to what we expect from him. It was far better than I could have hoped, due not only to a terrific cast, but Rebecca Miller's writing and directing. The moments of humour ring with truth, and the characters have been developed so well, you feel voyeuristic. Daniel Day-Lewis is, as always, brilliant. The internal struggles his character goes through are poignant and completely believable. In fact, all of the characters in this story are a wonderfully realistic blend of black and white - all have virtues and all are flawed. Very thought-provoking and evocative. Visually beautiful, as well. This is a very underrated film and deserves far more recognition than it seems to have received.",2006
10,"I'm an Indy film addict, and was iffy about watching this one because of the description above, but on a whim i bought it and watched it and fell in love. The story of Jack and Rose is told so beautifully and perfectly that as the story progressed I found myself hoping that something would change, or hoping for some plot twist saying that rose wasn't his daughter, because I truly wanted these two to work out. The devotion between father and daughter is amazingly portrayed, Daniel Day-Lewis was perfect and I cannot imagine anyone else in this movie. Once i finished watching for the first time I found myself almost in a daze, the progression of Rose's whole being was a delicate matter that was handled beautifully. There was a feeling of tension throughout that drew me in. I have never fallen in love with a movie like this before. Bravo to the writer and cast and all involved. Thank you for this beautiful film about love, loss and culture change.",2005
8,"This film disappeared locally right after its theatrical debut, so when IFC showed it recently, we rushed to catch up with it. Having admired its director, Rebecca Miller in all her films, we were right in seeing it in the wide screen of the main theater because that seems to be the perfect way to watch this intimate picture.",2005
9,"This is a powerful and affecting film. I have a few quibbles about Ms. Miller's use of the camera and her editing, especially in the beginning as there were too many jerky cuts/unnecessary camera movements which were quite distracting. Thankfully they diminished as the film progressed.",2005
8,"This film is a must-see for anyone who has witnessed or is dealing with emotional incest. Lewis portrays Jack, a single father who has lived on an island in isolation with his daughter until his new girlfriend comes to move in. Up until the girlfriend's arrival, Jack and his daughter Rose have lived in isolation on an island compound. ",2006
10,My pick for male Oscar winner so far this year is Daniel Day-Lewis as an eccentric father of a precocious girl in The Ballad of Jack and Rose.,2005
8,"Loved the movie. The beautiful story went well with the picturesque setting in our smallest Canadian province on the east coast, Prince Edward Island, where the movie was filmed. Daniel Day Lewis was great. I wonder, did he have to lose a lot of weight to play the part? Ryan MacDonald did an excellent job and gave the movie some comedic relief. It brought back memories of the good old commune days! Maybe a return to those days might do our world some good. Beau Bridges gave a good performance as well but the sweet innocence of Rose was really the essence of the movie. You could feel the love connection between her and her father, be it father/daughter love or the love felt between lovers.",2005
10,"Rebecca Miller has written and directed another fine film that probes the consequences of the passage of time and life, finding incongruities in ideals and realities impacting everyday people. The result is a film of tenderness and dashed hopes and unconditional love between a father and daughter.",2005
8,"There's nothing more exciting than seeing quality work come from a group of unknowns. While Daniel Day Lewis and Catherine Keener are the marquee name anchors for the film the most delightful surprises come from Camilla Bell and Ryan McDonald who give honest and often very mature performances. McDonald in particular has a knack for off-beat humor and gets some of the best lines in the film. Given the gorgeous setting, the beautiful cinematography and the high caliber writing I can't think of a better film I've seen so far this year. The movie is not without its flaws, but they're minimal in relation to all the elements that are wonderfully right.",2005
5,"and I say this not in admiration. Daniel Day-Lewis is the Jack of the title, a hippie growing old with health problems, living on an expired commune-haven from the sixties on an island, now being encroached upon by developers. Daniel is a gifted actor and here he brings intensity with an edge of desperation to the role.",2006
7,"First off, a toast to this movie for being filmed in my home province of Prince Edward Island, and for giving my uncle a ""Special Thanks"" credit. Local connections aside, ""The Ballad of Jack and Rose"" (which I think sounds like an alternate title for ""Titantic"") is an unusual, offbeat, thoroughly ""indie"" movie, and it's definitely worth seeing for the contrast with standard Hollywood fare. Daniel Day-Lewis, a rare but welcome presence on our theatre screens, plays Jack, an aging hippie who lives with his daughter Rose (Camilla Belle, in a breathtaking performance) on an otherwise-deserted commune. The commune is a private nature park (go PEI!), but is being threatened by a developer (a cameo appearance by Beau Bridges), and, more pertinently, the arrival of Jack's girlfriend Kathleen (Catherine Keener) and her two sons (Ryan Macdonald and Paul Dano). Rose's isolationist childhood has rendered her rather sociopathic, and with an Elektra complex. She wants Kathleen dead, and she wants to get back at her father for his perceived betrayal. Day-Lewis gives a characteristically good performance, but the movie is, surprisingly, much more about Rose than Jack. Camilla Belle is a wonderful (and very beautiful) actress, and I hope her career is a success. It would be a shame to lose such a promising talent. Ryan Macdonald is notable as Kathleen's son Rodney, a warm and understanding character stuck in a rather depressing family. The film contains a great deal of obvious symbolism, which audiences will either enjoy or find irritatingly over-the-top. I guess I'm in the former camp. I give ""The Ballad of Jack and Rose"" a 7/10.",2005
2,"Master filmmaker Yasujiro Ozu made one of his great masterworks about the unearthly devotion between a father and a daughter with 1949's ""Late Spring"". Director-screenwriter Rebecca Miller has a similar idea in mind here, as she has fashioned a story set in 1986 around the same inextricable bond between a 1960's drop-out Jack and his teenage daughter Rose on an isolated island. She has an intriguing idea for the film's theme, the disillusionment of the idealism borne out of the 1960's anti-war movement and the encroachment of capitalism upon a former commune's idyllic setting.",2005
9,"One thing about The Ballad of Jack and Rose, and it's no small thing: Whoever made the trailer seems to have actually cared. All or nearly all its ""catch"" shots and dialog come from the film's first several minutes. The trailer isn't good. Virtually no trailer is that. But, if I recall, as every trailer should be, it's a puzzle, an unnarrated montage, whose answers can be found by seeing the film.",2005
5,The Ballad of Jack and Rose reviewed by Sam Osborn ,2005
8,"Admit it or not, the only strength of this film lies in the nature of Jack and Rose's relationship. Director and screenwriter Rebecca Miller used much of her creative potential to include life's every kind of misadventure to make that relationship undeniably unique. For a film about such a complex father-daughter relationship she needed some really strong actors. Now Mr. Day-Lewis is a phenomenon when it comes to acting... we all know that after ""Gangs of New York"" or ""My Left Foot"". But the real surprise came from Camilla Belle whose portrayal of dangerously innocent and emotionally frail Rose is a real inspiration to all the actresses of her generation. The short scene she shares with Jason Lee is perhaps the best example. Day-Lewis' Jack is outstanding in his own right. My favorite scene is when he breaks down to tears before Marty; or the night he spent with Rose in the house he crashed down later.",2006
6,"I saw the world premiere of ""Jack and Rose"" at the Sundance Film Festival, and I had such high hopes for this movie. And it delivering on some things - the cinematography was great. The location could not have been more beautiful and appropriate. The acting was very good (I thought that there were times when Camilla out-shown Daniel Day Lewis). However, i felt that the story was not as originally approached as it could have been. And the way the movie was edited didn't seem to go with the story. I understand using a disjointed time line in order to communicate confusion and other emotions, but in this case it was just distracted, and added absolutely nothing. I was also disappointed that some of the sub-stories did not fully develop when they were some of the most interesting parts of the movie.",2005
10,A very well written script with a unique type of humor. The photography was outstanding. Interesting and innovative camera movements. Not one bad performance among some of the relatively unknown actors. Each of the eight parts had a well developed character arc. There were several scenes which put you on the edge of your seat in eager anticipation as to how the scene was going to play out. A beautiful flow from scene to scene. There is simply not one moment in the entire film where the movie lags. Daniel Day Lewis was amazing . . . as usual. Saw it at the Sundance Film Festival. Can't wait to see it again and to get a copy of the script.,2005
6,"Even though I didn't entirely believe him in this role, he's such an outstanding actor that it held my attention.",2006
5,"Two noted European screen actors have recently collaborated with their wives -- with results now on view in US theaters. Rebecca Miller directs Daniel Day-Lewis in 'The Ballad of Jack and Rose.' Sergio Castellitto debuts as director, starring with Penelope Cruz, in a movie made from his wife Margaret Mazzantini's novel, 'Non ti Muovere ('Don't Move'). While good communication and personal commitment are likely advantages of husband-and-wife collaborations, lack of objectivity could be a danger. But surely these should be performances worth watching? Yet for some reason, neither 'Don't Move' nor 'Jack and Rose' has met with wide approval from local critics. Let's consider why.",2005
1,"Within the first five minutes of the film Jack (Daniel Day-Lewis), announces, tendentiously, to his daughter, Rose (Camilla Belle), a major theme of the film. Immediately, we are alerted not to expect subtlety here. Shortly thereafter, Rose runs dramatically to her refuge in the woods following her father's attempt to discuss his state of health, and we know director/screenwriter Rebecca Miller has no fear of filmic cliché.",2005
3,"I registered for this site because I have such strong opinions about Daniel's career choices. You just might be his biggest fan. You were incredible in your past movies, especially My Left Foot. I think you are the world's best screen actor. And I respect you for not jumping at every bad script that comes your way.",2005
1,"Just weren't up to the job. Admittedly the script was suppose to be witty and profound but everything about it seemed so forced and familiar. It was like a really good film school project, amateurish best describes it. Also, the Jack and Rose were too well groomed and hip to the styles of the day to be truly believable as two people who have lived like hermits, virtually alone for 15 or so years. Oh and WAY too many lingering one shots of imagery meant to provoke some canned response (forboding, transformation. etc/)from the viewer but somehow just seem entirely out of context and obvious, again a new director trying out old tricks and nothing to them. I really wonder if Daniel Day Lewis would have done this if his wife wasn't the director/writer, etc. It's really below his usual fare and he really didn't communicate his character very well. He didn't explain himself much and what he did say was confusing and were in conflict with his actions. He's dying of some heart disease which hasn't stopped he hand-rolled chain smoking ways, I don't know if he smokes knowing it doesn't make any difference, he's a dead man walking OR if his continued smoking has actually made his heart attack inevitable, that if he had stopped he would have lived longer? I was really hoping he would ""pass over"" in the model home. He would have hated that. The irony! But know we have a pseudo psycho movie ending with an overly dramatic, not to mention the melodramatic and ""distraught"" daughter setting up her father's (now dead, flower decorated corpse) to be the end domino in a gasoline doused trail of memorabilia from his ex-wife (her mother) postcards, letters, etc. Finally she sets the flame to action only to ""escape"" out thew window and fairy the power boat off to..........two years later, and a new actress playing Rose (who has dramatically plumped up and is not nearly as luminous) is arranging flowers in her, what appears to be, self-funded flower co-op. And guess who is there with her? Yeah, the weird Jason Lee character that obviously had been heavily cut from the movie. I mean, were we suppose to glean something from his ""emotions"" - if that's the case than I flunk ""Jasonese"" - I mean this is the guy who named his kid ""Rocket Inspektor"" or something equally crazy - well after all he is a Scientologist and that tells you about everything you need to know about him, at least at this point in his life). One prop I will give him is his role in ""Almost Famous"" loved him in that movie. Loved that movie. This one was just....excruciatingly boring and just not very well acted or written, or directed, or costumed, or...oh you get my drift.",2005
2,"You won't get any spoilers here, I didn't hang around long enough to know how it ended. An hour was more than enough.",2007
3,"I thought this was truly going to be a story about a man who wanted to raise his daughter in a specific way - ""green"" the descriptions said. Okay - I get that. So the movie starts, and there is a man and his daughter, but I cannot figure out their history or current story. There is definitely something not quite right about not only their relationship, but the daughter. She seems otherworldly, but not in a good way. So far out there that quite possibly she would never be redeemed. I am left to assume that this is a throwback to the hippy generation and somebody's misguided attempt to show that ""the life"" of communes and living on the land with no actual need for not only the necessities, but the standards, of modern day was the way to go and the rest of us really missed the boat. That's one ship on which I am happy not to have sailed! At least I know why I have never seen this movie associated with Daniel Day Lewis or one of my favorite actresses, Catherine Keener. This work was quite below what they are able to give. The end? I'm still shaking my head and rolling my eyes.",2005
8,***** This Review May Contain MINOR Spoilers! ***** ,2016
1,"Everett (Mulroney) takes his ""uptight"" city girlfriend Meredith (SJP) home to meet his family for Christmas. His family turns out to be the biggest bunch of fake, hypocritical, horrible and judgemental people you'll ever meet and have decided, even without meeting Meredith, that she's unworthy of any hospitality.",2006
1,"I would give it a zero out of ten if I could. This movie fails as a comedy, as a drama, as everything. The characters are so cliché and hackneyed, it is unbelievable. There seem to be about twenty of them (the characters), and throughout the movie they meet, fall in and out of love, fight, whine, act ridiculous and erratic, wallow in self-pity, and are generally just irritating. Through most of the movie I was saying to myself, ""who ACTS like that?"" Most of the characters are so unlikeable that their behaviour makes it impossible to care at all about what happens to them.",2007
5,"I must disagree with many of the film's critics who found this to be a pleasant and amusing view of a complicated family holiday reunion. Perhaps because of my background as a mental health professional, I found this to be a very confusing and inconsistent attempt to picture what could have been a funny family event. The writers touched so many bases that one wonders if five families could have contained the many quirks, pathologies and eccentricities found in this single unit. My overall impression was of the incredible nastiness this family displayed toward the fiancée of the eldest son, a person no one but the youngest daughter had ever met, but who became the target of hostility, primarily based on the report given by the nasty little sister. The fact that the parents were incapable of maintaining even a modicum of civility or to set the example for the children, speaks to their dysfunction rather than the humor of the situation. Yes, I realize that a terminal illness was also an issue, and yes, Keaton is a fine actress, but her character failed the test of grace--more the writer's fault than Keaton's.",2006
7,"The premise of ""The Family Stone"" sounds a little shopworn: Everett Stone brings his uptight girlfriend Meredith home for Christmas to meet his large family, who instantly dislike her. Even worse, the trailer reveals most of the plot's complications. However, this premise has been used so often because it reliably provides opportunities for comedy, drama, and insight into family dynamics. ""The Family Stone"" proves itself a better-than-average example of the genre because of its talented cast and reasonably intelligent script.",2006
1,SPOILERS WITHIN:,2006
2,"Mildly entertaining, but any entertainment value is overshadowed by the absurd and insulting meanness of this movie. In a nutshell, an uncertain, anxious young woman goes with her fiancé to meet his family at Christmastime. The family is rude, snobbish and insulated in their ""liberal"" (read ""wildly intolerant"") values to the point of being sickening. They - even the very mature parents! - proceed to treat this young woman with the most appalling rudeness, showing her zero hospitality and never hesitating to insult and humiliate her to her face. The situation and the characters are artificial and embarrassing. Of course, Diane Keaton, Craig T. Nelson and Claire Danes have the acting chops to pull these characters off, but the characters and the story are so hateful, who cares if the acting is good? In the end, it's all tied with with some improbable hook ups, the mom character dies of cancer - there's a sentimental pan to one-year-later so the audience can see how wonderfully it all turned out - and the moviegoer can gratefully get up an leave. (Should have left at the first hint of what this film would turn out to be....)",2008
8,"Having seen the previews on a number of occasions I went to see this film because I was in the mood for a comedy. I guess the preview were all of the funny scenes. However, this turned out to be one of the most touching and sensitive movies I have seen in quite some time. The family stone could be almost anyones family and especially mine. The funny scenes were truly that, funny and very believable, one liners you wish you had said. The acting was first rate, I most enjoyed Diane Keaton and Craig Nelson. The movie moves along well with no dead time and while it is predicable in its storyline with no big surprises it is a very enjoyable way to spend a couple of hours. You get your moneys worth.",2006
1,"I just finished watching this film on my On Demand. I had to rewind, stop, and start the movie 3 times because I thought OnDemand was deleting scenes. THAT'S how ridiculous, unbelievable, and choppy this movie is. I really thought we lost the first half-hour or so, because SJP enters the Stone family household, and they immediately hate her. I thought, oh, well we must have missed the huge lead-in to that. NO! There was no lead-in. The family just flat-out hated the girlfriend of their son for no reason at all. Once I realized we didn't miss the first few scenes, I knew this movie would be disastrous.",2006
1,I can't even impart in words how truly abysmal this film is. And I had low expectations going in. I figured it would just be some goofy stupid and slightly girlier version of MEET THE PARENTS. Wholesome and stupid family fun. Everybody is happy. family values get rienforced. Like an Episode of SEVENTH HEAVEN on a Hollywood budget...just without the Jesus-loving.,2006
1,"I thought I saw somewhere this was a comedy. It had actors and actresses I've enjoyed in other films, it's the holidays, I wanted to get some laughs and have a good time.",2006
