Rank,Review,Year
7,"Okay before we begin, let's take a look at the title of the film in question: Hit-man. Not only that, but the T is created by pressing two handguns together upside down. Okay, now we know what kind of film we're dealing with. Hit-man is a strange kind of film. It seemed to pop up around the end of the summer with it's teaser trailer and then stay below most people's radar, with the exception being fans of the game. Then in popped up again with a full blown trailer and then two weeks later it was released. This is the approach of a studio that doesn't exactly believe in it's product. However, Hit-man isn't actually all that bad. While not breaking or even bending the rules, the action is load, violent, and stylish. Some of the movies strongest moments are when the hit-man, Agent 47 (Olyphant) is doing his thing, staying one step ahead of the game before the action explodes onto the screen. The plot is a bit convoluted, but it was bound to be. 47 is hired to assassinate Mikhail Belicoff, a Russian politician running for reelection. His problems begin when the man he killed holds a press conference showing him to be simply grazed by the bullet. Judging by the ample amounts of blood used in the assassination scene, he didn't miss. From there 47 finds himself running for his life from Russian goons as well as people from his own organization. And along the way of course he find the hooker with a heart of gold, Nika (Olga Kurylenko). The plot is linear and not complicated. The film carried a serious, but not too serious, tone. Moments of levity surround 47 and his awkward sexual frustration; we see him reading articles about what women want, and he has some humorous back and forths with Nika. However, we all know that Nika's really purpose in this film is to wear a very revealing dress, and then take it off. In the end, Hit-man manages to be a decent action flick, perhaps even slightly above average. I disagree with most people and think that Olyphant did a fine job playing the hit-man. Would Vin Diesel have been a better choice? Maybe, but not necessarily; Olyphant's mild mannered disposition carries the tone of the film very well. So, will it win any Oscars... no. Will we ever be talking about the cinematic significance of Hit-man... no. Will I buy it on DVD... probably.",2007
1,"IMHO this movie is not even close to the idea presented in the games. Except the title and the fact that the main actor is bald, this movie has no similarities with the original concept. So, that mean that this is just a story about some assassin. Well, it is a very bad story. The main problem is of course script. Things happen in this movie without reason. The main characters move around a lot, but there is no solid explanation why. It's all based on the fact that everybody is after assassin and where he goes, everybody goes. There is no tension and the action is generally dull. The assassin ain't cool at all, he's just angry for some sort of a reason, which we of course don't know. Maybe, we even know, but we don't care.",2008
1,"As a fan of the games (meaning I've played them all to completion), this movie was a SERIOUS disappointment. In short, it seems like they wrote a completely generic action movie, then decided to shave the protagonist's head and call it ""Hitman"" as an afterthought. If you are a fan of the games, or even decent cinema, I recommend you avoid this at all costs. This movie was the first time I ever seriously considered getting up and leaving a theater. Towards the end of the movie, the disc skipped (in the theater) and no one seemed to notice or even care. To be honest, I remember thinking about how great it would be if it just skipped to the credits...",2008
1,I give this movie a 1 out of 10 for several reasons.,2007
1,"A truly unique example how it is possible to create a complete crap from having a great story. Every single scene in this movie has nothing to do with reality, from ""Russia"" filmed somewhere in Bulgaria to clothing and equipment of soldiers and officers. Director and editor work is terrible, but the guy who wrote the script should be probably executed several times. The behavior of main characters and the story itself is simply unbelievably unrealistic. Lord of the Rings movie is a serious documentary compared to Hit-man. ALL combat scenes are a terrible mix of action shots previously seen a hundred of times somewhere else. Not a single piece of unique atmosphere Hit-man game series used to have. And finally, if you guys call this acting, then I am William Shakespeare.",2008
8,"While doing some research before reviewing 1408, I was shocked to discover that this was the first time since 2004's Riding the Bullet that a film based on a Stephen King story had gotten the big screen treatment. 1408 marks somewhat of a comeback to the silver screen for the author after mainly working with television the past couple years. Director Mikael Hafstrom has created the most atmospheric and downright tense thriller I can think of so far this year. The premise may be thin, and yeah, it doesn't always make a lot of sense. But, is it ever effective.",2007
8,"I've never seen a horror film quite like 1408--can you even call this film a ""horror""? Well, it's not the horror movie we're used to seeing in this day and age. The films that are supposed to scare us nowadays are made from the same recycled junk we've been seeing for years now. Nonsensical plots are dreamed up just to make use of the exciting range of CGI. Underdeveloped characters we don't care about are tortured/murdered by a psycho for no apparent reason. Most of the intended audience for these movies isn't even scared anymore.",2007
8,"If your horror movie tastes run less towards chainsaw-wielding maniacs and more towards things-that-go-bump-in-the-night, then this is the movie for you. Based on a short story by the great Stephen King, ""1408"" is one of the genuine movie sleepers of summer 2007.",2007
8,"Just when you thought it was safe to check into a New York City hotel, along comes Mikael Hafstrom's chilling ""1408."" Not since Norman Bates terrorized guests at his motel has a paying customer received such treatment during a night's lodging. Although somewhat more cerebral than viscerally frightening, ""1408"" delivers its share of shocks and frights, and viewers will stay in their seats not to miss the film's twists and swerves. In a cruel blow to fans of 1970's soft rock, listening to the Carpenters' hit ""We've Only Just Begun"" afterward may stimulate nightmares and certainly will never be the same again.",2007
9,"Please note that this review refers to the theatrical version, and not the Director's Cut DVD release which features a completely different ending.",2007
9,"Here's why. Stephen King's psychological horror rarely ever shows its face on the screen the way it appears in his writing. This movie captures a lot of the mental torture that Stephen King writes so well (embodied in room 1408). I typically always see Cusack as playing himself in every movie he's in. Fortunately, this role appeals to that character. I would say see it and judge for yourself. I specifically enjoyed the background music and director's choice of camera angles. I also appreciated the mix of surprise horror and psychological. All too often, a horror film loads up too much on one side and it just doesn't work out well!",2007
9,"A truly great horror film, with outstanding performances by both Samuel L. Jackson and Cusack. Well worth your money and time. If you are a Stephen King fan, then you will love this movie. I also suggest that you pick up and read the short story Room 1408. The movie truly captures the essence of the story, and when watching it, you'll think ""Wow... this is definitely a Stephen King movie.""",2007
8,John Cusack gets drunk and trashes a hotel room. ,2007
8,"Mike Enslin makes a living as an author, who specializes in the paranormal phenomenon. After receiving a postcard saying DO NOT STAY IN 1408, Mike becomes intrigued. After much hassle and waring from the hotel Manager, Mike finally makes it into the room. What at first seems to be a normal hotel room, turns into a horrific nightmare and Mike only has one hour to live.",2007
10,"First of all a few months ago, I wrote a review for Dead Silence. I don't remember a lot of what I said for that movie, but I do know that in a world of Saw, Hostel, and other movies that try to be horror but can't make the grade, I felt that Dead Silence was a breath of fresh air.",2007
7,"It's a hit or miss thing with Stephen King movies. Sometimes there's an exceptional effort by someone with a really strong vision (eg Kubrick, De Palma), but then there are also some big blunders (Dreamcatcher comes first to mind). And then there are those that sort of lie right in the middle, as decent, unpretentious but unremarkable efforts that chill or spill into your living room or movie theater. 1408 isn't a great thriller, but for King fans it'll likely be one of the most faithful- or at least feel faithful- efforts to date, and as such it's pretty creepy and a sure-fire ""gotcha"" machine. The premise is vintage King: a cynical writer (Cusack) who's books go over the paranormal (with the exception of a personal book about a father and son), and gets sent an anonymous postcard about the Dolphin hotel and room 1408. The manager warns him, fervently, to not stay in the room. But he's insistent to the point where there's no turning back. Slowly, but extremely surely, things start popping up in the room, out of Elsin's own consciousness, perhaps, and as well with the environment changing (fix that heater!), and even a pint-sized version of the hotel manager (who doesn't want to see Jackon ala Indian in the Cupboard?).",2007
7,"The idea behind 1408 is actually kind of cute; a sort of 'what if' scenario based on what might happen if an inanimate object was given life. We've all seen Child's Play and perhaps the less than desired sequels but here, the inanimate object given life and then forced to fall into the horror genre is a motel room  a neat and effective idea. Following on from other such Stephen King adaptations, 1408 adopts the approach of putting someone in an individual location and then allowing events to unfold around them without ever letting them leave: it can be a prisoner in The Shawshank Redemption in a prison; a crippled author trapped in a lodge in Misery or a haunted motel room you cannot escape from as seen here.",2008
8,"The word ""horror"" has become increasingly twisted in modern cinema to be equated with paper thin excuses for characters being subjected to senseless violence and various cheap shocks intended to make the audience sporadically jump rather than actually be subjected to an all-consuming sense of overwhelming fear. With that in mind, it is refreshing to see a literary adaptation from Steven King, largely considered the godfather of the modern horror story, which resists falling prey to such trappings, and instead concentrates on generating more carefully thought out scares, preying on deep seated societal terrors. As such, director Mikael Håfström's 1408 proves a merciful throwback to the days of psychological horror thrillers, concentrating more on the mind than the bile duct, and a solid enough effort to help re-instigate the initial traits of the genre into the modern mainstream. ",2008
5,"Coulda been a contender, but just didn't take off. ""Boo"" thrillers like this should pick you up at the start and give you no time to think - just throw one shock at a time at you. This seemed almost static - every scare shot was telegraphed. Instatead of jumping out of my seat from surprise, I found myself thinking 'here comes another scare' and trying to guess what the scare would be. Even the twist at the end was clumsily edited - instead of grabbing you off kilter and making you jump, it was deliberately set up and held too long - multiple reaction shots from the two characters instead of scare - quick reax - black. leaving you breathing fast and your heart pounding. Quite a few careless and egregious continuity goofs also pulled me out of the movie repeatedly. ",2007
5,"""... you can check out anytime you like, but you can never leave!""",2007
2,"After spotting the high rating on IMDb, I decided to go see this movie. Beyond that high rating, I intentionally avoided reading any of the reviews. I wanted to go into the theater with a clean slate, without knowing the plot or having predetermined expectations.",2007
9,"I'm not a person that gets scared by cheap horror stories, not even when the master Stephen king is at his worst, but I certainly remember 1408. I read this short story quite a while ago right before bed, and I remember it made it quite hard to fall asleep after reading it. When I found out they'd made a movie out of it, I decided to see it as soon as i could and was not disappointed one bit.",2012
8,Story vs. Movie ,2008
1,"I don't see what everyone liked about this movie. The set-up was too long and talky, and when it was done, the main character remained as flat and opaque as he had been in the first scene. After the film finally got Cusack into the eponymous hotel room, I had to wonder, well, what's going to happen here for the next hour or so to keep me engaged. The answer: not much, just John Cusack having a long, drawn-out, mental breakdown.",2007
8,"""1408"" is the best horror film to come out in several years. Unlike most horror films these days, it does not rely on gore and you don't leave the theater wanting to get your money back because you were cheated at the end. Some people may not like the ending but I thought it was like a good episode of ""The Twilight Zone.""",2007
1,"Can you say ""All shock, no plot?"" There were so many unexplored directions in this movie. There was no history about the room other than the deaths. *WHY* was it evil? What made it that way? Why an ""hour"" countdown? Then, there were the unexplored things hinted at; for example we *saw* a camera in the air vent, which he mentioned. But when he climbed up said vent, there was no camera.",2007
10,"First, I love John Cusack. Next, I used to love Stephen King when I was a teenager (now he scares me too much!). But I decided to watch this today on my On Demand in the middle of the afternoon in my family room while folding clothes. By the middle of the film, at 1:30 p.m., I was too scared to go in my basement to get any more clothes, so I just sat there and watched! This isn't a slasher type of scary. This is a get in your head and make you look behind you in case someone is lurking back there kind of scary. Sort of like The Shining (what is it with King and big, old hotels?) but not quite as scary, although almost.",2008
7,"I loved this movie and saw it twice in the theater. I felt John carried the film nicely and I was not bored at all like some claim they were.The effects were good, and the scene where Mike Enslin is walking along the outside ledge of the hotel 14 floors off the ground trying to escape had me panicking it was so real.I guess maybe it's my fear of heights but even now when I watch it on the DVD it's scary.SunburnM29 commented that they hated the ending because it was a typical Hollywood ending where Enslin shouldn't die because it would upset the audience.I agree with him and am grateful there is a director's cut with an alternate ending where the character does die instead of surviving the room.I prefer the alternate ending because it is more believable.The theatrical ending was stupid the way it ended. Now I want to read the Stephen King short story after watching both versions of this movie.I prefer the extended director's cut because the scene in the vent was longer and was explained better.",2007
6,"I was really looking forward to this film, as the short story it's based on is one of King's classics, almost lovecraftian in its otherworldliness. Started off brilliantly, obviously director Mikael Hafstrom has been paying attention to the slow burn, anticipatory nature of Japanese horror. Cusack playing the embittered, alcoholic sceptic was an inspired bit of casting, as he was ideal for the role, pulling off what is essentially a one-man show. Unfortunately, like most Hollywood produced horror, it burns itself out just after halfway through, as if it doesn't know where to go. The wall-hugging sequence (obvious nod to Cat's eye) was inspired and then.. Dream sequence? Oh it was all a dream, NO, and I'm back in the room. Sorry, tired and lame there, if Bobby had walked out of the shower at that point I couldn't have cared less. The ending, well, COULD have been done so much better, if Enslin had died in the fire, allowing his wife to find the dictaphone and play back that message it would have been a fantastic ending, but, typical Hollywood, not allowing the protagonist to die for fear of upsetting people (I mean really, what could upset a horror fan?) In the story Enslin immolates himself to escape, the film gives him his wife back and a walking stick. So I'll give this one six skulls, and shame on Dimension for not having the guts to go with a decent, gritty, ending.",2007
8,"This is what I look for in independent film. Well drawn characters, competent movie making, and a pleasing ambiguity that a big studio wouldn't dare leave in, lest the audience actually decide how to feel for themselves. The guys are great - desperate, sleazy, charming, funny and sad. The girls are also portrayed fairly - scheming, sweet, sexy and innocent. Leguizamo's character is believable to me as an aging playa, chafing against middle age and lusting for Waterson's Shirley. And Shirley is the best on-screen pimp in recent memory. To be fair: things unfold a little quickly, people accept their situations a little easier than they might in real life, but this is a pretty short movie, and throwing in more angst would be overkill and overlong on screen. No one comes away clean, and no one comes away as the absolute bad guy. Moral absolutes would kill this film, and I'm glad it got made the way it did.",2008
10,"Stuck at home and recovering from a viral throat infection, I was looking for a couple of nice little cheesy movies that didn't take much brain power. What I found instead, was one utter piece of dross (Black Ribbon, don't bother watching it), and this absolute gem. ",2008
8,Whoever said that brains and beauty is not an explosive combination? An enterprising young woman sees a way to take control of her life and becomes a mastermind behind a society of young women whose lives are slowly shattered when they decide to use their charms to make some money.,2008
8,"I marked it high because of the original script idea and the great acting, but I have to say that the ending could have been better.",2008
6,"I loved the characters though I did wish that the movie didn't end so fast, I would have loved to see someone's wife find out. There are a lot of interesting and sleazy events taking place in this film and oddly enough you'll find yourself glued to the seat begging for more craziness to happen as the story line unfolds. This film is dramatically insane with hot romances and yet its a little disturbing once you factor in the age and lives that they lead. These girls are not your typical high school students, don't expect anything but slightly tamed adult material from this flick. This movie in my opinion is a must see, and most definitely not for people with an open mind.",2013
7,"""The Babysitters"" could be classified as a Lifetime style movie mixed with a big handful of Cinemax sleaze, but is it ever fun to watch. It's quite the guilty pleasure, but also a disturbing view of seedy suburban life.",2012
10,The Babysitters is a completely original film. What a great plot. It doesn't hurt that John Leguizamo is in this one. He's an actor that can carry a film. I though the story was hip with a dark undercurrent. A teenager turns madam after her babysitting service gets sexy. The sex was secondary to the plot. At the core it was a drama about the human condition of getting older. At one time you're in high school then you find yourself married with children looking back and wanting back those youthful days of freedom. I highly recommend The Babysitters to add to your DVD collection. Writer and Director David Ross delivers an outstanding film. One of the best I've watched recently.,2008
8,I enjoy films which present the viewer with multiple threads to consider and this is certainly one of those. ,2009
5,"This movie is both entertaining and highly unsatisfying; as unsure of itself as the teenage girls it depicts. There does not seem to be an overall direction and there is little in terms of a climax. No pun intended, because the frequent sex scenes are among the film's most entertaining sequences.",2012
5,"The sole reason for why I picked up ""The Babysitters"" was because of John Leguizamo being in it. Having read the synopsis for the movie, and that wasn't particularly a selling point for me. So, for me, the movie was depending on John Leguizamo to carry it - and so he did.",2013
2,I am incredulous at the positive reviews for this movie. The only positive thing I can say about the film is the strong performance by the lead actress.,2010
4,"After she ends up having sex with one of her customers, a teenager decides to turn her babysitting job into an illicit escort agency, with herself and her friends as the call-girls. Things are great at first, but the reality of the situation she has put herself and her friends in starts to take its toll.",2013
10,"I saw a DVD of this movie last night, but I didn't buy it. I looked it up on the net when I got home and when I read the story's summary; I couldn't get it out of my head. I had to watch it, one way or another.",2008
7,"This movie was entertaining and at times, arousing. The characters are well-written and develop on their own as the movie progresses. Certain scenes make a lasting impression in one's mind, especially when one of the teens experiences what can only be described as borderline rape when she suddenly pauses and cries out twice for her mom. This, to me, was one of the most powerful scenes in the movie. ",2013
8,"The babysitters is far from a dark comedy, but I must agree it was an excellent film. I thought the majority of the sex scenes were filmed in good taste. I think the actresses showed a very cold nature, but considering they were selling themselves to get into college I felt it worked well. The film left me wondering how gritty this movie ended up being. I really enjoyed the transformation of Shirley into the boss of the girls in her ""club"". She is heavy handed and shows how money and secrets turn a normal girl with ODD into a capitalistic madame with a strong right arm. I agree that it showed men as shallow and selfish, but the girls were profiting which I think made sense. I didn't find it a 10 because of the picture it painted and the disturbing ending. I think Shirley got her just deserve and the only one I felt sorry for was the innocent ""step brother"". If you like gritty with titty this is for you. If you want something funny and sweet do not take a seat!!!!",2010
6,"OK, there is something slightly sleazy about watching a movie featuring high school girls making money providing sex to dads.",2009
7,"""The Babysitters"" seems like the sort of movie that could debut the Sundance Film Festival. It focuses on an anal-retentive teenage girl (Katharine Waterston, Sam's daughter) who turns her babysitting service into a prostitution business, only to have things take an unexpected turn. If the movie has any problem, it's that much of it's a little hard to follow. Seriously, it seems like the movie lets things go on for a while before clarifying the purpose. Then again, they might need time to let things develop.",2008
10,"This is a light-hearted comedy about a teen girl who possess the drive and ambition to turn her baby sitting service into sexual smörgåsbord of under-age delights. Shirley (Katherine Waterston) the head of the babysitters acts as the fun loving pimp who makes her friends and their little sister available to babysit to families in the area. After a night of watching the little tykes the girls will be driven home by the fathers, then perform sexual acts with the middle aged men. Not only do these girls gain helpful business experience and make serious coin, but they also help raise the morale of the husbands and fathers with cash to spare.",2010
1,"The ONLY reason I watched this was to see John Leguizamo. But as an uptight, suburban white guy? No. Didn't make the cut for me. How Lauren Birkell's character went from OCD to PIMP was really ridiculous. Then she goes from nerd to violent street thug? This was a infomercial for pedophiles. Only Cynthia Nixon's uptight suburban character was plausible because she played the same role in Sex in the City. I would have been happier if Chris Hansen had a cameo role and some of the men had been caught up in a To Catch a Predator Dateline program! This was a gross film about gross people doing gross things. I'll just keep thinking of John Leguizamo as Benny Blanco; it will make this character go away and I'll feel better. . .",2011
9,"I had that movie uploaded along with some others ...due to summer fires we had a 4 hour blackout...luckily my laptop was fully charged so I watched it on the porch ...I did like it....the story is fairly common and most of the characters ordinary ...that is strangely it,s success...you can very easily recall similar situations that happened either to you or to people very close...most of the characters display some weaknesses here and there but the two protagonists top the list .It is so tragic to see Michael sacrifysing his infatuation for his family as well as Shirley acting tough while she hurts inside...I cannot say I knew miss Waterston but checking wiki I was surprised to see that by the time of the films release she already was pushing 27...she really looked much younger...if that was unintentional or she put an effort to it it works very positive for her...Conclusion...I liked it a lot and left me with a sad feeling....of how many times life plays us like dominoes",2017
4,"I can imagine some director sitting down and going ""Hmm. I've got a great movie idea. Check this out: a high school girl recruits her friends to be call girls under the auspices of babysitting and turns into a ruthless pimp."" Good idea for an edgy movie, right? Probably so, but the execution was pretty bad here. There were so many holes in logic and obvious plot devices that it made it very difficult for me to willingly suspend my disbelief. For instance: ",2015
9,"I really enjoyed this movie, first off John Leguizomo gives a terrific performance in his role.. the movie deals with a bunch of sexy teenage girls perhaps bored and broke,, they offer ""babysitting"" services as a ruse for prostitution, with one of the girls dad's and all of his friends. there is definitely a lot of sex in this movie obviously and we assume that most if not all of the girls are underage, so that's presents a moral and legal dilemma for the men involved. not really for the girls because they just want the money, the one dad even brags to his friends that he ""did"" this girl and recommends her to all his friends. the girls on the other hand team up to make a lot of cash,, well one or more of the girls decides to get greedy and set up ""dates"" unbeknownst to the others , and when the other girls find out the catfight is on.. will the men be caught and sent to jail for exploiting these teen girls,, or will the girls blackmail the dad's and get away with it,, lot's of tension and drama,, all the way till the final climax.. no pun intended.",2013
4,I went into the theater with very few expectations except for one: This new Halloween movie was going to have great atmosphere and chills. I was confident it would be one scary movie and I was really looking forward to it.,2007
4,"This comment is for people who have already seen the movie. The way Michael Myers is able to break through the chains and kill four prison guards, and not get hurt at all is insanely unrealistic. Also regarding that scene, they would've had that whole killing on a hidden camera, and more guards would go to Myers and attempt to stop him. That part was where I really became upset with the film. Other unrealistic parts of the movie were when Dr. Loomis shoots Myers I believe three times and hits what seems like around the heart every time and Myers still gets up no less than two minutes later and continues to kill people with ease. Also on a couple occasions when people would have a gun pointed at Myers and not shoot and give him time to destroy them, that made me think, ""What the heck are they doing not shooting this maniac? They have a perfect shot every time yet they seem to freeze up."" And when the girl stabs Myers in the neck, or maybe it was the back, but if it was the neck there is no way he is surviving that, yet he was able to just pull the knife out of his neck, and continue trying to kill the girl. There are other parts that were really just not impressive and it made me highly disappointed with the quality of the film. It seemed to me that Rob Zombie and others who wrote and had a hand in directing and writing and producing the movie just wanted to make it as bloody as possible and just focus on the shock value, but there is more to a horror movie than just making the people in the audience throw up in their seats after being overwhelmed by gallons of blood spray throughout the silver screen. I wouldn't recommend it, you can spend your money in a more wise way on a better horror movie.",2007
3,"Rob Zombie has made a career of all things horror. From the musical group White Zombie to his own solo career, in comics with his monster fighting character El Superbeasto and into films. His first two forays, ""House of 1000 Corpses"" and ""The Devil's Rejects"" tied into one another nicely with the second film being a sequel to the first. But with his third film, ""Halloween"", Zombie falls short of offering not only scares but signs of a developmental director.",2007
2,"I like a lot of viewers had high hopes going into this movie. Usually I am a Rob Zombie fan, as he has made some good horror flicks in the past. This however was not one of them. I agree with a lot of folks that the back story on Mikey's upbringing made him seem human and not as scary as the original. The original Michael never uttered a sound except the disturbing breathing sounds uttered from his mask. This character talked for probably the first 30 minutes and actually was kind of funny when he was talking to Dr. Loomis. He seemed like a dorky kid who one day started slaughtering every person he encountered except his mother and baby brother? sister? I thought it was a boy until the plot developed further. When he grows up he is ridiculously huge and looks like a member of Slipknot. From here the movie really begins to derail badly. Shamelessly ripping off lines from the first movie, quick sex and even quicker violence is only half the problem with this movie. My personal favorite was the Ben Trammer reference from the first movie that was thrown in there for obvious comic effect. Where Rob Zombie really failed in this movie was how Laurie Strode was portrayed. In the original Jamie Lee Curtis was a sweet, naive girl who was scared to talk to boys and had an innocence about her. This incarnation of Laurie Strode is your typical high school slut,and ultimately we don't care if she lives or dies. My least favorite part of the movie was the darkness of it and the insane fight scenes between Mikey and Laurie. For like the last 30 minutes they are fighting in what seems like pitch black. I understand what Zombie was trying to do, but it was annoying. Because of this, the viewer really did not know what the hell was going on. Laurie was in the walls, the ceilings, the fence and the whole time Mikey was jabbing his knife or stick into these attempting to kill her. It was hard to even see what was going on. Then the movie has a false ending and then really ends. Who cares at this point? What a shame. My high point of the movie was seeing the lovely Danielle Harris topless for about ten minutes. All in all this movie was a waste. Poor story, bad coloring in the film, although nice topless scene with Danielle Harris. Preceed at your own risk.",2007
4,"If I had a cool fake last name and a semi-successful pseudo-metal band in the 90s, maybe I would be approached to direct a ""retelling"" of a horror classic to make a ton of money for the studio.",2007
3,"In the beginning we have a lazy-ass foul mouth (step-?) father nagging on everyone in the family. William Forsythe is a fine actor, but I think he really overacts on that one. Perhaps we are supposed to be disgusted of the father, but then I don't feel that we should need to feel sympathy towards Michael. Also the breakout of the ward was stupid. Guards are caught their pants down like idiots. And the ""blaming scene"" afterward is ridiculous. There are couple of another laughable scenes, like the girl in the end trying to get through the metal wire bed (which she actually manages) instead of simply going out of the house as the bad guy is blocked anyway. The movie has some incredibly dull and horrible dialog. And even charismatic Malcolm McDowell cannot save the day. I think that horror has been done so much better in numerous other forms that this movie is simply a redundant ""money collector"". To conclude my opinion, I was surprised and disappointed that was so little Rob Zombie on the soundtrack.",2007
3,"First of all, as a movie in general I though was less than average. As a remake, it was *beep* horrible. People will always say, ""Oh this is a different movie, not the original, don't compare."" It's a remake, how could you not *beep* compare First, I always had a problem with a back-story, Michael was pure evil without one. Michael was so evil because he had no reason to kill, he just did. He was pure evil in human form, there was no rhyme or reason for what he did. Okay, a back-story doesn't have to be terrible, but it answers nothing.",2007
3,Well... where should I start?,2007
1,"God Awful...don't bother! The original Halloween is such a classic and in my mind no need to be remade, however if your going to remake it, please make it a good one! I personally think Rob Zombie sucks when it comes to movies, not because there isn't gore and horror but just because he sucks at making the characters and story line believable.",2007
1,"Why must Hollywood continue to churn out these worthless remakes? I'll be honest and say I wanted to like this movie, but I went in with low expectations. But, really, has Rob Zombie ever actually seen Halloween? Michael Myers was a normal 6 year old boy from a normal family who, suddenly, for no reason at all, put on a halloween mask, grabbed a knife, and murdered his sister. Zombie's Michael is supposed to be 11, his mother is a stripper, his dad is AWOL, and everybody, EVERYBODY, cusses worse than a sailor. As a fan of Mr Zombies music, these plot elements don't seem very new or fresh. After 10 minutes or so, I knew this was going to be just like his first 2 movies, bloody, violent, and boring. The only thing he didn't ruin was the music, and I was surprised he didn't find some way slip a hooker and a f-bomb in there. And then there was the cast. The girl paying Lourie was too short,too young, and lets be honest, too annoying. By the end, I just wanted her to shut up and go away. When I heard who was playing Dr Loomis, I was relieved. But he totally phoned it in on this one. All in all, this is Mr Zombies worst effort yet.",2007
3,"A few things should be noted before you read this review. I'm not a fan of Zombie as a director. All of his films have been sub par for me, and the only reason I saw this was because I'm having a bit of a gore fest and I heard that this version of Halloween did in fact have some blood in it.",2007
4,"And so it goes that Rob Zombie, great horror mastermind and irrelevant metal vocalist, takes on one of my personal favorites in the Hollywood horror genre and promptly reduces it to the value of a single piece of dog feces.",2007
2,"I wanted to like this movie. I really did. I went in with an open mind. After all, it is not easy to remake a classic. Especially when the original Halloween was perfect. Nonetheless, this movie is a major disappointment. It starts off well enough, and I did enough the background of Michael. However, when it gets to present day, the story line skips through sections and you get the feeling of bad editing. Plus, all the jumping around leads to no character development and a group of teenagers we could care less about. To put in plainly, there is no suspense in this movie. Even though Zombie adds his own touch and scenarios to the story line, he never gives the audience a feeling of dread. Unlike the original, there are no moments of, ""run'"" ""look out behind you"" and all the edge of your seat stuff. It's just cut to scene, kids are killed, cut to next scene.",2007
1,"Let me start by saying that the original ""Halloween"" is by far my favorite horror flick ever. I have the original movie poster from 1978 framed and hanging in my basement. I'll also admit, I have the Michael Myers doll that plays the music. Huge fan. So, when I heard RZ was remaking this, I was a little peeved. Then I started to see some of the previews, and actually became excited about it. So, I DID go in with an open mind. The best way to sum this up, is that RZ COMPLETELY missed the point of what made Michael so scary in the first place. The fact that there WAS no reason, no conscience, no sense of ANYTHING. He was, and I quote, ""purely and simply evil."" He IS, in essence, the ""boogyman"". Trying to shove down my throat the fact that he became like that because his family was white trash is NOT scary. If I wanted to watch Jerry Springer, I would have stayed home. RZ if you read this, you need to realize that gore does not mean scary. It was not necessary in the 1978 original, yet that remains some 30 YEARS LATER the GREATEST horror movie of all time. What does that tell you????",2007
1,The first half an hour is almost unwatchable. Two people in the theater left and never came back. I have never felt the urge to leave a theater mid-movie but for some reason (my $5.00 or perhaps sheer boredom)I decided to stick it out.,2007
1,"I think Rob Zombie is a talented film maker. I thought his first two efforts were perfect homages to the genre he professes to love. He subtly tipped his cap to the pinnacles of the genre and yet still managed to show us his own style. When I heard he was taking on Halloween, it made me nervous. Halloween is the best of the bunch. With all due respect to Psycho, which Halloween tried to emulate, Halloween is just so much better than any other horror film ever produced. I realize this is not an empirical statement, but the quality of Halloween and the influence it has over a plethora of horror films is. There is simply no getting around it, Halloween is the best of the best. I say this because for Zombie to want to remake the pinnacle of horror takes a lot of balls and it had better of been a faithful retelling of the story or it won't work. ",2007
2,"I had heard nothing but positive reviews from friends and family when I decided to check Zombie's version of Halloween out for myself. So you could say I was looking forward a nonstop thrill-ride of some sort. To say it simply, I couldn't count the numerous times I yawned through-out this terrible movie. Rob Zombie had made it clear to his audience, to see this for a movie itself, don't try to compare it to the original. But what you don't understand is that when you're remaking the classic best horror movie of all time, it is impossible to just forget the original completely, especially when several scenes came STRAIGHT from the original.",2007
1,"WTF WAS THAT!!! One Question Zombie did you watch the original, because you got it all wrong. You're not as famous and the original Halloween, so to take it and screw it like you did totally suck. You have just destroyed a classic. Anyone who gave this movie more that one full star is not a real Horror fans. Zombie's Michael Myers is a Fag, white trash boy looking for some attention. John Carpenter's Michael Myers lived in the suburbs; parents loved him, but he was taken over by evil ""pure evil"" the devil, he killed because of the rage in him.",2007
1,*SPOILERS* ,2007
2,"OK, now my problem with Halloween(2007) is this is a film that DID NOT need to be remade. Halloween('70's) was absolutely perfect in every aspect, in my opinion, it's the scariest movie of all time. But when I heard that Rob Zombie was on to direct this movie, I actually thought for a minute there was a possibility this may be a good remake. I saw it this morning at the theater, I am in absolute disgust. Just it's not like he just re-made the movie into his own idea, no, he took some of John Carpenter's excellent ideas and just made them into crap. Now I'm separating this from the original, Halloween(2007) was actually by itself a bad film. Which really disappointed me since The Devil's Rejects was done so well, this was just a typical stupid unoriginal slasher movie. Now, Rob had a good idea where he developed Michael's character in the beginning, where we had a better idea on why he became Michael Myers. But after that, everything went downhill, because Rob just rushed all the other IMPORTANT characters, so they got no development what-so-ever.",2007
