Rank,Review,Year
5,"George : Hey guys, remember that movie we all did a few years back called Ocean's Eleven?",2004
5,"Great actors, beautiful European scenery, funny lines, witty banter, nice camera work, what could go wrong? ... The plot. When I saw that 27% of the people gave this movie a 10 rating, I wondered if I was the slow one. Then I read the reviews.",2004
4,"Every James Bond movie has its own set of rules. Just like every Indiana Jones movie has ITS own set of rules. And the fact that screenwriters don't break these rules maintains the integrity of the characters. With a completely unnecessary plot twist, the integrity of both Ocean films plummets somewhere between Airplane 2 and a Roadrunner cartoon.",2004
1,"Terry Benedict (Andy Garcia) catches up with Danny Ocean and his team and demands that they repay the money that they stole from him (in Oceans 11) plus interest. He holds back from violent action however as he is under the instruction of the world's greatest thief, the Night Fox. The team then have to pull off a series of heists to pay Benedict back whilst testing their abilities against the Night Fox who wishes to maintain his position as the greatest thief ever. Put simply, this film is a complete mess. The masses may argue that it is ""cool"" and that Clooney and Pitt put in great performances but these are the same people who have a subscription to ""Hello"" magazine and think that David Beckham has the potential to be a great actor. The story is convoluted, it is not complex or clever and it does not have intelligent twists and turns, it is just a complete mess that spills out in multiple directions with the hope that the audience will think it is cool and intelligent (Hello magazine readers). Any respectable movie watcher will however see the film for the farce that it is. Whilst Oceans 11 wasn't a great film it had a decent pace, was stylish and had some decent twists and turns. This movie loses its way very quickly and then basically gives up. It is as if the director and cast said to themselves, hey this isn't really working out, lets just have a laugh! Indeed the cast looks like they are enjoying themselves but I was not. I will not delve into the plot as its confused evolution does not warrant any examination. The addition of Catherine Zeta Jones is largely annoying. The scenes where Julia Roberts impersonates herself (with Bruce Willis undertaking a cameo role) whilst mildly amusing appear to be a desperate move to keep the audience interested. The movie is so full of plot holes that it as if Arnie has emptied an Uzi 9mm into the film studio. Credit can only be given to some scenes where the Night Fox uses Caopeira to undertake a heist against the back drop of some funky music but this is hardly justification to watch the movie. The final scene features the team in a nonsensical drunken stupor; this accurately sums up the movie. Stick with the original.",2005
2,"SPOILER!! Terrible camera work, horrible writing, non-existent plot, and numerous plot wholes. Wonderful acting! Except for Julia Roberts. Who poorly plays someone who is impersonating Julia Roberts, poorly. Catherine Zeta Jones is adorable in this movie.",2004
5,"Three years ago Danny Ocean (Clooney) and his team stole 160 million dollars from Terry Benedict (Garcia). Now Benedict wants his money back. Plus interest. Thus Ocean and his crew must scramble together what they owe; too hot to work in America, they set their sights on Amsterdam.... where, not so coincidently, Rusty Ryan (Pitt) has an ex-love (Zeta-Jones) who just so happens to be head of police and hot on their trail. But Benedict and sexy cop Isabel Lahiri (Zeta-Jones) aren't the crew's only problem. Another thief under the alias of ""nightfox"" ( Vincent Cassel) is keen to battle it out with Ocean and his team; to decide who the best thief (or thieves) are. ",2004
1,"I had read the newspaper reviews of this film and I must say my expectations were very low before watching Ocean's 12. I really enjoyed the first movie but this successor is one of the worst movies ever. I would rate it top 5 of the worst movie I have ever seen. Why do I say that? First of all there is a story so thin that Britney Spears Crossroads looks like the perfect action thriller. The fragments that could be assigned the term ""story"" is loosely held together at times but most of the time the movie just moves along with no purpose or drive. The entire story seems forced and the script surrounding the story is even more forced that it become farce at times.",2005
1,I felt compelled to write about this movie after i joined IMDb because i thought it was the worst script writing i have seen in a while.,2005
5,"Simply put, this is a boring movie. The strength of Ocean's 11 was that it started at point A and it ended at point B, and it did so in a convincing and entertaining matter and threw in a believable plot twist at the end. It was very simply and straightforward.",2004
1,"I had very high hopes walking into this movie. After all, Ocean's 11 was a truly great Hollywood product. Its rapid-fire jokes, incredible star power and tight script made it one of the most fun caper films I have ever seen. Of course, with all the money it made, a sequel was on the way, and I, for one, was excited.",2004
10,"I loved Ocean's Eleven so I was hesitant to watch the sequel but this didn't fall flat the way so many sequels do. It is strange in that it builds off the original, you would be lost without previous knowledge of Ocean's Eleven, but yet it has an entirely new tone and feeling as well as European look rather than the Vegas glitz of the first movie. I was very happy that all of the originals came back for the sequel. If you like a good action movie that keeps you guessing then this movie is for you. It was very nice to see Brad Pitt's character fleshed out more in this movie. I would like to have seen more of the banter between the Malloy brother characters but on the whole the movie left me wondering if there will be an Ocean's 13. There seemed to be an opening for one with where they left the Night Fox at the end of Ocean's Twelve.",2005
1,"This was the biggest disappointment of a movie...:( Sucks, cos I was really looking forward to it.",2004
6,"It's inevitable, isn't it? After the success of the remake of Ocean's Eleven, out comes the sequel three years later. I liked the style of the teaser trailer (and was probably one of the only ones who didn't mind the name), so naturally, I was looking forward to the movie. Naturally, it's a sequel, so it's inferior to the original (which I liked more than the original of the original). The entire cast is back (plus one more, obviously) for the necessary foreign-country locations and trendy scene transitions. There's the constant music, the people with the general European accents (well, villains), and every other caper movie cliché in the books.",2004
1,Man I loved Ocean's 11.,2004
10,"Now, the trick with a sequel to a remake of a lesser movie is this: how to repeat the magic without making it a bland retread of what's been seen before? Well. It's a truth universally acknowledged that when a film revolves around a heist that goes smoothly even when the victim may eventually retaliate, the only thing its sequel do is go the opposite direction: build momentum around another heist that will redeem our pack of thieves from their state of disgrace and send the story off some odd directions with characters who have their own ulterior motives. If you look closely you can actually feel the noose slowly start tightening itself around Danny Ocean's group. Eccentrics pop in and out, never to be seen again, leaving their own mark -- this is a light ballet gliding towards the moment when everything converges, gets messed up... and to say more would be criminal. You have to experience it on your own. See how one of the most ballsy in-jokes involving a certain Oscar-winning actress from one of Soderbergh's earlier films obliquely leads to the denouement where not one, but two double-climaxes -- one frankly hilarious, fraught with its own little family dysfunction, the other sweetly emotional -- virtually sweep the rug off of you. If that isn't entertainment, I don't know what is.",2007
1,"Ocean's 12 starts off on annoying and gets worse from there on. Like a celebrity awards presentation, each major actor/actress is introduced in short 60-second scenarios that seem to stop just short having a blinking ""applaud now"" sign. The first 60 minutes of the film are incredibly disjointed, poorly edited, and at times, utterly unrelated to the story and confusing. Speaking of the story,...there is one, kinda,...but its barely visible for all the ""look at me"" shots and cameos. Only Matt Damon seemed to actually ""act"" during this film...the rest of the cast appeared to only be there to participate in a rat-pack-wanna-be session. As for the heist, the action, the drama....it was put into the last 8-10 minutes of the movie and was pathetic and anticlimactic. Horrible! Horrible! Horrible!",2004
1,"I can honestly say, which doesn't happen often, that I would have preferred to have just not seen this movie all together. I feel like the actors in this movie got together, realized they could do whatever they wanted and people would still come see it, and made a travesty of the first movie.",2004
6,"The 2001 remake of Lewis Milestone's ""Ocean's Eleven"" is a good adventure, with action, comedy and thriller in an updated screenplay. When this sequel was released, I was impressed with the number of stars and locations mostly in Europe, and certainly a huge budget. Unfortunately, this movie does not have the most relevant component: a decent screenplay. The beginning is confused and most of the situations and dialogs are not funny, being indeed ridiculous; when the execution of the heist is disclosed in the end, it is ludicrous; and the absurd plot itself is totally unbelievable and does not work. The direction is also very bad, with horrible and weird movements of camera. Steven Soderbergh began his career with exceptional works, but his last films are very deceptive (""Full Frontal""(2002); ""Solaris""(2002)). My vote is six.",2006
1,"The sequel to Ocean's Eleven is dreadful. Let's look at the first one, it was funny, interesting, and had some unique characters. In this one, the magic of the first one is stripped away. It's unfunny, it's uninteresting, and you don't even see most of the characters for more than a minute. It begins with Terry Benedict(Garcia), the villain from the first one, going around acting cool while letting the Ocean's Eleven know that they had two weeks in which to return his money with interest or he would have them killed. The team then goes to Amsterdam to try to get rich. They are then confronted by a good thief who calls himself the Nightfox(Cassel), who thinks he's better than the eleven and challenges them to a thief duel. First off, what a crappy plot, it is also dreadfully predictable. While watching, you don't connect with any of the characters and any so called ""fun"" that you are supposed to have is ruined by terrible camera work, annoying music, and annoying transitions. If that's not enough to make you reconsider and see a good film like Finding Neverland, then you'll be in for a treat. Perhaps the worst thing about this disaster is that in the middle of the film, in a failed attempt to have some laughs, Julia Roberts has to play Julia Roberts in a heist operation. And if that's not bad enough, they also hide a pillow underneath her shirt to try to make her look pregnant and have Bruce Willis in a cameo playing himself meet up with her and that add to the chaos. Any way you look at this it's a terrible film. 1 out of 10.",2004
5,"I absolutely loved Ocean's Eleven. It was well-put together, contained great performances, and was endearing. The sequel was a pathetic attempt to cash in on a franchise. Hopefully, it will never be considered a black eye on the success of its predecessor.",2004
1,"I love Ocean's Eleven. I consider it one of the best films of our generation, possibly even of all time. George Clooney and his Croonies stole the money, the girl, and the audience in their hilarious escapade in Las Vegas. When the films grossed $183,417,150 in the US and $267,300,000 overseas, a sequel was unavoidable. If only they would've paid attention to writing a decent script.",2004
8,"It's a matter of some debate which volume of Quentin Tarantino's ""Kill Bill"" is better. Let's end the argument right now: David Carradine doesn't even appear in ""Volume 1."" Hasn't the Academy mailed him his Best Supporting Actor Oscar already?",2004
9,"Rarely 	known a movie I've been looking forward to so much than Q.T's resumption of the Kill Bill saga. I, as well as millions of others film-freaks, awaited Uma Thurman's further adventures with wicked anticipation. And of courseTarantino didn't disappoint. Volume two is a completely different movie than volume one, but it's equally brilliant and the director's trademarks are shown more than obviously. Volume one merely was homage to the Eastern Martial Arts movies, with delightfully over-the-top splatter and gore while Vol. 2 fully focuses on ancient westerns and rural horror. There's more dialogue, more twists n turns and the anti-chronological structure results in more depth and involvement. Some unexplained elements from Vol.1 become clear now and even the entire background of Thurman's character gets unveiled. For the very first time, (as far as I can remember) Tarantino really knows how to create an unbearable tension! There's a sequence in which Uma is buried alive and trapped under the groundThrough simple methods, like a completely black screen, Tarantino arises claustrophobia among the audience! Truly terrific filmmaking. ",2004
10,"Over the last 40 years, I've seen a lot of movies. All types. Some great, some good and some mostly inedible; most left my breath with a sour smell. Westerns, sci-fi, comedies, dramas, etc. After seeing Kill Bill Vol I, I assumed that any sequel would pale to its predecessor. I, of course, was premature in my prediction. The movie was, by all means, a classic. I feel Taratino was really trying to make a great movie versus making money for his producers. To build his tasty sandwich, he took the lessons he learned from life as a movie maker and cleverly managed to meld some slices of meat from Sergio Leone (subtly), Akira Kurosawa (very subtly) and, I'm stretching it here, Ridley Scott, to create a great sequel to an excellent first movie. He used some great, almost forgotten actors (Daryl Hannah, Micheal Parks, and David Carradine to create a memorable meal. It was only a sandwich, but what morsel it was. I was full and wanting more. Very rare to find this type of film in our corporate world. He must wield some real power in the movie world. I don't know of anyone who has saw this movie who hasn't given it great feedback. And I know all types of viewers. My wife, who really doesn't like anything that is not overly melancholy or dripping with sentimentality, actually liked the whole movie. That in itself is an endorsement. Well done. Mr. Tarantino, you will be hard placed to match this gem.",2006
6,The movie wasn't bad and i am not saying you should avoid it. But after a thrilling and great first movie i was expecting this to be just as good but even though Tarantino did a good job and some impressive acting by Uma Thurman. What the film lacks is the poor storyline. If you've seen the first film you will realise the lack of fights which was shocking enough.,2008
3,"This really is a poor film in my opinion. I really can't understand all the hype. The fighting is poor, and doesn't know what it wants to be. Half-kung-fu, half-comedy, and competent in neither. If you want a decent kung-fu fight, watch a kung-fu film, not this commercialised rubbish.",2004
10,"I've been waiting to see this movie for so long, and when I finally saw it, I loved it! it was worth the wait.  ",2004
5,"I will admit, this film has a great first impression. For anyone who loves fireworks or laser lights, this is definitely the film for you. For anyone who likes books or classical music, maybe something a little more drab and tasteful is more for you. Unfortunately, I'm more of book person, myself.",2006
1,"Awful, boring, slow and tedious are just a few words that spring to mind when I recall having to sit through Kill Bill Vol 2. And those are the kindest words I can think of. A few more choice words would be crap, s***e, rubbish or just plain retarded.",2004
10,"Kill Bill Volume 2 is the astonishing follow-up to perhaps 2003's best film, Kill Bill Volume 1. Quentin Tarantino once again demonstrates a mastery of dialogue in this homage to the great western and kung fu movies that inspired him from his video clerk days.",2004
1,"I opted to see ""LadyKillers"" instead of this movie recently. But after a few people said it was so great, I decided to give it a chance.  Wrong move!!! There were a few nice action sequences but it was like watching paint dry waiting for them.  I'll go ahead and mention spoiler alert now since my comments may spoil it for those who enjoy this type of movie.  I nodded off a few times so they might have answered the only question I had which was how Bill got the daughter from the pregnant mother he tried to kill.  By the time they showed the daughter, I really didn't care.  At least 30 minutes of useless dialog should have been removed.   It even took an eternity for Bill to die.  And why was Uma crying after striking the fatal blow???  It was about as dumb as her going after everyone with that sword even though she was an expert marksman with a gun.  Although LadyKillers wasn't as funny as I had hoped, it was the better movie of the two.  My recommendation is that you skip both of these and read a good book if you want some real entertainment.",2004
1,"So the second half of Tarantino's epic Kill Bill promised to be the pick me up the first required to stand up and be validated.  It failed miserably in that attempt.  Beware, there may be some spoilers.",2004
1,"I couldn't watch it to the end. Well, I kind of knew what was going to happen anyway. Quentin Tarantino was going to meander around, alternating pointless violence with hip dialogue until Uma Thurman's character finally got her revenge. Or not. To be honest I really didn't care if Beatrix set up home with Bill and they baked cookies together forever instead of her killing him.",2007
10,"Although, as a film buff myself, having a whole Kill Bill epic in one sitting would've been satisfying, like the first part that was split Vol. 2 works extraordinarily well. In terms of storytelling it's direct and (of course) unconventional, in style Tarantino pays homage/borrows (or depending on your point of view steals) from most of the films that stew around in his arsenal. And with dialog, in maybe a couple of moments it doesn't seem up to par, but it's not often. And the acting is in the greatest tradition of B-movie, spaghetti western, shaw-brothers, kung-fu et. all. If you look at both Kill Bills it's fascinating as a movie buff to discover things you haven't seen before (i.e. the whole blood-coated style of the climax in vol. 1) and things you recognize right away (i.e. the unmistakable songs of Ennio Morricone, who is just as creditable as Leone for Tarantino's style).",2004
1,Lamest sequel ever!,2005
10,"Kill Bill vol.1 and vol.2 are definitely the best movies(duology) in cinema history. It contains a lot of emotion, agony, thrill, melancholy and feeling of justice and vengeance. It is definitely the best fighting movie ever. Ennio Morricone soundtracks were perfect. I admire Robert Rodriguez and RZA a lot. Itis the first time Tarantino uses Morricone music, children to play in the movie,katana swords. I loved the idea of using sword. It is actually a film with a lot of martial arts, chapters, revenge, violence & love and it has no sex scenes which is very important for the movie. The Bride is not a woman for sex. She is a warrior who wants to take her daughter back.The end scene creates a feeling of justice.Definitely, best movie.",2017
7,"Quentin Tarantino has got talent, but he whipped up so much frenzy with ""Kill Bill, Volume 1"" that there was no way that he live up to what he had started in ""Kill Bill, Volume 2."" ""Kill Bill, Vol. 1"" has more artistic merit that the second half. For instance, Tarantino never showed Bill in a full shot in the first half. Obviously, the ""Pulp Fiction"" director was treating his chief villain like the early Blofeld in the James Bond thrillers that didn't show the villain until ""You Only Live Twice."" In the first half of ""Kill Bill,"" our heroine--Beatrix Kiddo (Uma Thurman)survives an attempt on her life. We know that the Deadly Viper Assassination Squad turns out for her wedding rehearsal and mowed down everybody in a barrage of gunfire. However, this singular event was never shown. The discretion that Tarantino exercised in ""Bill 1"" distinguishes it from the lack of discretion that he depicted in the follow-up. Indeed, he doesn't show this homicidal quartet actually perforating everybody in the chapel. Nevertheless, aside from showing the scene as a necessity, this is basically the only thing that he does that doesn't follow the chronology.",2012
5,"Quentin Tarrantino tells us in the documentary which is part of the special features section of the Kill Bill Volume 2 DVD, that Volume 2 is much more an homage to spaghetti westerns than to the martial arts homage of Volume 1. Volume 2 brings us back to the beginning of Volume 1, The Massacre at Two Pines. It's a slow-moving scene where we finally get to meet Bill who ultimately rejects The Bride's deep-seated wish to leave her murderous past behind. Quite fortunately Tarrantino opts not to mimic Peckinpah westerns and show us close-ups of the massacre in slow motion. In fact none of the massacre is shown and by doing so he wisely avoids alienating his audience. Kill Bill Volume 2 ends up being more camp than horror show. Had Tarrantino decided to show the massacre of innocents it wouldn't have worked in his film precisely because the victims (aside from the 'real' people at the wedding rehearsal) are comic book villains who we are not supposed to identify with.",2009
9,`Revenge is a dish best served cold.',2004
6,"Volume 2 does indeed tie up the loose ends of Volume 1, but it does so in a rather abrupt and ultimately unsatisfying way. Unlike Part 1, which was mostly guts, gore, and flash, Volume 2 is rather crisp, sticking to the plot in a straightforward manner without going off on tangents. The film sticks to the protagonist, Black Mamba's, quest for vengeance without going into side stories about the antagonists' pasts, nor engaging in 40-minute swordfights with hundreds of henchmen. This is no action movie; really, the murders of the remaining assassins are, compared to Black Mamba's epic sword duel with Cottonmouth in Volume 1, incredibly quick (including *SPOILER ALERT* Bill's, the main antagonist of Volume 2). Black Mamba does not even kill off Sidewinder, a trailer- trash strip joint bouncer who also happens to be Bill's brother! I was hoping Black Mamba would engage in epic sword fights with Mountain Snake (Daryll Hannah of ""Splash!"" fame) and Bill (the late David Carradine, Grasshopper of ""Kung-Fu""). Mountain Snake suffers the fate of the criminal who taunted Jesus at Calvary, also graphically depicted in a film that came out the same year as Volume 2, ""Passion of the Christ."" ",2009
9,"Shortly after Dreamworks screwed up with the uninspired ""Shark Tale"", Pixar contains its remarkably success story with ""The Incredibles"". And while I have to say that I liked ""Finding Nemo"" a bit better, ""The Incredibles"" is still an amazing movie.",2004
10,"WOW! What a movie. I can honestly say this is in my top ten movies of all time, how do Pixar continue to out do themselves at every movie release?",2004
9,"The Incredibles is a great film, and probably my favourite Pixar picture (Toy Story is the best, but that's different to favourite). It takes a while to properly get into the action, but when it does, it delivers it in spades.",2004
10,"Writer-director Brad Bird here has something that I was caught off-guard by just a bit. I always expect Pixar films to be above-par, family entertainment, the kinds of films that can have an appeal to adults on a satirical, jab-in-the-side effect by having the characters reacting to each other as they would on a film with a higher rating, whilst giving the bright colors, action, and silliness that appeals to kids. Watching The Incredibles, their sixth feature-length offering, I wasn't so entertained and amused since their 98 film A Bug's Life, and it almost brought me back to the emotional impact I felt when in the theater for the first time getting Toy Story into my system. ",2004
10,"I hope that this movie does really well because this has to be one of the best animated movies I have ever seen. The story is really cool and it's obvious that there is a lot of respect here for the source of superheroes, whether it be comic books, serial flicks or Saturday morning cartoons.",2004
10,"I finally saw Pixar/Disney's ""The Incredibles"" after several scheduling glitches. Writer and Director Brad Bird's ""The Incredibles"" is truly incredible. It is one of the best movies of the year. The CGI animation is both cutting edge and simply stunning, and like all Pixar projects it has a solid story as it's foundation. Bird uses the Superhero mythology to tell a funny and poignant story: that when we forfeit or withhold our greatness, we are not being true to ourselves, and more importantly it is a disservice to those around us. As the story begins, Mr. Incredible (Craig T. Nelson) was the superhero's Superhero. As voiced by Nelson, Mr. Incredible, is very confident, on the verge of cocky. He uses his super strength and powers for good. He marries super, Elasticgirl (Holly Hunter). However, Mr. Incredible soon falls victim like his fellow ""Supers"" to the plight of our litigious society-- the people they save are suing them. Instead of getting malpractice insurance (which would have been a different movie), the persecuted... and prosecuted Supers assume their secret identities in a covert government relocation program. They also promise never to use their powers again even for good.",2004
9,"I am tired of reading reviews about how an animated film is too violent for children, deals with mature issues like segregation or death, or is simply ""too grown up"" for small children. Since when did we decide to water down the truth for children, and when exactly are they old enough for certain issues, and why is it animation means it's suppose to be for children. Animation has allowed movie makers to break molds, has allowed them to do things that could not be done with regular actors or locations. We use CGI to accomplish effects we otherwise couldn't do, why is the art of illustration not considered on the same level as the art of computer graphics? I don't feel that just because something is made for children it should be dumbed down and I don't believe that an adult is too superior to watching something that is animated. Stories geared toward children such as Aesop's Fables or the fairy tales of the brothers Grimm, and Hans Christian Anderson, were told to teach life lessons; don't cry wolf, be happy with what you have and don't trust strangers. These are lessons, and stories, that were not watered down, that showed to what evil depths greed, slothfulness and envy, just to name a few, could take hold of in a person.",2004
8,"This was somewhat of a surprise hit when it came out in 2004. Most of the attention was on a competing animated film but this is the one that turned out to be a huge box-office success. Word of mouth helped his immensely. It's what made me check it out, as several friends recommended it. I wound up agreeing with them: it's excellent entertainment.",2008
10,"Wow. This isn't just the best animated movie I've seen in a long time; it's one of the best movies, period. For sheer giddy enjoyment, stunning visuals, engaging characters. When the industry makes films with this much action and special-effects wizardry and a couple of big-name faces up front, they generally don't spend money on niceties like writing and character development. But Pixar, since they have something to prove with their computer-generated actors, has done the hard and loving work to infuse these cartoon characters with a humanity that most big-budget live-action movies don't match. Go see this one. Go see it for:",2004
9,"Pixar has again proved that it's ethics and capabilities are inexterminable even for the tough-willed Dreamworks, which are gradually attempting to catch up on with standards. But with Pixar's new title, we once more experience a great gratifying animation which deeps you inside by it's humorous and enthralling plot and keeps you laughing out loudly until the very end. Dreamworks' titles compared to Pixars are not too peculiar, but they seem to rip all their titles from Pixar and create a fake illusion of originality. Now that Pixar has created another chef-d'oeuvre, no doubt Dreamworks will once more rip the idea and create a title relating to superheroes. 9.5/10",2004
10,"This website has ranked this film to be one of the top 250 films ever made...You want to know something, I totally agree with this verdict!! This high definition surreal film by the master of animation...Walt Disney, evoked a successful culmination of cinematic brilliance on a myriad of artistic production levels!! An accomplishment like this epitomizes the term ""entertaining"" in it's most resounding form!! In evaluating the initial premise of this film, it compounds the dilemma of the proverbial glory days being a thing of the past!! A guy who was a football hero in his school days whereby it was routine to score four touchdowns in a game, and eventually, it fades due to a knee injury or being out of shape or something, this signifies that his best days are over!! When a former head cheerleader who was the starlight of every male's eye, who counted on her good looks, and she loses them, her best days are over as well!! So too is the case of a family of superheroes who leaped through buildings at a single bound in a vigilante crusade to capture nefarious criminals!! Ultimately, their vicarious damage to buildings and citizens meant that the municipality had to insulate itself from any further pecuniary culpability, and relocate them!! This would seemingly suggest that the Incredible's best days are behind them also!! As is the case with so many has beens, the end result winds up being a case of the breadwinner getting relegated to the monotonous plight of an inane job such as an insurance salesman. Such mediocrity reduces the Mr and Mrs to the state of being sedentary and overly mortgaged!! This movie depicts how even a family of manufactured stick people representing the world of fantasy, cannot hide from the afflictions of mid-life crises!!!! The ultimate undoing in these superhero's lives are the non-visceral elements of banality such as; indemnity forms, traffic jams and paranoid nightmares about deteriorating marital trust!! Just as someone wants to be a star football player,or a head cheerleader, all over again, these Incredibles wish to return to their exciting lives as the superheroes who took on capital crime!! Such a plot is very innovative, the writing in this dressed up doggerel of entertainment was remarkable!! This movie has a succinctly homogeneous blend of voices which induce an appropriately heinous cacophony of emotions which effectively illustrate exuberance and despair!! The sound effects were outstanding in this movie!! The cinematography in ""The Incredibles"" was superb!! Middle class hang-ups have been injected into teenage movies and television ever since ""The Simpsons"". This trademark of domestic rancor is for purposes of appealing to a broader audience range!! I found this film to be an ingenious use of satire, while mastering a digitalized analog of intelligent caricatures!! ""The Incredibles"" is not just a kid's film, or an overgrown adolescent's film, it is for everybody!! The family was called the Incredibles, the movie is called FANTASTIC!!",2007
10,"Yes, I've seen this story a million times. I'm also not a very big fan of Disney and Pixar together, but this time they got me hooked. After fearing to rent this, many of my friends convinced me that I should take a look at it. So, I did and feel in love with it.",2005
10,"It's tough to be a superhero and not be allowed to manifest your prowess due to a lawsuit which has made you go into a ""superhero protection program"" and live the life of an Average Joe.",2005
10,"""The Incredibles"" is by far and away the most mature and engaging Pixar film to date. ",2005
9,"Although ""The Incredibles"" is not the best film Pixar has released (via Disney) since 1995's ""Toy Story,"" I felt it is the most epic. When I went to go see ""Toy Story"" in 1995, the epic scale of the picture -- the non-stop frantic pace, the action sequences, etc. -- were all so breathtaking that it contained the same tour de force attitude as, believe it or not, a blockbuster such as ""Terminator 2"": a crowd-pleasing, overwhelming picture.",2005
9,Shortest review ever: Incredible.,2014
7,THE INCREDIBLES is an incredibly popular Pixar computer animated action cartoon that made millions at the box office because it's an entertaining and funny romp about a family of super-incredible heroes.,2010
10,"It is often said that there are 2 things in this world that are guaranteed: death and taxes. I would like to argue that there is a third: Pixar movies will be an instant classic. Ever since the first Toy Story was released in 1995, I have eagerly awaited the release of each new movie. When The Incredibles was released in 2004, I could not get to the theater soon enough, and needless to say, I was not disappointed. In a time when generic superhero movies are released every few months, Pixar created a superhero movie with an engaging story that focuses more on the characters than watching the heroes save the world from total destruction. ",2010
8,"In every review of *The Incredibles*, it has become a refrain: ""This movie could have worked as well in real life."" Big Bob Parr (voice of Craig T. Nelson) is a cone-shaped mountain of a guy, an ex-superhero doing time as a layperson in a world gone small  from his office cubicle to his aspirations. Married to superheroine, Elastigirl (voice of Holly Hunter), like every husband, he sneaks out at night occasionally to hang with the boys  in Bob's case, to fight crime as Mr. Incredible with his former teammate, Frozone (Samuel L. Jackson).",2007
7,"The Incredibles is a simple and slightly formulaic comic book-style animated Disney/Pixar feature with a great big heart. I just experienced this film for the second time, and though I didn't really catch anything new, or achieve a different perspective, I was certainly as entertained as I was in the theater the first time.",2005
10,"The Incredibles is further proof Pixar focuses more on story and characters rather than in-jokes and celebrity voices, as in Dreamworks'features (not that there's anything wrong with that, just look at Shrek 1 AND 2). Okay, there are quite a lot of pop-culture references in this film, because of the story, but that doesn't stop The Incredibles from being an... incredible movie.",2005
8,"Most Pixar films get good reviews from the critics, but they seem to be falling all over themselves for THE INCREDIBLES. I'm not sure why.",2004
9,"If you want to experience the – real – old west first hand, look no further; you'll find it in 'Deadwood'. There has never been a show or a film that came as close to showing what life must have been like in those lawless young towns that got built nearly over night wherever gold was found. A magnet for all kind of fortune seekers (gold diggers, whores, outlaws – but also settlers who were just hoping to build a better life), the town of Deadwood was notorious even by the standards of the time. In the show, this ""cesspool of vice"" is brought back to life with great attention to historical detail. You'll find no romanticised view of pioneers who lived and died by ""the code of honour"", but real people whose moral standards are – in most cases – murky at best. And the world they inhabit is a rough, dirty, violent place where only the fiercest – and the most cunning – survive. ",2014
10,"Absolutely superb. I don't think I've ever given anything a 10/10 before, but for a TV show, Deadwood is excellent - and given the crap we're generally subjected to on the box, absolutely outstanding. The sets, the research, the directing, the characters, the acting - all shine. And without wanting to sound gushy, the script is close to Shakespearian in its prosaic yet pragmatic tone. The juxtaposition of the grit and dirt and blood of the real 'Wild West' with formal Victorian language is genius. Even the opening credits are beautiful. It may not be everyone's cup of tea (the language and content can be a little 'strong' although entirely appropriate and in context) but anyone who's a fan of quality entertainment, shouldn't go past it.",2007
10,"I write this beholden to no cock-sucker when I say that Deadwood is, quite simply, the best TV series of all-time. This show raised is light-years ahead of most of even the so-called great TV series around, for example, the Sopranos. HBO are a disgrace for canceling this show. The dialog , characterization, acting, plot, costumes - everything - is first rate. This is a TV drama which really makes you think. You can actually learn what makes people tick watching this show. Even though its set in a gold mining town, Deadwood, in the 1880s it's themes are still relevant to modern day life : people are still trying to cheat, kill, control, alter their state of consciousness, and get rich. Has that much really changed?",2008
10,"Don't get me wrong, there have been great westerns to come before Deadwood, but none of them really got it right. There is just a reality that some people aren't willing to deal that after 50 years of our history being whitewashed through film and TV, we're finally starting to see the truth. David Milch has done his research and discovered the wonderfully bizarre contradiction of languages used in the old west. Watching the cast of Deadwood converse with a combination of old world English laced with profanity straight from the gutter is incredible and feels right for the first time. Where do people think our language came from? People always want to think that they were the first to do something, when things like profanity, substance abuse and prostitution have been around since before man walked erect.",2004
10,"What an amazing landmark achievement in television. A superb cast, for the most part, with fantastic writing, wonderful delivery and an unrivalled marriage of diligent research with stellar writing and a tour de force performance from a cast of moderately accomplished actors and true class outfits, of which McShane is the standout beacon.",2014
10,"This stands out for me as one of the best series I have ever seen hit the small screen. The attention to detail,story and character is second to none. Deadwood is brought to life by the good, the bad and the very ugly- with some of the most wonderfully theatrically profane, but ultra-realistic dialogue of any western. True, you could question some of the dialogue for exactly how accurate it is to the time it is set- but it sounds absolutely convincing in the world they have managed to build. Lets face it- not too many Westerns even bothered all that much in the first place! The 3 series have impeccable standards of production, weaving some of the real historical events of the time into a fictional Old West testament. The degradation, ill manners, costumes, dirt, mud and profanities are all present and accounted for.",2006
10,"I've been a fan of HBO since I saw Band of Brothers on Dutch television. Unfortunately, the Dutch television companies don't know anything about good programming. Most television series are cut short during the season so that the second part of the season can be shown the next year. Sometimes when they stop mid season, the rest of the episodes aren't shown at all and they start all over again. This is one of the reasons that I don't watch series on Dutch television. I usually rent or borrow the DVD's. Although we get to see most popular HBO series (Carnivàle, Sopranos, Six Feet Under) I never watch them on television. Although I'd never seen the show, I decided to buy the DVD after reading some reviews. Thank God I did!",2006
