Rank,Review,Year
4,"I want to love this show. I really want to love it. ""Blindspot"" centers around a woman, covered from neck to toes in tattoos, found in a bag in the middle of Times Square. The woman has no memory of who she is, from where she came, or how she came to be covered in tattoos. Her journey to self-rediscovery seems to be the most prominent tattoo: the name ""Kurt Weller"" - an FBI agent - tattooed on the top-middle part of her back, as if to say ""start here"". From there, her tattoos seem to be a road map to various crimes and terror threats that need stopped and busts that need made by the FBI, party of 4 or 5. Trying to figure out who this Jane Doe is puts a nice spin on the cop procedural genre.",2016
3,You know something is out of sort when 30 minutes into the show you feel like an hour has past. It's been my experience that if something doesn't engage the viewer within the first 20 to 30 minutes of a show then the show (for me) is at an end. And here in Blindspot that very thing didn't happen - I could not connect with any element of the story.,2015
1,"The girl in tattoos is interesting to look at but the dragon tattoo girl had better dialog to work with. Some ridiculous things that make this a show I'll never watch again. Rather than go immediately and help a naked victim emerging from a bag, Homeland Security pulls weapons and screams at her to get on the ground (they're not really that cowardly are they?) If the massive amounts of drug are in her system, how does she remember getting out of the bag? Shouldn't she be in a hospital? They've determined 'she knows music but doesn't know the Beatles' - sort of an odd test, how much time did they spend on that one, 'here I'll play some music - do you know that's 'music'? Which of these songs - sorry you don't know what a 'song' is - okay which one is the Beatles?"" ""Try these 2 drinks one is coffee one is tea, tell me which one you like best?"" Don't warn her it might be hot. She slugs them both down - ""That one tastes like grass clippings"" - She knows what grass clippings taste like? Detectives that don't have flashlights in a dark building. New York detectives that don't have a translator going into a building they know from a Chinese script address. The main 'Archer' FBI guy shouts at the Chinese speaking people, ""I DON'T UNDERSTAND YOU!"" Other than the shouting parts, the main 'Archer' FBI guy mumbles all his dialog. Throwing a bomb down a subway tunnel - phew, no problem there, right? Only 3 cops available to search for a bomb on 14 acres around the Statue of Liberty. How do you get to the top of the Statue in 15 seconds? The tattoo girl can't keep her hands off 'Archer' - I think a 15 year old gamer wrote this and his Hollywood daddy green-lit it.",2015
1,I do not understand the level of thinking that went into this. Either it was designed for 12 years or else it was written for a very unassuming audience..,2015
1,The only good thing going for the show is the beautiful tattoo woman. Other than that I would not have wasted my time!,2015
1,"I watch the first episode and not even 7 minutes in and i've already been blindsided by so many flubs and imperfections its a wonder that I wasn't watching a B movie. Then I realized, I was. I was watching a really expensive, multi season B movie and I was at peace. This show has some alright action scenes but, like every review of this you see on this website, suffers from bad writing, Bad acting, and is just a good concept done in a tired manner.",2016
6,"I just watched the first episode and find that its a start of another typical actions series based on an unknown plot. As usual the main role doesn't know what she is? Audience will find a clue at the end of the first season as a base for the next. Are you guys not bored to these kinds of series? They might have put more money than others for action scenes. For the writer's comfort they added a memory loss. So main role will survive any kind of catastrophe. You can see it in the black list, The Mentalist and more number of series. Only difference is the action content and more technology use. Don't you think people deserve more than a good plot?",2015
2,"Blindspot is a rather unremarkable espionage, thriller. ",2015
5,"Well the series seems to be having a good plot ,, the story started a bit loose but they picked it up right in the middle. There are a lot of questions to be asked ,, the script is moving a little slow, not compromising the whole surprising factor . The idea of the show is fresh though not that genuine talking about a character remembers nothing and act like a valuable source to help the FBI solve many crimes,, and from the first look, the pilot was organized and had a couple of excitement moments but still not strong enough to make an NBC Drama Summer Hit.",2015
7,"Okay, let face it. The first season was plain coupled with bad acting. It starts with a pretty much interesting story line and the first few minutes capture your attention. Curiosity out of the bag. So you sit there waiting for ""shit"" to unravel. I mean all those tattoos right. But then you find yourself struggling to ""enjoy"". However, they did manage to turn it around. Season 2 was much better and I have to admit I really enjoyed watching it. So maybe I rated this a 7/10 solely based on the second season but maybe its also because the dots start connecting more clearly. Plus Archie joins the team. I love her. But I still maintain that its the second season that steals the show because the first was definitely not good.",2016
1,"***The Review May Contain Spoilers, if the Script hasn't spoiled it enough for you**** The show's only good part is the very beginning that only showed the girl found in a bag. I wondered why more wasn't shown, and now I see why.",2015
10,"Wow, I started watching first episode and was skeptical. Those type of shows about hackers and conspiracy are not my favorite. But I loved the first episode, it is well done, acting is amazing however it seems to be going too fast. It seems they have too many ideas and only show us a little bit. The first episode had just over an hour, yet so much happened in it that it could easily be split into 2-3 episodes. But at least it is not boring. It also seems real. And they use command tool for hacking, not one of those super spy CIA graphical interface that you just have to press ""HACK"" and you are hacker .. oh how I hate those. I am not saying this is the way hacking works, but it does seem closer to the real thing more than dumb Hollywood movies. I watch many TV shows and this one really got my attention. Highly recommended.",2015
10,"The pilot episode of this series shows great promise. At the risk of failing to appeal to the modern television viewer who has become accustomed to shows lacking true substance, it will most certainly captivate a core audience of viewers who feel alienated by the typical programming of the modern day. The narrative touches on topics like social and digital revolution through the thoughts of the protagonist as he narrates the episode. The status quo of modern social behavior, consumerism, and corporate greed prevailing by virtue of the complacency amongst the proletariat is a core issue that both the show and protagonist address with great disdain. It ironically begs the question that if our complacency with the quality of consumer items––such as substandard television programming––is so entrenched in our society, when we are finally greeted with an oasis of the kind of talented artistic expression that this show offers devoid of being dumbed-down or hollowed out in effort to appeal to a wider audience, will we be able to transcend our usual tastes, or will the level of real, thought-provoking narratives lead a disinterest among the typical armchair audience and eventually the show's demise? ",2015
8,"Going in with low expectation, not knowing anything about this show, the pilot turned out to offer a pleasant surprise. In short, the show is a bit unconventional, like a mix between an audio book and a TV show, but one rather well researched and executed.",2015
10,"Did USA really just do this? They have managed to give me a combination of the best parts of Swordfish AND Fight Club and managed to make it coherent, suspenseful and a joy to watch. And Christian Slater gives yet another go at TV-Land and may have finally hit the mark!",2015
1,The first few episodes are great. They seem realistic and plausible. Something that could happen at your local city centre.,2016
9,"Though Christian Slater's previous tech-geared TV drama flopped without notice, this new effort has just enough grit to keep people interested. The main character, not Christian Slater, could be one reason for a positive shift. Elliot, played by Rami Malik, pulls off the beady eyed grayhat fairly well, and riffs of ""Fight Club"", ""The Matrix"", and ""Hackers"" all coexist to compose a decent melody of scenes. For me, it appealed to the cyberpunk bookworm and anime watcher of old who spent decades in a barely fed genre.",2015
8,"I wanted to write a 2 sentence review; 'Bravo! More please...' However IMDb doesn't allow for that and neither does it let me place the spacing as I would like, between my lines of commentary and review, which is rather frustrating IMDb.",2015
4,"Season 1 got me so hung up. The season was brilliant, original with great character and original story development. The themes treated were new and never seen on a general public TV series. Also it uncovers a world of hacking with great accuracy and inspiration. Elliot's story was completely unexpected and all the side stories were intriguing. ",2016
2,"I hung in there hoping Season 1 would become a truly gripping and insightful story about technology and it's big brother presence in our daily lives and how dangerous that is for both the public at large and the corporate structures that are so reliant on it. No dice. I watched the entire Season 1 episodes back-to-back and was flabbergasted at the shallowness of this series. First off, Malek's wooden performance is a dead giveaway early on to one of the weak surprise reveals. Second, the sub plots of the ghetto drug culture and homosexuality were blatantly obvious fillers to widen the demographic net, probably foisted on the writers by the network execs. None of it added to the story. The insidious perversity in this story really lies with the executive management goals of E Corp and that was barely examined as an encompassing and destructive aspect of current society. While we heard some very articulate - great writing here! - complaints with the inner monologues of the lead, not much time was devoted to the real impact of monopolies and their greed, data breaches, and the human disconnect that has electronic chatter replacing social engagement. Lastly, I'm not a techie so I can't comment on the technical accuracy, but I'm doubtful that the crash could have happened as shown here. If it's this easy to get into high security buildings, break through firewalls, enlist the Chinese, etc., etc., then we are ALL - not just corporations - in big trouble and this was not addressed at all. That's where the real story & suspense would be. My 2 stars are for the ""attempt"" at something meaningful, even though it failed. I don't understand all the high ratings - is it spoofing?",2016
9,"This is a show worthwhile watching. A series about hacking, but not the usual whiz kids. That helps a lot. The first period was already an eye opener and the characters are as real as they can get. The protagonist has personality problems, which makes him the more acceptable. He knows his way computer systems and is able to dig up all kind of information on others. And how is does is very believable.",2015
5,"One episode ago I was myself thinking ""the series is not perfect, but come on, there are so many hateful comments and too low ratings"". This time I wonder myself whether even to continues watching this. It's just became weak in every way.",2015
1,***This contains spoilers*** ***look away now of you don't want spoilers*** ,2015
1,"as usual in series, season 2 fails to meet expectations",2016
1,"I have watched 3 episodes now and the more i watch the more vile and empty feel. The lead character is meaningless. This is no tale of robin hood he and the main characters are a reflection of our debauchery and self obsession of the disempowered and alone, they are no different than the so called evilcorp they battle against. I hope this doesn't go any further as a series as it deepens the well of our suffering. We all want to kick it against the man but this series makes us as bad as them for right or for wrong.I can hardly tell a word he says and the only relief in all this emptiness is angela. I will watch one more episode to see what happens next and then stop. The worst series since Caprica.",2016
1,"How very disappointing... Boring, slow, uninspired. There's nothing left from the promising season 1. I believe I read somewhere online that after season 1's success the director was given full freedom on shooting season 2. The result shows he is incapable to perform without having someone to control and micromanage him. There's no story telling any more and the characters turned blunt.Script and direction is of primary school graduates. This is now an overestimated TV series, which will be easily forgotten. It should have stopped being produced, at least there would be a sweet memory left of a promising TV series. Not going to waste my time watching it any more and as another reviewer mentioned previously ""I am jumping off this train"" too.",2016
5,"I say it has no plot because the story hasn't progressed. I mean, from the beginning, to the season finale, the timeline of the story's progression is simply dull. I give this 5 stars out of 10 because of the potential it had but the story itself crumpled and just fell apart. ",2015
1,"For some reason Media has always had it for science and technology, regardless the fact that they rely on it on every stupid thing they produce, just like the rest of the religious community take on the same subjects. On almost every episode, tech savvy audience find it difficult to stomach the amount of rubbish being displayed as computer stuff.",2016
1,"OK, so I work in security, protect networks and servers - maybe that is why I liked the first episode a lot. Damn I was looking forward to the continuation.",2016
10,"Another winning Dexter style formula of hero, the wife and I enjoyed this program a great deal and think this is a winner.",2015
1,"The creator seems to have ripped off huge chunks of ideas from the plots of The Matrix and Fight Club (with the Marxist BS cranked up to 11), smushed them together, and populated the world with nothing but cardboard characters and scene after scene of clichés.",2015
9,"The series has a very interesting premise. By far it has the closest technical reality when it comes to hacking .(i am talking about the bullshit they show in movies probably using hackertyper). Very nice portrayal of solving computer problems in real world. The lead character has done a really good job convincing the viewer of his mental state. The writing was decent.The cameo from Christian Slater was very good. When he talked about software running the world, virtual money and moving away from gold standard which are absolutely true. Overall the subject is really tough to deal with and the director/writer did a wonderful job in giving the audience a clear picture. One hour pilot was spectacular and I hope it will progress into a more engaging TV show. I am confident of USA network since they have been giving excellent TV.",2015
3,"I, like many others, thought the pilot was phenomenal. It showed a computer security software tech, Elliot, who wanted to make a revolutionary change in the world using hactivision and to take down an ""evil"" corporate empire. I was looking forward to a new fantastic show about how computers and technology —and the people in the field/hobby, can make a huge impact in the world.",2015
2,"I reviewed the pilot episode and gave it a high ranking. I looked forward to the next episode ... it was so-so. Waited for the next ... oh dear, what a dysfunctional mess. The main character, who 'seemed' so interesting in the pilot, has degenerated into little more than a shallow child and the other characters in the show are little more than window dressing and as undeveloped as the main character. A show with great potential sadly wasted on a clichéd hum-drum who cares anyway story. I am left wondering why, when there are so many interesting and stimulating places to which scriptwriters can take an audience, they choose depressing life-scenarios and self-obsessed pseudo-intellectual ghetto types as their subject of choice. Pointless and boring. Rated at 2 and I'm being kind.",2015
5,The crew of an American base on Mars are forced to make an emergency departure leaving one crew-member behind presumed dead. But he is alive! Can the stranded astronaut find a way of communicating his plight to those on Earth and survive while he awaits rescue? ,2015
3,"It's so frustrating when so many people like and praise a movie that really doesn't deserve it. The Martian is such a movie. I had such high hopes for it after all the hype, and after reading reviews by smart critics I usually agree with, but it was such a disappointment. Here's why: ",2015
1,"Boy, I haven't hated a movie this much in a long time. I actually just joined IMDb (I have been a long term viewer) in order to vent this out of my system, and to express my amazement that this terrible, vapid, cliché movie won a Golden Globe and is nominated for the Oscar best movie of the year. What the heck is going on? Are Aliens sucking the brain matter out of us little by little so that we actually think this tripe is not only good, but great? ",2016
4,"I can't really believe that I just finished watching a Ridley Scott science fiction movie and feeling this low, this one never felt like anywhere close to any of his classics. This is just nothing but a typical Hollywood s***. Matt did a poor performance as a character who is caught in a life and death situation. He is not scared or emotional but instead he keeps throwing Hollywood typical punch dialogues on your face like an Avenger hero when you are expecting Science. A make-up artist or a sound engineer from the set of ""Big bang theory"" would have written better science script and dialogues. For me there are plenty of ""WTF"" or ""Seriously?"" moments in this movie and I wonder what happened to one of the favorite directors of all time. Also repetitive high five/triumph scenes where we don't feel anything. To brief: Drag, bad drama, insensitive emotional scenes, poor acting, very less science, predictable and not at all funny punch dialogues! Just YIFY it, don't buy!",2015
6,I am a bit of nerd of this kind of realistic science fiction movies and therefore I had high expectations of this movie. I regret to say I was disappointed.,2015
2,I was waiting for this movie for a few weeks and was greatly disappointed when I finally watched it.,2015
3,"Okay, I am also perplexed as to why people have given this terrible movie a favorable review. It seems like all we care about is a big name director and big star, then the movie has instant credibility. There was not one truly memorable moment in this movie. I cannot remember a single word, phrase, exchange of dialogue, or turn of event that left a lasting impression. The only positives were Matt Damon's likability and some decent special effects.",2016
6,"I wish I liked this movie more like a lot of moviegoers who are giving it good to even great reviews, but I left the theater with a bitter taste in my mouth I had to write this review to reconcile my feelings.",2015
1,"I watched this movie with a friend who has no technical background, and she pronounced it good. I should note that my friend is Canadian, and with the possible exception of Neil Young, Canadians are an innately polite people.",2016
1,"I don't usually like to give movie reviews - but it was a hot weekend and I figured maybe I'd venture out and see what the culture had to offer. So just how bad was ""The Martian?"" So bad that after an hour I realized I would rather be back in the sweltering 97 degree heat than sitting in an air conditioned theater listening to anymore inane dialog (lines like ""F**k you Mars!"" and ""I'm going to science the S**T out of it!"") In fact it would appear that a prerequisite for going into the space program is at least six months of doing stand up. (BAD stand up.) Why does everyone (and I mean EVERYONE) in the movie sound like one of those guys on ""The Big Bang Theory?"" Snarky and idiotic and always cracking wise. Also: Why did every character, while typing, READ what he's typing out loud? Has anyone ever done this EVER? And what was with all the expository dialog, (the whole script was expository as far as I'm concerned) Throughout the movie Matt Damon talks into a video camera, making a diary and yet he only says things that everyone who would potentially WATCH the video would of course already know, things like: ""Oh yeah, did I tell you? I'm a botanist."" It's clear he was attempting to speak directly to the viewer and NOT the imaginary audience in the movie itself. This is the laziest kind of writing there is. They don't know how to deliver plot anymore except to dump bowling balls of ham fisted information in your lap; telling you things you've already figured out in the most obvious way possible. That meant that there was absolutely ZERO tension. It was like reading an instruction manual for a microwave oven. ""How do I grow potatoes? Oh look there's some poo."" (cue the laugh track) And Ridley Scott's direction was as slack as an industrial film. False stakes, false resolutions, false falseness. Now,I know I only managed to make it through the first hour or so; maybe it got really good after that, but I was starting to feel my brain cells beginning to atrophy so it was from a sense of self- preservation that I skedaddled out of there when I did. (And don't get me started on the disco songs and requisite jokes about 'bad musical taste.' It was just more target-market reconstituted nostalgia-bait.) If there is a more unoriginal, un-involving, unbelievable waste of time out there, I haven't seen it. So of course: Line up the Oscars!",2015
4,"Underwhelming and boring movie, can't understand how it gets so much acclaim and good reviews in general. The theme of man overcoming challenges through ""science"" sprinkled with disco music here and there to awaken viewers along the way and raise their spirits felt cliché and didn't make it for me. The film just felt somewhat void and foreseeable. I think it lacked suspense and if I may ""planetary or space awesomeness"", but of course that is not the mood the film aims at, so you can blame me for judging it from my expectations rather than than considering the movie in itself. However, to me it seems almost like a movie about Mars had to be made and this is what we got.",2016
1,"This movie can be summed up with one word... vapid. As if Matt Damon's inherently vapid acting weren't bad enough, the makers of this film were so overtly focused on presenting an idyllic reality where no character behaves in any offensive way, to anybody, they produced an un-suspenseful, uninteresting, boring, vapid turd of a story. They fall over themselves to be so certain that no minority demographic is stereotyped that all characters have the sane vapid personality. And in what seems to be some sort of perverse effort to recompense reality, a very transparent hierarchy is followed to be certain that: the Black people are the most clever; the Hispanic people are next most clever; the Asian people are next most clever(carefully not portrayed as exceptionally smart), and of course the women are more clever than the men. Of course the only flawed demographic were older white male authority figures. To me this liberal, philosophical portrayal of what an ideal reality is reveals that they are the true bigots, the haters. They hate the differences that make people interesting. Ethnicity, femininity / masculinity, and their different traits should be loved and celebrated, not shamed, muted, or eliminated. It is the interaction of those differences that create an interesting story, not a vapid one.",2015
1,"I had low expectations of this film, and not to my surprise, my expectations where more then fulfilled.",2015
2,"because I care about the future, I looked forward to this movie. But while i watched it, it was a struggle to make it to the end. I'm very disappointed. Easily i blame the director, but there is a bigger production team who failed. They created a film of shallow, lame, cliché stereotypes with bad developed characters.",2015
2,Here's the ingredients,2016
4,This tedious family adventure film is the latest contribution to the popular and well established 'Where Are We Rescuing Matt H. Damon From This Week?' genre.,2015
1,"Wow this was a bad one, I thought Interstellar was painful but this was even worse (I know hard to believe!) My favourite part in the whole movie was when Matt points out that an explosion which occurred in a particular room during an experiment he was conducting was due to (you'll love this!) him exhaling too much oxygen into the room! Correct me if I'm wrong but I'm pretty sure we exhale CO2 and inhale O2. I think even a fifth grader would be able to tell me that. I nearly cried with laughter when I heard him say that line and how he kept a straight face is beyond me, unless he thinks its true of course.",2015
1,Spoilers below. ,2015
1,Do not trust any review above 2 stars. I think such users are payed reviewers.,2015
1,"Man, I was so disappointed by this movie! Did I have too high expectations? I don't think so. If you have a bunch of actually Hollywood-A-class actors and a director who made ""Blade Runner"" and ""Alien"", you are officially allowed to have expectations! But they all failed terribly in my opinion. I could rant about the bad jokes, the awful soundtrack and the cheesy 3D-renderings - why didn't they manage one single time to make these things, the ship, the rover, actually look big? It all looked like toys! Awful! But my biggest complaint is the terrible storytelling! The movie had zero suspense from beginning to end. It was always, hey we have a problem, let's have a cool dialog/monologue, and then, hey, we'll solve the problem within the next minute - no problem at all! Hey, I got no milk in the fridge, OK I'll get some from the supermarket... That level of depth. I didn't feel for one single minute with the main character and I couldn't have cared less, when he had died in the end. There was at some points emotional music and we all were told, that this and that is dangerous and what not. But I couldn't feel it at all. Just for comparison: ""Gravity"" had me on the edge of the seat and ""Interstellar"" had me hold my breath. Not to mention ""Moon"", ""Blade Runner"" and ""Odyssee"". Wasn't there a time, when Ridley Scott made actually great movies? Do yourself a favor and spend the money on something else. This movie isn't worth it.",2015
2,"This movie is so science-y. You will just love how much it quotes science. Like, you know, real science. And that is why I loved this movie. Science tells us that everything in it is totally possible. Anybody who doesn't like this movie must be anti-science. Because science rules. It's like Neil DeGrasse Tyson and Bill Nye had a love child. And Carl Sagan.",2015
10,"The Martian is a new Ridley Scott classic, featuring his best work in years, the best performance I've ever seen from Matt Damon, an outstanding supporting cast, a surprisingly funny screenplay from Daredevil creator Drew Goddard, and a great narrative that ties the film together beautifully. ",2015
1,"The Terminator franchise started with a low-budget thriller film that introduced a very interesting and compelling story about a woman who is a target of a ruthless man from the future that turns up to be a cyborg. It was a simple yet good story and a good piece of science fiction. Why was it a good film? Well, for starters, the bad guy, i.e the terminator, according to Kyle Reese, doesn't feel pain or pity, can't be reasoned with, can't be bargained with. It was the perfect killer, and almost invincible. So there you got all the elements of a good story.",2015
5,The Terminator movies (sans TS - I am not even sure if it's part of the cannon) are basically chase films with the element of time travel thrown in to create unique Sci-fi protagonists and antagonists.,2015
1,"I am so disgusted with this movie and its rating that I have decided to sign up here for the first time and write my opinion. There is no way this movie is a 7.0/10. Not even close and it never will be. If this is a 7.0 then Salvation is a 14.0/10. James Cameron should be ashamed for even entertaining the idea that this movie is good. He has made me realize that everyone can be bought for the right amount. I hope he got paid a lot of money to say ""If you are a terminator fan, you will love this movie"", because he has lost a lot of respect with that statement. Hope it was worth it James!",2015
1,What is there to say? A quick summery: Everything is over the top. Instead of using one good idea like T1 and T2 they try to cram as many (bad) ideas as possible into one movie. ,2015
7,"The story starts a bit confusing, but after a short time it's back to business. It's a great addition to the series and it's nice to see Arnold back in this role. The special effects are not always the best, but most parts look great. The new type terminator is great, but the old T800 is still not obsolete. The story is convincing enough and can be the prelude of new additions to this series. I hope Arnold will be part of these. It's a pity 3D is still the norm in most cinemas. This movie is best viewed in normal 2D. It's dark en there are no special benefits in 3D. The movie gives also a good critical note about our dependency of our smart-phones, tablets and the Internet integration. Genisys might be more true that we realize ;)",2015
1,"Against all odds I was amazed I made it to the end of this movie. I only wish I could go back in time and tell my wife to talk me out of the suggestion I made to see Terminator Genisys. The original Terminator movie is a cult classic and yes, the remade scenes entertained me on a nostalgia level but as for the rest of the script, it played out like an episode of neighbours. The acting was terrible, the casting was terrible, the action sequences...If I said, give me $170 million dollars for me to take a dump and then I'll feed it to the masses and make a profit, you'd think I was insane - yet Hollywood does it again. Another 3 dimensional turd (yes I sadly paid the extra for the 3D which only really amounted to feeling like someone was actually shi**ing in my face) served up for the intellectually bereft to eat popcorn too. I don't know where these great reviews are coming from, but they're certainly not from Ireland, because in my cinema there was a general feeling of agitation and boredom about an hour into the movie. ",2015
1,"The story contains the existence of alternate timelines but if they exist you can have as many timelines as you want and the story will never end. Winning the battle against Skynet would mean nothing because the characters can travel back in time and it can happen all over again, forever and ever. ",2015
7,"The new Terminator wasn't terrible! I'm surprised. Though it had its flaws it was much better then Terminator 3 and Salvation... and I actually enjoyed it mostly. I probably won't be watching it like 30 times like Judgement Day, but its not like I expected it to ever live up to Cameron's work....",2015
10,"I really loved the way they seamlessly tied this in with the first two movies. The visuals were outstanding! The old T100 looked exactly as the original! Arnold's portrayal of this T800 was wonderful. The interactions between he and Sarah made for a great emotional basis for their relationship. I loved Michael Biehn's portrayal of Kyle Reese in the first film and was afraid of being disappointed in Jai Courtney's reprisal of the role (though I am a fan of him as well) but was pleasantly surprised by it. I did think it was a bit of a slip up when they failed to explain how the T1000 was able to time travel back to 1984 since he is not metal encased in living flesh but it was too minor of a mistake to bother me much. I look forward to the next installment, especially if this is any indication of the direction they are going.",2015
1,"There is really nothing to say about this film besides that it's a complete slap in the face to anyone who is a fan of the Terminator franchise. The plot is very tedious and the script is poorly thought out. For instance, nothing in this movie makes any sense whatsoever. And oh yes, I am going to spoil it for some folks.",2015
6,"""Terminator Genisys"" is one more movie about terminator but in this we watch John Connor sending Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future. At this point some things change and this will have different results on the future.",2015
1,...lie down until the feeling goes away!,2015
10,"I am a massive Terminator 1 and 2 fan, I disliked 3 and 4 a lot and I really thought this would be terrible as well! ",2015
4,"In 1984, fans of sci-fi with action were surprised by ""Terminator"", one of the best films of this genre in the cinema industry. Followed by the excellent sequel ""Terminator 2: Judgment Day"" (1991), the franchise apparently ended in 2003 with ""Terminator 3: Rise of the Machines"". However, in 2008, it was released the series ""Terminator: The Sarah Connor Chronicles"" that also worked well showing how Sarah and John Connor survived along the years. In 2009, the exhausted franchise was revived by Hollywood with ""Terminator Salvation"". ",2015
10,The way critics are underrating this film is criminal.,2015
9,"I may be one of the flock, but I am a big fan of the Terminator franchise. This movie was appropriately delivered to fans of the franchise more than the prior 2 sequels. Arnold was Arnold and genuinely looked like he was having fun with the role. The story to me was pretty well written and despite lots of turns along the way, was engaging. There was plenty of comic relief. The battle scenes play homage to the aesthetic and look of the future wars in the 1st two movies.",2015
2,"I'm a big Terminator 1 and 2 fan. They are 2 of my favourite sci-fi movies of all time. Terminator 3 and 4 were decent but both quite dull and not even comparable to their predecessors. Terminator 5 is one of the worst movies I've ever seen. There are no words to describe how awful this is. They couldn't have made it any worse even if they tried. Everything from the acting to the script to the special effects is absolutely laughable. And yes I did start laughing at some point, thinking 'what the hell is going on here?'. The people who wrote the script should be fired, the actors should go to acting classes and Arnie should apologise to the fans for this monstrosity. This should have never been made. What a joke of a movie.",2015
3,"The story ended with T2, Cameron told all the story needed and moved on unlike fans of this sorry forced franchise and the three studios that each picked up the rights and made one contrived cash-grab after the next before passing it on one after the other like a dirty whore. ",2015
8,"I am a huge Terminator fan. Terminator 2 is my favorite movie ever, and I find it to be the best movie ever made.",2015
9,I don't understand all the haters. I often wonder why some people even bother going to movies. They over analyze and criticize every movie. ,2015
3,"The first two Terminator films are among the best of their genre and are brilliant films also in their own right. Rise of the Machines started the series' decline and had its faults but also had some good things that made it better than its reputation, while Terminator Salvation although with its moments was even more disappointing. While not a complete disaster, the latest in the Terminator franchise is the worst yet and sees a once classic series at rock bottom.",2015
9,"I yield to no one in my affection for the Terminator movies. From the very first little movie to the latest I have enjoyed each in different ways for different reasons. None is a failure. From what I had heard and read this newest (and I hope not the last!) instalment was inferior, not respectful of its predecessors, poorly thought out and, as one reviewer wrote, makes a hash of all that went before. Fortunately for me I had seen the old double VCR version of T2 with an alternate ending, i.e., the destruction of San Francisco. Imagine my joy to see it in this movie. Terminator Genisys is reverential - there are so many scenes from the first movie it is almost plagiarism. The tricky business of time is dealt with most satisfactorily. The most shocking reversal of earlier matters was jarring but OK. Emilia Clarke was superb as this Sarah Conner. How fortunate we have been with all three actors Linda Hamilton, Lena Heady (on television) and Clarke! The male leads were very good, particularly the John Conner character with J.K Simmons giving another wonderful performance. I found the whole movie very satisfying and I hope that we will yet again hear the words, ""I'll be bahck.""",2015
6,"Spoiler free review. Let me first start of by saying that I am not a Marvel ''fanboy'' or a DC nerd. The comic book genre of films have made it to my personal top 3 favourite genres in the last decade and the MCU has been a strong contributor to that rise. I hold the first Ironman, first Avengers and Captain America 1+2 in high regard. I did not like the direction they took with Iron Man 3 (more on this below) or Guardians of the Galaxy but Winter Soldier was a gem in terms of balancing solid action, drama and levity.",2015
5,"being a huge Marvel fan, and also Josh Whedon fan I was super excited for him to come back and do another Avengers movie. The first film was pretty brilliant. But with this film, Whedon wasn't given much air to breathe, with constant Studio interference and orders of certain shots to be re- done, or scrapped if not worse. Put in.",2016
10,"Avengers: Age of Ultron (2015) is a MARVEL damn good superhero flick and an excellent sequel! Yes it is miles way better than Jurassic World and Star Wars: The Force Awakens and Terminator Genisys I have enjoyed this film much better than Jurassic World, Star Wars and Terminator the new movies. ",2016
3,It's quite an achievement to make a boring Superhero Movie so well done to all involved.,2016
9,"I have noticed a trend of negative reviews directed at the humor in the movie. Listen...humor is subjective. It's also a big part of these types of movies. When I read someone criticize the movie because the heroes are dropping one-liners during intense fighting scenes and to them, this downplays the seriousness of the situation or shows a lack of concern for safety from our heroes, I shake my head so hard I get dizzy.",2015
6,"In 2012, there came a day unlike any other day where the worlds greatest heroes were united against a common threat and THE AVENGERS blew away audiences of all ages with the first ever comic book movie crossover. In 2015, there came another day unlike any other day and this time the world is threatened by a Ultron, the cynical critical atypical child of Skynet and Megatron...... No actually he's just a wisecracking artificial intelligence with delusions of godhood and all round evil. Turning on his creators, he threatens all life on earth with his sidekicks ""illusion- woman"" and ""not-the-flash""....I mean, Scarlet Witch and Quicksilver, and it is up to the Avengers to take him out before he can usher in THE AGE OF ULTRON. ",2015
5,"I'm a big fan of Marvel and have seen the other Avengers titles, and so I went into this one with certain expectations. They weren't met.",2017
5,"It hurts to rate this so poorly, but it certainly deserves the low marks. There were so many things that ruined this movie for me.",2015
3,"Everything seems so bland. The constant jibe of who gets the last word in seems forced, predictable and acts like an edit for the next scene. Coming out of the screening, there is not one scene or moment that i feel that i can walk away with in awe.",2015
4,"I'll say this: If you don't mind more of the same you'll probably love this movie. If you wanted something different, some change to the Marvel formula, you'll be disappointed. Age of Ultron is pretty much the same movie as the first one. Especially the ending which feels like it follows the first movie beat by beat.",2015
1,"Never watch this movie it is an insult to the superhero movie category. Their is simply nothing good about this movie the scene were they are drinking and chilling was OK but 99% of the film was cringy and simply bad it ignored all sense of relationships or personal lives the characters may have and pited them against a hastily put together villain with the personality of a child who often had looney tunes references and scenes, for example near the end Ultron is about to be hit by the hulk and the whole world pauses while he has some cringy unfunny one liner along the lines of ""hey how about we call it a truce"" then he is punched away into the distance as the world starts back up again it felt like the director had fallen asleep watching a wille e coyote cartoon the night before filming this scene.",2016
10,"Yes, the Avengers Age of Ultron is a dream come true. This is exactly the sequel to a great film that we have been dreaming about. It's superb on every single level. It honestly has no real flaws that I could see. How great does a movie have to be given the inherent difficulties in making a film like this in the first place? Writer/director Joss Whedon did an admirable job of balancing the screen time of the sprawling and expanding cast.",2015
1,"There's no one word that can some up this movie. I won't use 'eh' because that's a bit too vague, and I think it's a bit better than that. But things like 'good' or 'amazing' are too crazy to use. Welcome to my review.",2015
10,"The humor, angst and drama are remarkable for a superhero film. In fact, most will consider them remarkable for any type of movie. I can't think of a weak moment in the film, as it is strong from beginning to end. ",2015
